fac_id,staff_id,m2saq1a,m2saq1b,m2saq3,m2saq4,m2saq5,m2saq6,m2saq7,m2saq8,m2saq9,m2saq10,m2saq10_oth,m2sbq2,m2sbq3,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq9_oth,m2sbq10,m2sbq10_oth,m2sbq11,m2sbq12
1807040,15,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,Yes,,,15.0,Doctor,Male,25-34,Advanced,After 2000,Yes,,,Providing Consultation (face-to face patient care),,No,
1807040,16,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,17,Over 50,Over 5,Nurse,Post-Secondary,Advanced,Female,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,18,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,19,Over 50,Over 5,Nurse,Secondary,Advanced,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,20,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,21,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,No,Not his/her shift,,21.0,Nurse,Female,45 or older,Advanced,In the 1990s,Yes,,,Getting materials or equipment for consultation,,No,
1807040,22,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,No,Not his/her shift,,,,,,,,,,,,,,
1807040,23,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,No,Not his/her shift,,,,,,,,,,,,,,
1807040,24,Over 50,Over 5,Nurse,Secondary,Advanced,Male,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
1807040,25,Over 50,Over 5,Nurse,Secondary,Advanced,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
1807040,26,Over 50,Over 5,Nurse,Secondary,Advanced,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
1807040,27,Over 50,Over 5,Nurse,Secondary,Advanced,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,28,Over 50,Over 5,Nurse,Secondary,Advanced,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1807040,29,Over 50,Over 5,Nurse,Secondary,Advanced,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1807040,30,Over 50,Over 5,Nurse,Secondary,Advanced,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1807040,31,Over 50,Over 5,Nurse,Secondary,Advanced,Female,25-34,No,Yes,,,31.0,Nurse,Female,25-34,Advanced,After 2000,Yes,,,Writing a prescription,,No,
1807040,32,Over 50,Over 5,Nurse,Secondary,Advanced,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1807040,33,Over 50,Over 5,Other,Secondary,,Male,35-44,No,Yes,,,33.0,Other,Male,35-44,,In the 1990s,Yes,,,Reviewing or writing in chart,,No,
1807040,34,Over 50,Over 5,Other,Secondary,Certificate,Female,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,35,Over 50,Over 5,Other,Secondary,Advanced,Male,45 or older,No,Yes,,,35.0,Other,Male,45 or older,Advanced,In the 1990s,Yes,,,Looking up medical information,,No,
1807040,36,Over 50,Over 5,Other,Secondary,Certificate,Male,35-44,No,Yes,,,36.0,Other,Male,35-44,Certificate,In the 1990s,Yes,,,Providing Consultation (face-to face patient care),,No,
1807040,37,Over 50,Over 5,Other,Secondary,Advanced,Male,35-44,No,Yes,,,,,,,,,,,,,,,
1807040,38,Over 50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,39,Over 50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,40,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1807040,41,Over 50,Over 5,Other,Secondary,Advanced,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1807040,42,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1807040,43,Over 50,Over 5,Other,Secondary,Diploma,Male,35-44,No,Yes,,,,,,,,,,,,,,,
1807040,44,Over 50,Over 5,Other,Secondary,Diploma,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1807040,45,Over 50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1807040,46,Over 50,Over 5,Other,Secondary,Certificate,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1807040,47,Over 50,Over 5,Other,Post-Secondary,,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,48,Over 50,Over 5,Other,Post-Secondary,,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,49,Over 50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1807040,50,Over 50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1807041,1,11-50,Over 5,Other,Secondary,Advanced,Female,35-44,Yes,Yes,,,1.0,Other,Female,35-44,Advanced,After 2000,Yes,,,Providing Consultation (face-to face patient care),,No,
1807041,2,11-50,Over 5,Other,Secondary,Advanced,Female,25-34,No,No,Approved absence,,,,,,,,,,,,,,
1807041,3,11-50,Over 5,Other,Secondary,Advanced,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1807041,4,11-50,Over 5,Nurse,Secondary,Advanced,Female,25-34,No,No,Approved absence,,4.0,Nurse,Female,25-34,Advanced,After 2000,Yes,,,Telephone call from/to patient or family members,,No,
1807041,5,11-50,Over 5,Other,Secondary,Advanced,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
1807041,6,11-50,Over 5,Other,Secondary,Advanced,Female,45 or older,No,No,Sick/maternity,,6.0,Other,Female,45 or older,Advanced,After 2000,No,Not his/her shift,,,,,
1807041,7,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1807041,8,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1807041,9,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,,9.0,Other,Male,25-34,Certificate,After 2000,Yes,,,Completing forms,,No,
1807041,10,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1807041,11,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,No,Yes,,,11.0,Other,Female,25-34,Certificate,After 2000,Yes,,,Telephone call from/to patient or family members,,No,
1807041,12,11-50,Over 5,Other,Secondary,Diploma,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1807041,13,11-50,Over 5,Other,Secondary,Certificate,Female,35-44,No,Yes,,,13.0,Other,Female,35-44,Certificate,After 2000,Yes,,,Looking up allowed referrals,,No,
1807041,14,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,No,Yes,,,14.0,Other,Female,25-34,Certificate,After 2000,Yes,,,Reviewing or writing in chart,,No,
1807041,15,11-50,Over 5,Other,Secondary,None,Female,35-44,No,Yes,,,15.0,Other,Female,35-44,None,After 2000,Yes,,,Getting materials or equipment for consultation,,No,
1807041,16,11-50,Over 5,Other,Primary,None,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1807041,17,11-50,Over 5,Other,Primary,None,Female,35-44,No,Yes,,,17.0,Other,Female,35-44,None,After 2000,Yes,,,Other (specify),SWEEPING,No,
1807041,18,11-50,Over 5,Other,Primary,None,Female,35-44,No,No,Not his/her shift,,18.0,Other,Female,35-44,None,After 2000,No,Not his/her shift,,,,,
1807041,19,11-50,Over 5,Other,Primary,None,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1807044,1,6-10,5 or less,Other,Secondary,Advanced,Female,45 or older,Yes,Yes,,,1.0,Other,Female,45 or older,Advanced,Before 1990,No,Official mission,,,,,
1807044,2,6-10,5 or less,Other,Secondary,Certificate,Female,45 or older,No,Yes,,,2.0,Other,Female,45 or older,Certificate,In the 1990s,Yes,,,Reviewing or writing in chart,,Yes,Late release
1807044,3,6-10,5 or less,Other,Secondary,Certificate,Female,45 or older,No,Yes,,,3.0,Other,Female,45 or older,Certificate,After 2000,Yes,,,Reviewing or writing in chart,,No,
1807044,4,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,No,Yes,,,4.0,Other,Female,35-44,Certificate,After 2000,Yes,,,Completing encounter form or billing sheet,,No,
1807044,5,6-10,5 or less,Other,Secondary,Advanced,Female,35-44,Yes,Yes,,,5.0,Other,Female,35-44,Advanced,In the 1990s,Yes,,,Performing laboratory work,,Yes,Bank proccessing delays
1807044,6,6-10,5 or less,Other,Secondary,Certificate,Male,45 or older,No,,,,6.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,,Telephone call from/to patient or family members,,Yes,Late release
1807044,7,6-10,5 or less,Other,Primary,,Female,35-44,No,No,Not his/her shift,,7.0,Other,Female,35-44,,Before 1990,Yes,,,Other (specify),SITTING OUTSIDE,Yes,Late release
1807044,8,6-10,5 or less,Other,Primary,,Female,35-44,No,No,Sick/maternity,,8.0,Other,Female,35-44,,Before 1990,No,Sick/maternity,,Other (specify),SITTING OUTSIDE,,
1807044,9,6-10,5 or less,Other,Secondary,,Female,45 or older,No,No,Not his/her shift,,9.0,Other,Female,45 or older,,Before 1990,Yes,,,Other (specify),SITTING OUTSIDE,Yes,Late release
1807044,10,6-10,5 or less,Other,Primary,,Female,45 or older,No,Yes,,,10.0,Other,Female,45 or older,,Before 1990,Yes,,,Other (specify),SITTING OUTSIDE,Yes,Late release
1807050,1,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,,1.0,Other,Female,25-34,Certificate,After 2000,No,,,,,,
1807050,2,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Sick/maternity,,2.0,Other,Female,35-44,Certificate,,No,,,,,,
1807050,3,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,No,No,Approved absence,,3.0,Other,Female,35-44,Certificate,,No,,,,,,
1807050,4,6-10,5 or less,Other,Secondary,None,Male,35-44,No,No,Approved absence,,4.0,Other,Male,35-44,None,,No,,,,,,
1807050,5,6-10,5 or less,Other,Primary,None,Male,25-34,No,Yes,,,5.0,Other,Male,25-34,None,,No,,,,,,
1807050,6,6-10,5 or less,Other,Primary,None,Female,35-44,No,Yes,,,6.0,Other,Female,35-44,None,,No,,,,,,
1807051,1,6-10,5 or less,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,,1.0,Other,Female,45 or older,Certificate,In the 1990s,Yes,,,Reviewing or writing in chart,,No,
1807051,2,6-10,5 or less,Nurse,Secondary,Advanced,Female,35-44,No,No,Not his/her shift,,2.0,Nurse,Female,35-44,Advanced,After 2000,Yes,,,Writing a prescription,,No,
1807051,3,6-10,5 or less,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,,3.0,Other,Female,45 or older,Certificate,In the 1990s,Yes,,,Consultation with other physician or staff,,No,
1807051,4,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,No,Yes,,,4.0,Other,Female,35-44,Certificate,After 2000,Yes,,,Reviewing or writing in chart,,No,
1807051,5,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,No,Yes,,,5.0,Other,Female,25-34,Certificate,After 2000,No,Sick/maternity,,,,,
1807051,6,6-10,5 or less,Nurse,Secondary,Advanced,Female,25-34,No,Yes,,,6.0,Nurse,Female,25-34,Advanced,After 2000,Yes,,,Getting materials or equipment for consultation,,No,
1807051,7,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,No,No,Approved absence,,7.0,Other,Female,25-34,Certificate,After 2000,No,Not his/her shift,,,,,
1807051,8,6-10,5 or less,Nurse,Secondary,Advanced,Female,45 or older,No,No,Not his/her shift,,8.0,Nurse,Female,45 or older,Advanced,Before 1990,No,Approved absence,,,,,
1807051,9,6-10,5 or less,Other,Secondary,None,Female,25-34,No,Yes,,,9.0,Other,Female,25-34,None,After 2000,No,Not his/her shift,,,,,
1807051,10,6-10,5 or less,Other,Primary,None,Female,25-34,No,Yes,,,10.0,Other,Female,25-34,None,After 2000,Yes,,,Telephone call from/to patient or family members,,No,
1808009,1,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,,1.0,Other,Female,25-34,Certificate,After 2000,No,Approved absence,,,,,
1808009,2,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,No,Not approved Absence,,2.0,Other,Female,25-34,Certificate,,No,Sick/maternity,,,,,
1808009,3,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,No,Sick/maternity,,3.0,Other,Female,25-34,Certificate,After 2000,Yes,,,Providing Consultation (face-to face patient care),,No,
1808009,4,6-10,5 or less,Other,Secondary,,Female,25-34,No,No,Approved absence,,4.0,Other,Female,25-34,,,No,Approved absence,,,,,
1808009,5,6-10,5 or less,Other,Secondary,,Male,35-44,No,Yes,,,5.0,Other,Male,35-44,,In the 1990s,Yes,,,Checking schedule,,No,
1808009,6,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,No,No,Approved absence,,6.0,Other,Female,25-34,Certificate,,No,Approved absence,,,,,
1808009,7,6-10,5 or less,Other,Secondary,None,Male,25-34,No,Yes,,,7.0,Other,Male,25-34,None,After 2000,Yes,,,Other (specify),SITTING IDLE,No,
1808010,1,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,,1.0,Other,Female,35-44,Certificate,After 2000,No,Other (to specify),NOBODY TO ASK(FACILITY LOCKED),,,,
1808010,2,5 or less,5 or less,Other,Secondary,None,Male,25-34,No,Yes,,,2.0,Other,Male,25-34,None,After 2000,No,Other (to specify),NOBODY TO ASK(FACILITY LOCKED),,,,
1808024,1,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,,1.0,Other,Male,35-44,Certificate,After 2000,No,Other (to specify),CLOSE FOR THE DAY,,,,
1808024,2,5 or less,5 or less,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,,2.0,Other,Female,Younger than 25,Certificate,After 2000,Yes,,,"Finding missing or pending laboratory information, radiographs or charts",,Yes,Late release
1808024,3,5 or less,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,No,Not his/her shift,,3.0,Other,Female,25-34,Certificate,After 2000,Yes,,,Looking up medical information,,Yes,Late release
1808032,1,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,Yes,Yes,,,1.0,Doctor,Male,35-44,Advanced,After 2000,Yes,,,Providing Consultation (face-to face patient care),,No,
1808032,2,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,No,Official mission,,2.0,Doctor,Male,35-44,Advanced,In the 1990s,No,In training/seminar,,,,,
1808032,3,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,No,Approved absence,,,,,,,,,,,,,,
1808032,4,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,Approved absence,,,,,,,,,,,,,,
1808032,5,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,No,Not approved Absence,,,,,,,,,,,,,,
1808032,6,Over 50,Over 5,Nurse,Secondary,Advanced,Female,45 or older,No,No,Not his/her shift,,,,,,,,,,,,,,
1808032,7,Over 50,Over 5,Nurse,Secondary,Diploma,Male,35-44,Yes,Yes,,,,,,,,,,,,,,,
1808032,8,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,9,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,10,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1808032,11,Over 50,Over 5,Nurse,Secondary,Advanced,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1808032,12,Over 50,Over 5,Nurse,Secondary,Advanced,Female,25-34,No,Yes,,,12.0,Nurse,Female,25-34,Advanced,After 2000,Yes,,,Reviewing or writing in chart,,No,
1808032,13,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,No,In training/seminar,,13.0,Nurse,Female,35-44,Diploma,After 2000,No,Approved absence,,,,,
1808032,14,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,15,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,16,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,No,In training/seminar,,,,,,,,,,,,,,
1808032,17,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,No,In training/seminar,,17.0,Nurse,Female,25-34,Diploma,After 2000,No,In training/seminar,,,,,
1808032,18,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,19,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,No,In training/seminar,,,,,,,,,,,,,,
1808032,20,Over 50,Over 5,Other,Post-Secondary,,Female,35-44,No,No,In training/seminar,,,,,,,,,,,,,,
1808032,21,Over 50,Over 5,Other,Secondary,,Male,35-44,No,Yes,,,,,,,,,,,,,,,
1808032,22,Over 50,Over 5,Other,Secondary,,Female,25-34,No,No,,,,,,,,,,,,,,,
1808032,23,Over 50,Over 5,Other,Secondary,,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,24,Over 50,Over 5,Other,Secondary,,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
1808032,25,Over 50,Over 5,Other,Secondary,,Female,25-34,No,Yes,,,25.0,Other,Female,25-34,,After 2000,No,Not his/her shift,,,,,
1808032,26,Over 50,Over 5,Other,Post-Secondary,,Female,25-34,No,No,Not approved Absence,,26.0,Other,Female,25-34,,After 2000,No,Not approved Absence,,,,,
1808032,27,Over 50,Over 5,Other,Secondary,,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,28,Over 50,Over 5,Other,Secondary,,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,29,Over 50,Over 5,Other,Secondary,,Male,25-34,No,No,In training/seminar,,,,,,,,,,,,,,
1808032,30,Over 50,Over 5,Other,Post-Secondary,,Male,35-44,No,No,In training/seminar,,,,,,,,,,,,,,
1808032,31,Over 50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1808032,32,Over 50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,33,Over 50,Over 5,Other,Secondary,Certificate,Female,25-34,No,No,Approved absence,,,,,,,,,,,,,,
1808032,34,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,35-44,No,No,In training/seminar,,,,,,,,,,,,,,
1808032,35,Over 50,Over 5,Other,Post-Secondary,Diploma,Male,35-44,No,No,Not approved Absence,,,,,,,,,,,,,,
1808032,36,Over 50,Over 5,Other,Secondary,Certificate,Male,35-44,No,Yes,,,,,,,,,,,,,,,
1808032,37,Over 50,Over 5,Other,Post-Secondary,Diploma,Male,45 or older,No,No,In training/seminar,,37.0,Other,Male,45 or older,Diploma,In the 1990s,No,Approved absence,,,,,
1808032,38,Over 50,Over 5,Other,Secondary,,Male,45 or older,No,No,Approved absence,,,,,,,,,,,,,,
1808032,39,Over 50,Over 5,Other,Secondary,,Female,35-44,No,No,Sick/maternity,,,,,,,,,,,,,,
1808032,40,Over 50,Over 5,Other,Secondary,None,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1808032,41,Over 50,Over 5,Other,Secondary,None,Male,35-44,No,No,Approved absence,,,,,,,,,,,,,,
1808032,42,Over 50,Over 5,Other,Secondary,None,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1808032,43,Over 50,Over 5,Other,Secondary,,Male,35-44,No,No,Approved absence,,,,,,,,,,,,,,
1808032,44,Over 50,Over 5,Other,Secondary,,Male,25-34,No,Yes,,,44.0,Other,Male,25-34,,After 2000,No,Approved absence,,,,,
1808032,45,Over 50,Over 5,Other,Secondary,,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,46,Over 50,Over 5,Other,Secondary,,Male,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1808032,47,Over 50,Over 5,Other,Secondary,,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,48,Over 50,Over 5,Other,Secondary,,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,49,Over 50,Over 5,Other,Secondary,None,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808032,50,Over 50,Over 5,Other,Secondary,None,Male,25-34,No,No,Approved absence,,50.0,Other,Male,25-34,None,After 2000,No,Approved absence,,,,,
1808042,1,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,,,,,,,,,,,,,,
1808042,2,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,Approved absence,,2.0,Doctor,Male,25-34,Advanced,After 2000,No,Approved absence,,,,,
1808042,3,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,Yes,,,,,,,,,,,,,,,
1808042,4,Over 50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1808042,5,Over 50,Over 5,Other,Secondary,,Male,35-44,No,Yes,,,5.0,Other,Male,35-44,,After 2000,Yes,,,Completing forms,,No,
1808042,6,Over 50,Over 5,Other,Secondary,,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808042,7,Over 50,Over 5,Other,Secondary,,Male,35-44,No,Yes,,,7.0,Other,Male,35-44,,After 2000,No,Approved absence,,,,,
1808042,8,Over 50,Over 5,Other,Secondary,,Female,25-34,No,No,Official mission,,,,,,,,,,,,,,
1808042,9,Over 50,Over 5,Other,Secondary,,Female,45 or older,No,Yes,,,,,,,,,,,,,,,
1808042,10,Over 50,Over 5,Other,Secondary,None,Female,45 or older,No,Yes,,,,,,,,,,,,,,,
1808042,11,Over 50,Over 5,Other,Secondary,None,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1808042,12,Over 50,Over 5,Other,Secondary,None,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
1808042,13,Over 50,Over 5,Other,Secondary,None,Female,45 or older,No,No,Not approved Absence,,,,,,,,,,,,,,
1808042,14,Over 50,Over 5,Other,Secondary,None,Female,25-34,No,Yes,,,14.0,Other,Female,25-34,None,After 2000,No,Not his/her shift,,,,,
1808042,15,Over 50,Over 5,Other,Secondary,None,Male,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
1808042,16,Over 50,Over 5,Other,Secondary,None,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808042,17,Over 50,Over 5,Other,Secondary,None,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808042,18,Over 50,Over 5,Other,Secondary,None,Male,25-34,No,Yes,,,18.0,Other,Male,25-34,None,After 2000,No,Not his/her shift,,,,,
1808042,19,Over 50,Over 5,Other,Secondary,None,Male,25-34,No,No,Not his/her shift,,19.0,Other,Male,25-34,None,After 2000,No,Not his/her shift,,,,,
1808042,20,Over 50,Over 5,Other,Secondary,None,Male,35-44,No,No,Not his/her shift,,20.0,Other,Male,35-44,None,After 2000,Yes,,,Looking up medical information,,No,
1808042,21,Over 50,Over 5,Other,Secondary,None,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808042,22,Over 50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
1808042,23,Over 50,Over 5,Other,Secondary,Diploma,Male,35-44,No,Yes,,,,,,,,,,,,,,,
1808042,24,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,No,Yes,,,,,,,,,,,,,,,
1808042,25,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808042,26,Over 50,Over 5,Other,Secondary,Diploma,Male,35-44,No,Yes,,,,,,,,,,,,,,,
1808042,27,Over 50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,,27.0,Other,Male,25-34,Certificate,After 2000,No,In training/seminar,,,,,
1808042,28,Over 50,Over 5,Other,Secondary,Certificate,Female,35-44,No,Yes,,,,,,,,,,,,,,,
1808042,29,Over 50,Over 5,Other,Secondary,Certificate,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1808042,30,Over 50,Over 5,Other,Secondary,Certificate,Male,35-44,No,Yes,,,,,,,,,,,,,,,
1808042,31,Over 50,Over 5,Other,Secondary,Certificate,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1808042,32,Over 50,Over 5,Other,Secondary,,Male,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
1808042,33,Over 50,Over 5,Other,Secondary,None,Female,25-34,No,Yes,,,,,,,,,,,,,,,
1808042,34,Over 50,Over 5,Other,Secondary,None,Female,25-34,No,No,Approved absence,,,,,,,,,,,,,,
1808042,35,Over 50,Over 5,Other,Secondary,None,Female,35-44,No,Yes,,,,,,,,,,,,,,,
