unique_id,fac_id,staff_id,m2sfq1,m2sfq3,m2sfq4,m2sfq7,m2sfq8,m2sfq9,m2sfq10,m2sfq11,m2sfq12,m2sfq13,m2sfq14,m2sfq14aut,m2sfq15,m2sfq16,m2sgq1,m2sgq3,m2sgq5,m2sgq6,m2sgq7,m2sgq8,m2sgq8aut,m2sgq9,m2sgq10,has_roster,has_absentee,country,absence_rate
16_3,16,3,6-10,5 or less,3,Other,Post-Secondary,Advanced,0,45 or older,Oui,0,Absence non autorisée,,Oui,,3.0,3.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.16666667
16_1,16,1,6-10,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.16666667
16_5,16,5,6-10,5 or less,5,Other,Secondary,None,0,25-34,Oui,Oui,,,Oui,Oui,5.0,5.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.16666667
160_2,160,2,5 or less,5 or less,2,Other,Primary,None,0,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.25
160_4,160,4,5 or less,5 or less,4,Other,Secondary,None,0,25-34,0,Oui,,,Oui,Non,4.0,4.0,Other,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.25
160_3,160,3,5 or less,5 or less,3,Nurse,Secondary,None,Homme,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.25
160_1,160,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.25
161_1,161,1,5 or less,5 or less,1,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Other,0.0,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.5
161_2,161,2,5 or less,5 or less,2,Nurse,Post-Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.5
162_2,162,2,11-50,Over 5,2,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.6
162_10,162,10,11-50,Over 5,10,Other,Primary,None,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
162_3,162,3,11-50,Over 5,3,Other,Secondary,Diploma,0,25-34,Oui,0,Formation/séminaire/réunion,,Oui,Non,2.0,3.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.6
162_9,162,9,11-50,Over 5,9,Other,Primary,None,Homme,25-34,Oui,Oui,,,Oui,Oui,7.0,9.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.6
162_7,162,7,11-50,Over 5,7,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,6.0,7.0,Other,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.6
162_4,162,4,11-50,Over 5,4,Other,Primary,None,0,45 or older,0,Oui,,,Oui,Non,3.0,4.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.6
162_11,162,11,11-50,Over 5,11,Other,Primary,None,0,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
162_16,162,16,11-50,Over 5,16,Other,Primary,None,0,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
162_6,162,6,11-50,Over 5,6,Nurse,Secondary,Diploma,0,35-44,Oui,0,Absence autorisée (permission/congé),,Oui,Non,5.0,6.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.6
162_8,162,8,11-50,Over 5,8,Other,Primary,None,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
162_15,162,15,11-50,Over 5,15,Other,Secondary,None,0,25-34,0,Oui,,,Oui,Non,10.0,15.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.6
162_1,162,1,11-50,Over 5,1,Nurse,Post-Secondary,Advanced,0,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.6
162_13,162,13,11-50,Over 5,13,Other,Secondary,None,Homme,35-44,0,0,Formation/séminaire/réunion,,Oui,Non,8.0,13.0,Other,Homme,Oui,Absence non autorisée,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.6
162_12,162,12,11-50,Over 5,12,Other,Primary,None,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
162_5,162,5,11-50,Over 5,5,Nurse,Secondary,Diploma,0,35-44,Oui,0,Absence autorisée (permission/congé),,Oui,Non,4.0,5.0,Nurse,0.0,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.6
162_14,162,14,11-50,Over 5,14,Other,Primary,None,0,45 or older,0,Oui,,,Oui,Non,9.0,14.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.6
163_8,163,8,11-50,Over 5,8,Other,Post-Secondary,Advanced,0,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_22,163,22,11-50,Over 5,22,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,8.0,22.0,Other,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.8
163_18,163,18,11-50,Over 5,18,Nurse,Secondary,Diploma,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,5.0,18.0,Nurse,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.8
163_1,163,1,11-50,Over 5,1,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.8
163_24,163,24,11-50,Over 5,24,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,0,Formation/séminaire/réunion,,Oui,Non,10.0,24.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.8
163_2,163,2,11-50,Over 5,2,Doctor,Post-Secondary,Advanced,Homme,45 or older,Oui,0,Mission officielle,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_14,163,14,11-50,Over 5,14,Other,Primary,None,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_3,163,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,0,Formation/séminaire/réunion,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_16,163,16,11-50,Over 5,16,Other,Secondary,None,0,25-34,0,0,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_17,163,17,11-50,Over 5,17,Other,Secondary,Diploma,0,35-44,Oui,Oui,,,Oui,Oui,4.0,17.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.8
163_21,163,21,11-50,Over 5,21,Other,Secondary,Diploma,0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_23,163,23,11-50,Over 5,23,Other,Post-Secondary,Advanced,Homme,25-34,0,0,Formation/séminaire/réunion,,Oui,Non,9.0,23.0,Other,Homme,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.8
163_10,163,10,11-50,Over 5,10,Other,Secondary,Diploma,0,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.8
163_7,163,7,11-50,Over 5,7,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,1.0,7.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.8
163_20,163,20,11-50,Over 5,20,Other,Post-Secondary,Advanced,Homme,45 or older,0,Oui,,,Oui,Non,7.0,20.0,Other,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.8
163_19,163,19,11-50,Over 5,19,Nurse,Primary,Certificate,0,35-44,Oui,0,Formation/séminaire/réunion,,Oui,Non,6.0,19.0,Nurse,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.8
163_6,163,6,11-50,Over 5,6,Other,Primary,None,0,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_4,163,4,11-50,Over 5,4,Other,Primary,None,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_12,163,12,11-50,Over 5,12,Other,Primary,None,Homme,35-44,0,0,Absence autorisée (permission/congé),,Oui,Non,3.0,12.0,Other,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.8
163_13,163,13,11-50,Over 5,13,Other,Secondary,None,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_5,163,5,11-50,Over 5,5,Other,Primary,None,0,45 or older,Oui,0,Maladie/maternité,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_9,163,9,11-50,Over 5,9,Other,Post-Secondary,Advanced,Homme,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
163_11,163,11,11-50,Over 5,11,Nurse,Secondary,Diploma,0,35-44,Oui,Oui,,,Oui,Oui,2.0,11.0,Nurse,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.8
163_25,163,25,11-50,Over 5,25,Other,Secondary,None,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.8
163_15,163,15,11-50,Over 5,15,Other,Secondary,Diploma,Homme,35-44,0,0,Formation/séminaire/réunion,,Non,Non,,,,,,,,,,1,,Togo-2013,0.8
164_4,164,4,6-10,5 or less,4,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,Oui,1,1.0,Togo-2013,0.0
164_2,164,2,6-10,5 or less,2,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
164_3,164,3,6-10,5 or less,3,Other,Secondary,None,0,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
164_1,164,1,6-10,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
164_6,164,6,6-10,5 or less,6,Other,Primary,None,Homme,35-44,0,Oui,,,Oui,Non,6.0,6.0,Other,Homme,Oui,,,Laboratoires/examens/radios,0.0,1,1.0,Togo-2013,0.0
164_5,164,5,6-10,5 or less,5,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,5.0,5.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.0
164_7,164,7,6-10,5 or less,7,Other,Primary,None,Homme,25-34,0,Oui,,,Oui,Non,7.0,7.0,Other,Homme,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.0
165_3,165,3,6-10,5 or less,3,Nurse,Primary,None,0,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,0.0,Oui,,,Discussion avec collègues/réunion/Staff,Oui,1,1.0,Togo-2013,0.33333334
165_5,165,5,6-10,5 or less,5,Other,Primary,None,0,25-34,0,Oui,,,Oui,Non,5.0,5.0,Other,0.0,Oui,,,Consultation/visite de malade,Oui,1,1.0,Togo-2013,0.33333334
165_4,165,4,6-10,5 or less,4,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,4.0,4.0,Other,Homme,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.33333334
165_1,165,1,6-10,5 or less,1,Nurse,Secondary,Certificate,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.33333334
165_2,165,2,6-10,5 or less,2,Other,Primary,None,0,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,Oui,1,1.0,Togo-2013,0.33333334
165_6,165,6,6-10,5 or less,6,Other,Primary,None,Homme,35-44,0,Oui,,,Oui,Non,6.0,6.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Oui,1,1.0,Togo-2013,0.33333334
166_8,166,8,11-50,Over 5,8,Other,Secondary,Diploma,Homme,35-44,0,0,Mission officielle,,Oui,,5.0,8.0,Other,Homme,0.0,Maladie/maternité,,,,1,1.0,Togo-2013,0.4
166_20,166,20,11-50,Over 5,20,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,10.0,20.0,Nurse,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.4
166_11,166,11,11-50,Over 5,11,Nurse,Secondary,Certificate,Homme,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
166_16,166,16,11-50,Over 5,16,Other,Primary,None,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
166_14,166,14,11-50,Over 5,14,Other,Primary,None,0,45 or older,Oui,0,Absence autorisée (permission/congé),,Oui,,7.0,14.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.4
166_21,166,21,11-50,Over 5,21,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
166_12,166,12,11-50,Over 5,12,Other,Primary,None,0,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
166_9,166,9,11-50,Over 5,9,Other,Secondary,Diploma,Homme,35-44,0,0,Mission officielle,,Oui,,6.0,9.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.4
166_18,166,18,11-50,Over 5,18,Other,Primary,None,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
166_17,166,17,11-50,Over 5,17,Other,Primary,None,0,35-44,0,Oui,,,Oui,Non,8.0,17.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.4
166_15,166,15,11-50,Over 5,15,Other,Secondary,None,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
166_10,166,10,11-50,Over 5,10,Nurse,Secondary,Diploma,Homme,35-44,Oui,0,Absence autorisée (permission/congé),,Non,,,,,,,,,,,1,,Togo-2013,0.4
166_6,166,6,11-50,Over 5,6,Other,Post-Secondary,,Homme,25-34,0,0,Mission officielle,,Oui,,4.0,6.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.4
166_3,166,3,11-50,Over 5,3,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,0,Mission officielle,,Non,,,,,,,,,,,1,,Togo-2013,0.4
166_13,166,13,11-50,Over 5,13,Other,Primary,None,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
166_4,166,4,11-50,Over 5,4,Nurse,Post-Secondary,Advanced,0,35-44,Oui,0,Maladie/maternité,,Oui,,2.0,4.0,Nurse,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.4
166_19,166,19,11-50,Over 5,19,Nurse,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,9.0,19.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.4
166_2,166,2,11-50,Over 5,2,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
166_7,166,7,11-50,Over 5,7,Other,Post-Secondary,Advanced,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
166_5,166,5,11-50,Over 5,5,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Oui,0,Mission officielle,,Oui,,3.0,5.0,Clinical Officer,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.4
166_1,166,1,11-50,Over 5,1,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.4
167_5,167,5,6-10,5 or less,5,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,5.0,5.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.6
167_3,167,3,6-10,5 or less,3,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.6
167_1,167,1,6-10,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.6
167_4,167,4,6-10,5 or less,4,Other,Primary,None,Homme,35-44,Oui,0,Maladie/maternité,,Oui,Non,4.0,4.0,Other,Homme,0.0,Maladie/maternité,,,,1,1.0,Togo-2013,0.6
167_2,167,2,6-10,5 or less,2,Other,Primary,None,0,45 or older,Oui,0,Mission officielle,,Oui,Non,2.0,2.0,Other,0.0,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.6
168_1,168,1,5 or less,5 or less,1,Nurse,Secondary,Certificate,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
168_2,168,2,5 or less,5 or less,2,Other,Primary,None,0,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
168_3,168,3,5 or less,5 or less,3,Other,Primary,None,Homme,45 or older,Oui,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.0
169_6,169,6,11-50,5 or less,6,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,6.0,6.0,Other,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.85714287
169_3,169,3,11-50,5 or less,3,Nurse,Post-Secondary,Advanced,0,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,Non,3.0,3.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.85714287
169_1,169,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.85714287
169_5,169,5,11-50,5 or less,5,Other,Primary,None,0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,5.0,5.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.85714287
169_7,169,7,11-50,5 or less,7,Other,Secondary,None,0,Younger than 25,0,Oui,,,Oui,Non,7.0,7.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.85714287
169_4,169,4,11-50,5 or less,4,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.85714287
169_2,169,2,11-50,5 or less,2,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.85714287
17_2,17,2,5 or less,5 or less,2,Other,Primary,Certificate,0,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
17_3,17,3,5 or less,5 or less,3,Other,Primary,Certificate,0,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
17_4,17,4,5 or less,5 or less,4,Other,Primary,Certificate,0,45 or older,0,Oui,,,Oui,Non,4.0,4.0,Other,0.0,Oui,,,Laboratoires/examens/radios,0.0,1,1.0,Togo-2013,0.0
17_1,17,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
170_1,170,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
170_2,170,2,5 or less,5 or less,2,Other,Primary,None,0,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.0
170_3,170,3,5 or less,5 or less,3,Other,Secondary,None,Homme,Younger than 25,0,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.0
171_5,171,5,6-10,5 or less,5,Other,Primary,None,0,25-34,Oui,0,Absence non autorisée,,Oui,Non,5.0,5.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.42857143
171_3,171,3,6-10,5 or less,3,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.42857143
171_1,171,1,6-10,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.42857143
171_2,171,2,6-10,5 or less,2,Nurse,Secondary,Diploma,Homme,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,Non,2.0,2.0,Nurse,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.42857143
171_7,171,7,6-10,5 or less,7,Other,Primary,None,Homme,25-34,0,Oui,,,Oui,Non,7.0,7.0,Other,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.42857143
171_6,171,6,6-10,5 or less,6,Other,Secondary,None,Homme,25-34,0,Oui,,,Oui,Non,6.0,6.0,Other,Homme,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.42857143
171_4,171,4,6-10,5 or less,4,Other,Secondary,None,0,35-44,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.42857143
172_2,172,2,5 or less,5 or less,2,Other,Primary,None,0,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.0
172_4,172,4,5 or less,5 or less,4,Other,Secondary,None,0,25-34,0,Oui,,,Oui,Non,4.0,4.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.0
172_1,172,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.0
172_3,172,3,5 or less,5 or less,3,Other,,,0,45 or older,0,Oui,,,Oui,Non,3.0,3.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.0
173_4,173,4,5 or less,5 or less,4,Other,Primary,None,Homme,45 or older,0,Oui,,,Oui,Non,4.0,4.0,Other,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.25
173_2,173,2,5 or less,5 or less,2,Other,Primary,None,0,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.25
173_1,173,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.25
173_3,173,3,5 or less,5 or less,3,Other,Primary,None,Homme,25-34,0,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.25
174_8,174,8,11-50,Over 5,8,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,0,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
174_15,174,15,11-50,Over 5,15,Nurse,Primary,Certificate,0,45 or older,Oui,0,Maladie/maternité,,Oui,Non,8.0,15.0,Nurse,0.0,0.0,Maladie/maternité,,,,1,1.0,Togo-2013,0.6
174_5,174,5,11-50,Over 5,5,Other,Post-Secondary,Advanced,Homme,35-44,0,0,Mission officielle,,Oui,Non,4.0,5.0,Other,Homme,0.0,Formation/séminaire/réunion,,,,1,1.0,Togo-2013,0.6
174_19,174,19,11-50,Over 5,19,Other,Secondary,None,0,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
174_6,174,6,11-50,Over 5,6,Nurse,Post-Secondary,Advanced,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
174_18,174,18,11-50,Over 5,18,Other,Primary,None,0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
174_14,174,14,11-50,Over 5,14,Nurse,Primary,Certificate,0,45 or older,Oui,Oui,,,Oui,Oui,7.0,14.0,Nurse,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.6
174_12,174,12,11-50,Over 5,12,Other,Primary,Certificate,0,45 or older,Oui,0,Maladie/maternité,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
174_17,174,17,11-50,Over 5,17,Other,Secondary,None,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,10.0,17.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.6
174_10,174,10,11-50,Over 5,10,Nurse,Secondary,Diploma,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,6.0,10.0,Nurse,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.6
174_1,174,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.6
