unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
143_9,143,9,11-50,6-10,Over 5,403,8,9,8,49,9,Other,Secondary,Advanced,Male,25-34,Yes,Yes,,Yes,No,9.0,9.0,Other,Secondary,Advanced,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.33333334
145_3,145,3,11-50,11-50,5 or less,403,8,19,8,44,3,Clinical Officer,Secondary,Diploma,0,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,1.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.5
145_6,145,6,11-50,11-50,5 or less,403,8,19,8,44,6,Nurse,Primary,Certificate,0,45 or older,0,Yes,,Yes,,2.0,6.0,Nurse,Primary,Certificate,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.5
145_15,145,15,11-50,11-50,5 or less,403,8,19,8,44,15,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,8.0,15.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.5
145_18,145,18,11-50,11-50,5 or less,403,8,19,8,44,18,Other,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_1,145,1,11-50,11-50,5 or less,403,8,19,8,44,1,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_14,145,14,11-50,11-50,5 or less,403,8,19,8,44,14,Other,Primary,Certificate,0,35-44,0,0,Sickness/maternity,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_19,145,19,11-50,11-50,5 or less,403,8,19,8,44,19,Other,Primary,Certificate,0,25-34,0,Yes,,Yes,,10.0,19.0,Other,Primary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.5
145_12,145,12,11-50,11-50,5 or less,403,8,19,8,44,12,Other,Primary,Certificate,0,35-44,0,Yes,,Yes,,6.0,12.0,Other,Primary,Certificate,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.5
145_8,145,8,11-50,11-50,5 or less,403,8,19,8,44,8,Other,Primary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,4.0,8.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.5
145_4,145,4,11-50,11-50,5 or less,403,8,19,8,44,4,Clinical Officer,Secondary,Diploma,0,Younger than 25,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_17,145,17,11-50,11-50,5 or less,403,8,19,8,44,17,Other,Secondary,Certificate,0,35-44,0,0,"On call (pre on call, post on call)",Yes,,9.0,17.0,Other,Secondary,Certificate,In the 1990s,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.5
145_21,145,21,11-50,11-50,5 or less,403,8,19,8,44,21,Other,Secondary,Certificate,0,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_11,145,11,11-50,11-50,5 or less,403,8,19,8,44,11,Nurse,Primary,Certificate,0,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_10,145,10,11-50,11-50,5 or less,403,8,19,8,44,10,Other,Secondary,Certificate,0,35-44,0,Yes,,Yes,,5.0,10.0,Other,Secondary,Certificate,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.5
145_7,145,7,11-50,11-50,5 or less,403,8,19,8,44,7,Nurse,Secondary,Certificate,0,25-34,0,Yes,,Yes,,3.0,7.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.5
145_16,145,16,11-50,11-50,5 or less,403,8,19,8,44,16,Other,Primary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_9,145,9,11-50,11-50,5 or less,403,8,19,8,44,9,Other,Secondary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_5,145,5,11-50,11-50,5 or less,403,8,19,8,44,5,Clinical Officer,Secondary,Diploma,0,Younger than 25,Yes,Yes,,No,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_2,145,2,11-50,11-50,5 or less,403,8,19,8,44,2,Clinical Officer,Secondary,Diploma,0,35-44,Yes,0,Sickness/maternity,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
145_13,145,13,11-50,11-50,5 or less,403,8,19,8,44,13,Other,Primary,Certificate,0,35-44,0,0,Sickness/maternity,Yes,,7.0,13.0,Other,Primary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.5
145_20,145,20,11-50,11-50,5 or less,403,8,19,8,44,20,Other,Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.5
146_2,146,2,5 or less,5 or less,5 or less,501,12,5,12,38,2,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,2.0,2.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
146_1,146,1,5 or less,5 or less,5 or less,501,12,5,12,38,1,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
146_5,146,5,5 or less,5 or less,5 or less,501,12,5,12,38,5,Other,Secondary,Certificate,0,35-44,0,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.4
146_4,146,4,5 or less,5 or less,5 or less,501,12,5,12,38,4,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,Yes,,4.0,4.0,Nurse,Secondary,Certificate,In the 1990s,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
146_3,146,3,5 or less,5 or less,5 or less,501,12,5,12,38,3,Other,Secondary,Certificate,0,Younger than 25,0,0,"On call (pre on call, post on call)",Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,0.0,Younger than 25,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
147_1,147,1,11-50,6-10,5 or less,202,12,0,12,43,1,Clinical Officer,Secondary,Advanced,Male,Younger than 25,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Advanced,After 2000,Male,Younger than 25,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.375
147_2,147,2,11-50,6-10,5 or less,202,12,0,12,43,2,Clinical Officer,Secondary,Advanced,Male,Younger than 25,Yes,0,"On call (pre on call, post on call)",Yes,,2.0,2.0,Clinical Officer,Secondary,Advanced,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.375
147_4,147,4,11-50,6-10,5 or less,202,12,0,12,43,4,Clinical Officer,Secondary,Diploma,0,25-34,0,Yes,,Yes,,4.0,4.0,Clinical Officer,Secondary,Diploma,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.375
147_5,147,5,11-50,6-10,5 or less,202,12,0,12,43,5,Clinical Officer,Secondary,Diploma,0,Younger than 25,0,0,"On call (pre on call, post on call)",Yes,,5.0,5.0,Clinical Officer,Secondary,Diploma,After 2000,0.0,Younger than 25,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.375
147_8,147,8,11-50,6-10,5 or less,202,12,0,12,43,8,Nurse,Secondary,Certificate,0,Younger than 25,0,0,"On call (pre on call, post on call)",Yes,,8.0,8.0,Nurse,Secondary,Certificate,After 2000,0.0,Younger than 25,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.375
147_6,147,6,11-50,6-10,5 or less,202,12,0,12,43,6,Other,Secondary,Diploma,Male,25-34,0,Yes,,Yes,,6.0,6.0,Other,Secondary,Diploma,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,0.0,1,1.0,Tanzania-2014,0.375
147_7,147,7,11-50,6-10,5 or less,202,12,0,12,43,7,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,7.0,7.0,Nurse,Secondary,Diploma,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.375
147_3,147,3,11-50,6-10,5 or less,202,12,0,12,43,3,Clinical Officer,Secondary,Diploma,0,35-44,0,Yes,,Yes,,3.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,0.0,35-44,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.375
148_25,148,25,Over 50,Over 50,Over 5,202,12,15,13,0,25,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_2,148,2,Over 50,Over 50,Over 5,202,12,15,13,0,2,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_46,148,46,Over 50,Over 50,Over 5,202,12,15,13,0,46,Other,Post-Secondary,Diploma,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_29,148,29,Over 50,Over 50,Over 5,202,12,15,13,0,29,Nurse,Post-Secondary,Diploma,Male,25-34,0,Yes,,Yes,,8.0,29.0,Nurse,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.4
148_42,148,42,Over 50,Over 50,Over 5,202,12,15,13,0,42,Other,Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_49,148,49,Over 50,Over 50,Over 5,202,12,15,13,0,49,Other,Post-Secondary,Diploma,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_43,148,43,Over 50,Over 50,Over 5,202,12,15,13,0,43,Other,Secondary,Certificate,Male,Younger than 25,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_50,148,50,Over 50,Over 50,Over 5,202,12,15,13,0,50,Other,Post-Secondary,Diploma,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_14,148,14,Over 50,Over 50,Over 5,202,12,15,13,0,14,Nurse,Post-Secondary,Diploma,0,45 or older,0,Yes,,Yes,,6.0,14.0,Nurse,Post-Secondary,Diploma,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
148_39,148,39,Over 50,Over 50,Over 5,202,12,15,13,0,39,Other,Secondary,Certificate,0,Younger than 25,0,Yes,,Yes,,7.0,39.0,Other,Secondary,Certificate,After 2000,0.0,Younger than 25,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.4
148_5,148,5,Over 50,Over 50,Over 5,202,12,15,13,0,5,Doctor,Post-Secondary,Advanced,0,25-34,Yes,0,Training/seminar/meeting,Yes,,2.0,5.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,25-34,0.0,Training/seminar/meeting,,,1,1.0,Tanzania-2014,0.4
148_47,148,47,Over 50,Over 50,Over 5,202,12,15,13,0,47,Other,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_7,148,7,Over 50,Over 50,Over 5,202,12,15,13,0,7,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,0,Training/seminar/meeting,Yes,,10.0,7.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
148_44,148,44,Over 50,Over 50,Over 5,202,12,15,13,0,44,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_28,148,28,Over 50,Over 50,Over 5,202,12,15,13,0,28,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_30,148,30,Over 50,Over 50,Over 5,202,12,15,13,0,30,Nurse,Post-Secondary,Diploma,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_13,148,13,Over 50,Over 50,Over 5,202,12,15,13,0,13,Nurse,Post-Secondary,Diploma,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_16,148,16,Over 50,Over 50,Over 5,202,12,15,13,0,16,Nurse,Post-Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_21,148,21,Over 50,Over 50,Over 5,202,12,15,13,0,21,Nurse,Post-Secondary,Diploma,0,45 or older,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_34,148,34,Over 50,Over 50,Over 5,202,12,15,13,0,34,Nurse,Post-Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,3.0,34.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
148_31,148,31,Over 50,Over 50,Over 5,202,12,15,13,0,31,Nurse,Post-Secondary,Diploma,0,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_24,148,24,Over 50,Over 50,Over 5,202,12,15,13,0,24,Nurse,Post-Secondary,Diploma,0,25-34,0,0,Training/seminar/meeting,Yes,,4.0,24.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,Training/seminar/meeting,,,1,1.0,Tanzania-2014,0.4
148_15,148,15,Over 50,Over 50,Over 5,202,12,15,13,0,15,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,Yes,,5.0,15.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
148_10,148,10,Over 50,Over 50,Over 5,202,12,15,13,0,10,Clinical Officer,Post-Secondary,Diploma,0,25-34,Yes,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_9,148,9,Over 50,Over 50,Over 5,202,12,15,13,0,9,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_26,148,26,Over 50,Over 50,Over 5,202,12,15,13,0,26,Nurse,Post-Secondary,Diploma,0,Younger than 25,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_6,148,6,Over 50,Over 50,Over 5,202,12,15,13,0,6,Clinical Officer,Post-Secondary,Diploma,0,35-44,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_17,148,17,Over 50,Over 50,Over 5,202,12,15,13,0,17,Nurse,Post-Secondary,Diploma,0,Younger than 25,0,Yes,,Yes,,9.0,17.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,Younger than 25,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.4
148_19,148,19,Over 50,Over 50,Over 5,202,12,15,13,0,19,Nurse,Post-Secondary,Diploma,0,25-34,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_1,148,1,Over 50,Over 50,Over 5,202,12,15,13,0,1,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_20,148,20,Over 50,Over 50,Over 5,202,12,15,13,0,20,Nurse,Post-Secondary,Diploma,0,Younger than 25,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_40,148,40,Over 50,Over 50,Over 5,202,12,15,13,0,40,Other,Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_48,148,48,Over 50,Over 50,Over 5,202,12,15,13,0,48,Other,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_4,148,4,Over 50,Over 50,Over 5,202,12,15,13,0,4,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,1.0,4.0,Doctor,Post-Secondary,Advanced,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.4
148_45,148,45,Over 50,Over 50,Over 5,202,12,15,13,0,45,Other,Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_23,148,23,Over 50,Over 50,Over 5,202,12,15,13,0,23,Nurse,Post-Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_3,148,3,Over 50,Over 50,Over 5,202,12,15,13,0,3,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_27,148,27,Over 50,Over 50,Over 5,202,12,15,13,0,27,Nurse,Post-Secondary,Diploma,0,25-34,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_18,148,18,Over 50,Over 50,Over 5,202,12,15,13,0,18,Nurse,Post-Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_36,148,36,Over 50,Over 50,Over 5,202,12,15,13,0,36,Nurse,Post-Secondary,Diploma,0,45 or older,0,0,Sickness/maternity,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_38,148,38,Over 50,Over 50,Over 5,202,12,15,13,0,38,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_37,148,37,Over 50,Over 50,Over 5,202,12,15,13,0,37,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_12,148,12,Over 50,Over 50,Over 5,202,12,15,13,0,12,Clinical Officer,Post-Secondary,Diploma,0,25-34,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_41,148,41,Over 50,Over 50,Over 5,202,12,15,13,0,41,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_35,148,35,Over 50,Over 50,Over 5,202,12,15,13,0,35,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_32,148,32,Over 50,Over 50,Over 5,202,12,15,13,0,32,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_33,148,33,Over 50,Over 50,Over 5,202,12,15,13,0,33,Nurse,Post-Secondary,Diploma,0,25-34,0,0,Sickness/maternity,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_8,148,8,Over 50,Over 50,Over 5,202,12,15,13,0,8,Clinical Officer,Post-Secondary,Diploma,0,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_11,148,11,Over 50,Over 50,Over 5,202,12,15,13,0,11,Clinical Officer,Post-Secondary,Diploma,0,25-34,Yes,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
148_22,148,22,Over 50,Over 50,Over 5,202,12,15,13,0,22,Nurse,Post-Secondary,Diploma,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
149_48,149,48,Over 50,11-50,Over 5,202,14,10,14,45,48,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_43,149,43,Over 50,11-50,Over 5,202,14,10,14,45,43,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,3.0,43.0,Other,Secondary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.3
149_39,149,39,Over 50,11-50,Over 5,202,14,10,14,45,39,Other,Post-Secondary,Diploma,Male,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_14,149,14,Over 50,11-50,Over 5,202,14,10,14,45,14,Nurse,Post-Secondary,Certificate,0,45 or older,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_32,149,32,Over 50,11-50,Over 5,202,14,10,14,45,32,Other,Secondary,Certificate,Male,25-34,0,Yes,,Yes,,10.0,32.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
149_33,149,33,Over 50,11-50,Over 5,202,14,10,14,45,33,Other,Secondary,Certificate,0,25-34,0,0,Training/seminar/meeting,Yes,,6.0,33.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
149_37,149,37,Over 50,11-50,Over 5,202,14,10,14,45,37,Other,Secondary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_2,149,2,Over 50,11-50,Over 5,202,14,10,14,45,2,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_5,149,5,Over 50,11-50,Over 5,202,14,10,14,45,5,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_29,149,29,Over 50,11-50,Over 5,202,14,10,14,45,29,Nurse,Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_41,149,41,Over 50,11-50,Over 5,202,14,10,14,45,41,Other,Secondary,Certificate,Male,25-34,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_31,149,31,Over 50,11-50,Over 5,202,14,10,14,45,31,Other,Post-Secondary,Diploma,0,Younger than 25,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_38,149,38,Over 50,11-50,Over 5,202,14,10,14,45,38,Other,Secondary,Certificate,0,45 or older,0,Yes,,Yes,,5.0,38.0,Other,Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.3
149_34,149,34,Over 50,11-50,Over 5,202,14,10,14,45,34,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_1,149,1,Over 50,11-50,Over 5,202,14,10,14,45,1,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_25,149,25,Over 50,11-50,Over 5,202,14,10,14,45,25,Nurse,Secondary,Certificate,0,25-34,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_17,149,17,Over 50,11-50,Over 5,202,14,10,14,45,17,Nurse,Post-Secondary,Certificate,0,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_20,149,20,Over 50,11-50,Over 5,202,14,10,14,45,20,Nurse,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_9,149,9,Over 50,11-50,Over 5,202,14,10,14,45,9,Nurse,Post-Secondary,Diploma,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_11,149,11,Over 50,11-50,Over 5,202,14,10,14,45,11,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_24,149,24,Over 50,11-50,Over 5,202,14,10,14,45,24,Nurse,Secondary,Certificate,Male,Younger than 25,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_21,149,21,Over 50,11-50,Over 5,202,14,10,14,45,21,Nurse,Secondary,Certificate,Male,Younger than 25,0,Yes,,Yes,,1.0,21.0,Nurse,Secondary,Certificate,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.3
149_8,149,8,Over 50,11-50,Over 5,202,14,10,14,45,8,Nurse,Post-Secondary,Diploma,0,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_49,149,49,Over 50,11-50,Over 5,202,14,10,14,45,49,Other,Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_44,149,44,Over 50,11-50,Over 5,202,14,10,14,45,44,Other,Secondary,Certificate,0,45 or older,0,0,Training/seminar/meeting,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_13,149,13,Over 50,11-50,Over 5,202,14,10,14,45,13,Nurse,Post-Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_23,149,23,Over 50,11-50,Over 5,202,14,10,14,45,23,Nurse,Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_19,149,19,Over 50,11-50,Over 5,202,14,10,14,45,19,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_6,149,6,Over 50,11-50,Over 5,202,14,10,14,45,6,Other,Post-Secondary,Diploma,Male,25-34,Yes,0,Official mission,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_15,149,15,Over 50,11-50,Over 5,202,14,10,14,45,15,Nurse,Post-Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_27,149,27,Over 50,11-50,Over 5,202,14,10,14,45,27,Nurse,Secondary,Certificate,0,Younger than 25,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
149_16,149,16,Over 50,11-50,Over 5,202,14,10,14,45,16,Nurse,Post-Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
