survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_nonmed,num_staff,provider_activity,provider_age1,provider_cadre1,provider_cadre2,provider_educ1,provider_male1,provider_male2,provider_mededuc1,provider_present1,provider_present2,salary_delay
Togo-2013_162_14,Togo-2013,162_14,162,14,0.6,,,,Unauthorized absence,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_163_8,Togo-2013,163_8,163,8,0.8,,,,,,1,No,Over 5,11-50,,25-34,Other,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_163_22,Togo-2013,163_22,163,22,0.8,,,,Unauthorized absence,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Primary,Male,Male,None,Yes,No,
Togo-2013_163_18,Togo-2013,163_18,163,18,0.8,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,No,No,
Togo-2013_163_1,Togo-2013,163_1,163,1,0.8,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_163_24,Togo-2013,163_24,163,24,0.8,,,"Training, seminar or meeting",,1.0,1,Yes,Over 5,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,No,Yes,No
Togo-2013_163_2,Togo-2013,163_2,163,2,0.8,,,Official mission,,,1,Yes,Over 5,11-50,,45 or older,Doctor,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_163_14,Togo-2013,163_14,163,14,0.8,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Other,,Primary,Female,,None,No,,
Togo-2013_163_3,Togo-2013,163_3,163,3,0.8,,,"Training, seminar or meeting",,,1,Yes,Over 5,11-50,,35-44,Clinical Officer,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_163_16,Togo-2013,163_16,163,16,0.8,,,Authorized absence,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Female,,None,No,,
Togo-2013_163_17,Togo-2013,163_17,163,17,0.8,,,,Unauthorized absence,1.0,1,Yes,Over 5,11-50,,35-44,Other,Other,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_163_21,Togo-2013,163_21,163,21,0.8,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_163_23,Togo-2013,163_23,163,23,0.8,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,No,Over 5,11-50,,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_163_10,Togo-2013,163_10,163,10,0.8,,,,,,1,Yes,Over 5,11-50,,35-44,Other,,Secondary,Female,,Diploma,Yes,,
Togo-2013_163_7,Togo-2013,163_7,163,7,0.8,,,,,1.0,1,No,Over 5,11-50,With patient,45 or older,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_163_20,Togo-2013,163_20,163,20,0.8,,,,Authorized absence,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_163_19,Togo-2013,163_19,163,19,0.8,,,"Training, seminar or meeting",On-call,1.0,1,Yes,Over 5,11-50,,35-44,Nurse,Nurse,Primary,Female,Female,Certificate,No,No,
Togo-2013_163_6,Togo-2013,163_6,163,6,0.8,,,,,,1,No,Over 5,11-50,,25-34,Other,,Primary,Female,,None,Yes,,
Togo-2013_163_4,Togo-2013,163_4,163,4,0.8,,,,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Male,,None,Yes,,
Togo-2013_163_12,Togo-2013,163_12,163,12,0.8,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Primary,Male,Male,None,No,No,
Togo-2013_163_13,Togo-2013,163_13,163,13,0.8,,,,,,1,No,Over 5,11-50,,45 or older,Other,,Secondary,Male,,None,Yes,,
Togo-2013_163_5,Togo-2013,163_5,163,5,0.8,,,Sick or on maternity leave,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,None,No,,
Togo-2013_163_9,Togo-2013,163_9,163,9,0.8,,,,,,1,No,Over 5,11-50,,25-34,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_163_11,Togo-2013,163_11,163,11,0.8,,,,On-call,1.0,1,Yes,Over 5,11-50,,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_163_25,Togo-2013,163_25,163,25,0.8,,,,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Male,,None,Yes,,
Togo-2013_163_15,Togo-2013,163_15,163,15,0.8,,,"Training, seminar or meeting",,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Male,,Diploma,No,,
Togo-2013_164_4,Togo-2013,164_4,164,4,0.0,,,,,1.0,1,Yes,5 or less,6-10,Discussion with colleagues or staff meeting,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,Yes
Togo-2013_164_2,Togo-2013,164_2,164,2,0.0,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_164_3,Togo-2013,164_3,164,3,0.0,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_164_1,Togo-2013,164_1,164,1,0.0,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_164_6,Togo-2013,164_6,164,6,0.0,,,,,1.0,1,No,5 or less,6-10,"Laboratory, investigations, or x-ray",35-44,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_164_5,Togo-2013,164_5,164,5,0.0,,,,,1.0,1,Yes,5 or less,6-10,Discussion with colleagues or staff meeting,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_164_7,Togo-2013,164_7,164,7,0.0,,,,,1.0,1,No,5 or less,6-10,6.0,25-34,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_165_3,Togo-2013,165_3,165,3,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,Discussion with colleagues or staff meeting,25-34,Nurse,Nurse,Primary,Female,Female,None,Yes,Yes,Yes
Togo-2013_165_5,Togo-2013,165_5,165,5,0.33333334,,,,,1.0,1,No,5 or less,6-10,With patient,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,Yes
Togo-2013_165_4,Togo-2013,165_4,165,4,0.33333334,,,,Official mission,1.0,1,No,5 or less,6-10,,45 or older,Other,Other,Primary,Male,Male,None,Yes,No,
Togo-2013_165_1,Togo-2013,165_1,165,1,0.33333334,,,,Unauthorized absence,1.0,1,Yes,5 or less,6-10,,35-44,Nurse,Nurse,Secondary,Male,Male,Certificate,Yes,No,
Togo-2013_165_2,Togo-2013,165_2,165,2,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,Discussion with colleagues or staff meeting,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,Yes
Togo-2013_165_6,Togo-2013,165_6,165,6,0.33333334,,,,,1.0,1,No,5 or less,6-10,Discussion with colleagues or staff meeting,35-44,Other,Other,Primary,Male,Male,None,Yes,Yes,Yes
Togo-2013_166_8,Togo-2013,166_8,166,8,0.4,,,Official mission,Sick or on maternity leave,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Secondary,Male,Male,Diploma,No,No,
Togo-2013_166_20,Togo-2013,166_20,166,20,0.4,,,,On-call,1.0,1,Yes,Over 5,11-50,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_166_11,Togo-2013,166_11,166,11,0.4,,,On-call,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Certificate,No,,
Togo-2013_166_16,Togo-2013,166_16,166,16,0.4,,,,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Male,,None,Yes,,
Togo-2013_166_14,Togo-2013,166_14,166,14,0.4,,,Authorized absence,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Other,Other,Primary,Female,Female,None,No,Yes,No
Togo-2013_166_21,Togo-2013,166_21,166,21,0.4,,,,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_166_12,Togo-2013,166_12,166,12,0.4,,,,,,1,Yes,Over 5,11-50,,35-44,Other,,Primary,Female,,None,Yes,,
Togo-2013_166_9,Togo-2013,166_9,166,9,0.4,,,Official mission,,1.0,1,No,Over 5,11-50,With patient,35-44,Other,Other,Secondary,Male,Male,Diploma,No,Yes,No
Togo-2013_166_18,Togo-2013,166_18,166,18,0.4,,,,,,1,No,Over 5,11-50,,45 or older,Other,,Primary,Male,,None,Yes,,
Togo-2013_166_17,Togo-2013,166_17,166,17,0.4,,,,Unauthorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_166_15,Togo-2013,166_15,166,15,0.4,,,,,,1,No,Over 5,11-50,,45 or older,Other,,Secondary,Male,,None,Yes,,
Togo-2013_166_10,Togo-2013,166_10,166,10,0.4,,,Authorized absence,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Secondary,Male,,Diploma,No,,
Togo-2013_166_6,Togo-2013,166_6,166,6,0.4,,,Official mission,,1.0,1,No,Over 5,11-50,Paperwork,25-34,Other,Other,Post-Secondary,Male,Male,,No,Yes,No
Togo-2013_166_3,Togo-2013,166_3,166,3,0.4,,,Official mission,,,1,Yes,Over 5,11-50,,35-44,Doctor,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_166_13,Togo-2013,166_13,166,13,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Other,,Primary,Female,,None,Yes,,
Togo-2013_166_4,Togo-2013,166_4,166,4,0.4,,,Sick or on maternity leave,Unauthorized absence,1.0,1,Yes,Over 5,11-50,,35-44,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_166_19,Togo-2013,166_19,166,19,0.4,,,,,1.0,1,No,Over 5,11-50,Discussion with colleagues or staff meeting,45 or older,Nurse,Nurse,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_166_2,Togo-2013,166_2,166,2,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,Yes,,
Togo-2013_166_7,Togo-2013,166_7,166,7,0.4,,,,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_166_5,Togo-2013,166_5,166,5,0.4,,,Official mission,,1.0,1,Yes,Over 5,11-50,Paperwork,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,No,Yes,No
Togo-2013_166_1,Togo-2013,166_1,166,1,0.4,,,,,1.0,1,Yes,Over 5,11-50,Paperwork,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_167_5,Togo-2013,167_5,167,5,0.6,,,,,1.0,1,No,5 or less,6-10,Paperwork,45 or older,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_167_3,Togo-2013,167_3,167,3,0.6,,,,,1.0,1,Yes,5 or less,6-10,With patient,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_167_1,Togo-2013,167_1,167,1,0.6,,,,Unauthorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_167_4,Togo-2013,167_4,167,4,0.6,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,5 or less,6-10,,35-44,Other,Other,Primary,Male,Male,None,No,No,
Togo-2013_167_2,Togo-2013,167_2,167,2,0.6,,,Official mission,Official mission,1.0,1,Yes,5 or less,6-10,,45 or older,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_168_1,Togo-2013,168_1,168,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Nurse,Nurse,Secondary,Male,Male,Certificate,Yes,Yes,No
Togo-2013_168_2,Togo-2013,168_2,168,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_168_3,Togo-2013,168_3,168,3,0.0,,,,,1.0,1,Yes,5 or less,5 or less,6.0,45 or older,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_169_6,Togo-2013,169_6,169,6,0.85714287,,,,Unauthorized absence,1.0,1,No,5 or less,11-50,,45 or older,Other,Other,Primary,Male,Male,None,Yes,No,
Togo-2013_169_3,Togo-2013,169_3,169,3,0.85714287,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_169_1,Togo-2013,169_1,169,1,0.85714287,,,,"Training, seminar or meeting",1.0,1,Yes,5 or less,11-50,,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_169_5,Togo-2013,169_5,169,5,0.85714287,,,On-call,,1.0,1,Yes,5 or less,11-50,Discussion with colleagues or staff meeting,35-44,Other,Other,Primary,Female,Female,None,No,Yes,No
Togo-2013_169_7,Togo-2013,169_7,169,7,0.85714287,,,,Unauthorized absence,1.0,1,No,5 or less,11-50,,Younger than 25,Other,Other,Secondary,Female,Female,None,Yes,No,
Togo-2013_169_4,Togo-2013,169_4,169,4,0.85714287,,,,On-call,1.0,1,Yes,5 or less,11-50,,45 or older,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_169_2,Togo-2013,169_2,169,2,0.85714287,,,,Unauthorized absence,1.0,1,Yes,5 or less,11-50,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_17_2,Togo-2013,17_2,17,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_17_3,Togo-2013,17_3,17,3,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_17_4,Togo-2013,17_4,17,4,0.0,,,,,1.0,1,No,5 or less,5 or less,"Laboratory, investigations, or x-ray",45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_17_1,Togo-2013,17_1,17,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_170_1,Togo-2013,170_1,170,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_170_2,Togo-2013,170_2,170,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_170_3,Togo-2013,170_3,170,3,0.0,,,,,1.0,1,No,5 or less,5 or less,6.0,Younger than 25,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_171_5,Togo-2013,171_5,171,5,0.42857143,,,Unauthorized absence,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Other,Other,Primary,Female,Female,None,No,Yes,No
Togo-2013_171_3,Togo-2013,171_3,171,3,0.42857143,,,,Unauthorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_171_1,Togo-2013,171_1,171,1,0.42857143,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_171_2,Togo-2013,171_2,171,2,0.42857143,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,No,No,
Togo-2013_171_7,Togo-2013,171_7,171,7,0.42857143,,,,Unauthorized absence,1.0,1,No,5 or less,6-10,,25-34,Other,Other,Primary,Male,Male,None,Yes,No,
Togo-2013_171_6,Togo-2013,171_6,171,6,0.42857143,,,,,1.0,1,No,5 or less,6-10,6.0,25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_171_4,Togo-2013,171_4,171,4,0.42857143,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_172_2,Togo-2013,172_2,172,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_172_4,Togo-2013,172_4,172,4,0.0,,,,,1.0,1,No,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_172_1,Togo-2013,172_1,172,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_172_3,Togo-2013,172_3,172,3,0.0,,,,,1.0,1,No,5 or less,5 or less,Discussion with colleagues or staff meeting,45 or older,Other,Other,,Female,Female,,Yes,Yes,No
Togo-2013_173_4,Togo-2013,173_4,173,4,0.25,,,,Unauthorized absence,1.0,1,No,5 or less,5 or less,,45 or older,Other,Other,Primary,Male,Male,None,Yes,No,
Togo-2013_173_2,Togo-2013,173_2,173,2,0.25,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_173_1,Togo-2013,173_1,173,1,0.25,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_173_3,Togo-2013,173_3,173,3,0.25,,,,,1.0,1,No,5 or less,5 or less,6.0,25-34,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_174_8,Togo-2013,174_8,174,8,0.6,,,Authorized absence,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_174_15,Togo-2013,174_15,174,15,0.6,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,Over 5,11-50,,45 or older,Nurse,Nurse,Primary,Female,Female,Certificate,No,No,
Togo-2013_174_5,Togo-2013,174_5,174,5,0.6,,,Official mission,"Training, seminar or meeting",1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_174_19,Togo-2013,174_19,174,19,0.6,,,,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Female,,None,Yes,,
Togo-2013_174_6,Togo-2013,174_6,174,6,0.6,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_174_18,Togo-2013,174_18,174,18,0.6,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Other,,Primary,Female,,None,No,,
Togo-2013_174_14,Togo-2013,174_14,174,14,0.6,,,,On-call,1.0,1,Yes,Over 5,11-50,,45 or older,Nurse,Nurse,Primary,Female,Female,Certificate,Yes,No,
Togo-2013_174_12,Togo-2013,174_12,174,12,0.6,,,Sick or on maternity leave,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,Certificate,No,,
Togo-2013_174_17,Togo-2013,174_17,174,17,0.6,,,On-call,,1.0,1,Yes,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,Other,Other,Secondary,Female,Female,None,No,Yes,No
Togo-2013_174_10,Togo-2013,174_10,174,10,0.6,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,No,No,
Togo-2013_174_1,Togo-2013,174_1,174,1,0.6,,,,,,1,No,Over 5,11-50,,35-44,Doctor,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_174_9,Togo-2013,174_9,174,9,0.6,,,,Official mission,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_174_4,Togo-2013,174_4,174,4,0.6,,,Official mission,,1.0,1,No,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,No,Yes,No
Togo-2013_174_2,Togo-2013,174_2,174,2,0.6,,,,,1.0,1,No,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_174_16,Togo-2013,174_16,174,16,0.6,,,On-call,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Other,Other,Primary,Male,Male,None,No,Yes,Yes
Togo-2013_174_13,Togo-2013,174_13,174,13,0.6,,,,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,Yes,,
Togo-2013_174_3,Togo-2013,174_3,174,3,0.6,,,Official mission,Official mission,1.0,1,Yes,Over 5,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_174_7,Togo-2013,174_7,174,7,0.6,,,,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_174_11,Togo-2013,174_11,174,11,0.6,,,,,,1,Yes,Over 5,11-50,,35-44,Other,,Secondary,Female,,Diploma,Yes,,
Togo-2013_175_6,Togo-2013,175_6,175,6,0.25,,,Unauthorized absence,,1.0,1,Yes,5 or less,11-50,With patient,45 or older,Other,Other,Secondary,Female,Female,None,No,Yes,No
Togo-2013_175_5,Togo-2013,175_5,175,5,0.25,,,,,1.0,1,Yes,5 or less,11-50,With patient,45 or older,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_175_4,Togo-2013,175_4,175,4,0.25,,,,Unauthorized absence,1.0,1,Yes,5 or less,11-50,,35-44,Other,Other,Secondary,Female,Female,None,Yes,No,
Togo-2013_175_1,Togo-2013,175_1,175,1,0.25,,,,,1.0,1,Yes,5 or less,11-50,With patient,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_175_2,Togo-2013,175_2,175,2,0.25,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_175_8,Togo-2013,175_8,175,8,0.25,,,,,1.0,1,No,5 or less,11-50,"Laboratory, investigations, or x-ray",45 or older,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_175_3,Togo-2013,175_3,175,3,0.25,,,,,1.0,1,Yes,5 or less,11-50,With patient,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_175_7,Togo-2013,175_7,175,7,0.25,,,,,1.0,1,No,5 or less,11-50,With patient,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_176_4,Togo-2013,176_4,176,4,0.5,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,5 or less,6-10,,25-34,Other,Other,Secondary,Female,Female,Diploma,No,No,
Togo-2013_176_1,Togo-2013,176_1,176,1,0.5,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_176_5,Togo-2013,176_5,176,5,0.5,,,,,1.0,1,No,5 or less,6-10,With patient,Younger than 25,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_176_6,Togo-2013,176_6,176,6,0.5,,,,,1.0,1,Yes,5 or less,6-10,6.0,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_176_3,Togo-2013,176_3,176,3,0.5,,,"Training, seminar or meeting",Unauthorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Other,Other,Secondary,Female,Female,Diploma,No,No,
Togo-2013_176_2,Togo-2013,176_2,176,2,0.5,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,No,No,
Togo-2013_177_4,Togo-2013,177_4,177,4,0.2,,,,,1.0,1,No,5 or less,5 or less,Paperwork,25-34,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_177_2,Togo-2013,177_2,177,2,0.2,,,Authorized absence,Sick or on maternity leave,1.0,1,Yes,5 or less,5 or less,,25-34,Other,Other,Secondary,Female,Female,None,No,No,
Togo-2013_177_1,Togo-2013,177_1,177,1,0.2,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_177_5,Togo-2013,177_5,177,5,0.2,,,,,1.0,1,No,5 or less,5 or less,With patient,35-44,Other,Other,,Female,Female,None,Yes,Yes,No
Togo-2013_177_3,Togo-2013,177_3,177,3,0.2,,,,,1.0,1,No,5 or less,5 or less,With patient,25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_178_4,Togo-2013,178_4,178,4,0.0,,,,,1.0,1,No,5 or less,5 or less,6.0,35-44,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_178_3,Togo-2013,178_3,178,3,0.0,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,35-44,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_178_1,Togo-2013,178_1,178,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_178_2,Togo-2013,178_2,178,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_179_23,Togo-2013,179_23,179,23,0.5,,,,,,1,No,Over 5,Over 50,,25-34,Other,,Secondary,Female,,None,Yes,,
Togo-2013_179_2,Togo-2013,179_2,179,2,0.5,,,Authorized absence,Unauthorized absence,1.0,1,Yes,Over 5,Over 50,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,No,No,
Togo-2013_179_9,Togo-2013,179_9,179,9,0.5,,,,,,1,No,Over 5,Over 50,,35-44,Other,,Secondary,Female,,None,Yes,,
Togo-2013_179_25,Togo-2013,179_25,179,25,0.5,,,Authorized absence,,,1,Yes,Over 5,Over 50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_179_5,Togo-2013,179_5,179,5,0.5,,,Official mission,,1.0,1,Yes,Over 5,Over 50,,35-44,Doctor,Doctor,Post-Secondary,Male,Male,Advanced,No,Yes,No
Togo-2013_179_10,Togo-2013,179_10,179,10,0.5,,,On-call,,,1,Yes,Over 5,Over 50,,35-44,Other,,Primary,Female,,Certificate,No,,
Togo-2013_179_1,Togo-2013,179_1,179,1,0.5,,,,,,1,Yes,Over 5,Over 50,,35-44,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_179_17,Togo-2013,179_17,179,17,0.5,,,On-call,Unauthorized absence,1.0,1,Yes,Over 5,Over 50,,35-44,Other,Other,Primary,Female,Female,Certificate,No,No,
Togo-2013_179_22,Togo-2013,179_22,179,22,0.5,,,Official mission,,1.0,1,Yes,Over 5,Over 50,With patient,25-34,Nurse,Nurse,Secondary,Female,Female,Certificate,No,Yes,No
Togo-2013_179_21,Togo-2013,179_21,179,21,0.5,,,Authorized absence,Authorized absence,1.0,1,Yes,Over 5,Over 50,,35-44,Other,Other,Post-Secondary,Female,Female,Certificate,No,No,
