survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,provider_activity,provider_activityoth,provider_age1,provider_cadre1,provider_cadre2,provider_male1,provider_male2,provider_present1,provider_present2,salary_delay
Kenya-2012_12523_23,Kenya-2012,12523_23,12523,23,0.7, ,,Outreach or fieldwork,,,1,No,,,45 or older,Other,,Male,,No,,
Kenya-2012_12523_24,Kenya-2012,12523_24,12523,24,0.7, ,,Outreach or fieldwork,,,1,No,,,45 or older,Other,,Male,,No,,
Kenya-2012_12523_25,Kenya-2012,12523_25,12523,25,0.7, , ,Outreach or fieldwork,Outreach or fieldwork,1.0,1,No,, ,45 or older,Other,Other,Male,Male,No,No,
Kenya-2012_12587_1,Kenya-2012,12587_1,12587,1,0.3, ,,,,,1,Yes,,,25-34,Doctor,,Female,,Yes,,
Kenya-2012_12587_2,Kenya-2012,12587_2,12587,2,0.3, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,45 or older,Doctor,Doctor,Male,Male,No,No,
Kenya-2012_12587_3,Kenya-2012,12587_3,12587,3,0.3, ,,,,,1,Yes,,,25-34,Clinical Officer,,Male,,Yes,,
Kenya-2012_12587_4,Kenya-2012,12587_4,12587,4,0.3, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_12587_5,Kenya-2012,12587_5,12587,5,0.3, , ,,,1.0,1,Yes,Discussion with colleagues or staff meeting, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_12587_6,Kenya-2012,12587_6,12587,6,0.3, ,,Not his/her shift,,,1,Yes,,,35-44,Clinical Officer,,Female,,No,,
Kenya-2012_12587_7,Kenya-2012,12587_7,12587,7,0.3, , ,Official mission,Official mission,1.0,1,Yes,, ,35-44,Clinical Officer,Clinical Officer,Male,Male,No,No,
Kenya-2012_12587_8,Kenya-2012,12587_8,12587,8,0.3, ,,Official mission,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_12587_9,Kenya-2012,12587_9,12587,9,0.3, ,,,,,1,No,,,Younger than 25,Other,,Male,,Yes,,
Kenya-2012_12587_10,Kenya-2012,12587_10,12587,10,0.3, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,35-44,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_12587_11,Kenya-2012,12587_11,12587,11,0.3, ,,Official mission,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_12587_12,Kenya-2012,12587_12,12587,12,0.3, , ,Not his/her shift,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,No,Yes,No
Kenya-2012_12587_13,Kenya-2012,12587_13,12587,13,0.3, ,,Official mission,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_12587_14,Kenya-2012,12587_14,12587,14,0.3, ,,Authorized absence,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_12587_15,Kenya-2012,12587_15,12587,15,0.3, , ,,,1.0,1,No,Paperwork, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12587_16,Kenya-2012,12587_16,12587,16,0.3, ,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_12587_17,Kenya-2012,12587_17,12587,17,0.3, ,,,,,1,No,,,Younger than 25,Nurse,,Female,,Yes,,
Kenya-2012_12587_18,Kenya-2012,12587_18,12587,18,0.3, ,,,,,1,No,,,Younger than 25,Nurse,,Female,,Yes,,
Kenya-2012_12587_19,Kenya-2012,12587_19,12587,19,0.3, , ,Authorized absence,Authorized absence,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12587_20,Kenya-2012,12587_20,12587,20,0.3, , ,,,1.0,1,No,Other, ,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12587_21,Kenya-2012,12587_21,12587,21,0.3, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_12587_22,Kenya-2012,12587_22,12587,22,0.3, ,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Kenya-2012_12587_23,Kenya-2012,12587_23,12587,23,0.3, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_12587_24,Kenya-2012,12587_24,12587,24,0.3, , ,,,1.0,1,No,Other, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12587_25,Kenya-2012,12587_25,12587,25,0.3, ,,,,,1,No,,,Younger than 25,Nurse,,Male,,Yes,,
Kenya-2012_12599_1,Kenya-2012,12599_1,12599,1,0.25, , ,,,1.0,1,Yes,With patient, ,35-44,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Kenya-2012_12599_2,Kenya-2012,12599_2,12599,2,0.25, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_12599_3,Kenya-2012,12599_3,12599,3,0.25, , ,Official mission,Official mission,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12599_4,Kenya-2012,12599_4,12599,4,0.25, , ,,,1.0,1,Yes,Paperwork, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12609_1,Kenya-2012,12609_1,12609,1,0.0, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12609_2,Kenya-2012,12609_2,12609,2,0.0, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_12693_1,Kenya-2012,12693_1,12693,1,0.8, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12693_2,Kenya-2012,12693_2,12693,2,0.8, , ,,Authorized absence,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_12693_3,Kenya-2012,12693_3,12693,3,0.8, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12693_4,Kenya-2012,12693_4,12693,4,0.8, , ,,Official mission,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_12693_5,Kenya-2012,12693_5,12693,5,0.8, , ,,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,Yes,No,
Kenya-2012_12724_1,Kenya-2012,12724_1,12724,1,0.0, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_12724_2,Kenya-2012,12724_2,12724,2,0.0, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12737_1,Kenya-2012,12737_1,12737,1,0.8333333, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12737_2,Kenya-2012,12737_2,12737,2,0.8333333, , ,Official mission,Official mission,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12737_3,Kenya-2012,12737_3,12737,3,0.8333333, , ,,Official mission,1.0,1,No,, ,35-44,Other,Other,Female,Female,Yes,No,
Kenya-2012_12737_4,Kenya-2012,12737_4,12737,4,0.8333333, , ,Not his/her shift,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,No,No,
Kenya-2012_12737_5,Kenya-2012,12737_5,12737,5,0.8333333, , ,Authorized absence,Authorized absence,1.0,1,No,, ,35-44,Other,Other,Female,Female,No,No,
Kenya-2012_12737_6,Kenya-2012,12737_6,12737,6,0.8333333, , ,Authorized absence,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,No,No,
Kenya-2012_12789_1,Kenya-2012,12789_1,12789,1,0.14285715, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_12789_2,Kenya-2012,12789_2,12789,2,0.14285715, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,35-44,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_12789_3,Kenya-2012,12789_3,12789,3,0.14285715, , ,Authorized absence,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,No,Yes,No
Kenya-2012_12789_4,Kenya-2012,12789_4,12789,4,0.14285715, , ,,Official mission,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_12789_5,Kenya-2012,12789_5,12789,5,0.14285715, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_12789_6,Kenya-2012,12789_6,12789,6,0.14285715, , ,"Training, seminar or meeting",,1.0,1,Yes,Other, ,Younger than 25,Nurse,Nurse,Male,Male,No,Yes,Yes
Kenya-2012_12789_7,Kenya-2012,12789_7,12789,7,0.14285715, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_12839_1,Kenya-2012,12839_1,12839,1,0.5, , ,,,1.0,1,Yes,With patient, ,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12839_2,Kenya-2012,12839_2,12839,2,0.5, , ,Official mission,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,No,Yes,No
Kenya-2012_12839_3,Kenya-2012,12839_3,12839,3,0.5, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12839_4,Kenya-2012,12839_4,12839,4,0.5, , ,Authorized absence,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Male,Male,No,No,
Kenya-2012_12839_5,Kenya-2012,12839_5,12839,5,0.5, , ,Outreach or fieldwork,Outreach or fieldwork,1.0,1,No,, ,35-44,Other,Other,Male,Male,No,No,
Kenya-2012_12839_6,Kenya-2012,12839_6,12839,6,0.5, , ,,,1.0,1,No,Other, ,Younger than 25,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_12849_1,Kenya-2012,12849_1,12849,1,0.5, , ,,,1.0,1,Yes,With patient, ,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12849_2,Kenya-2012,12849_2,12849,2,0.5, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12849_3,Kenya-2012,12849_3,12849,3,0.5, , ,,Outreach or fieldwork,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Kenya-2012_12849_4,Kenya-2012,12849_4,12849,4,0.5, , ,Authorized absence,,1.0,1,No,With patient, ,25-34,Other,Other,Male,Male,No,Yes,No
Kenya-2012_12849_5,Kenya-2012,12849_5,12849,5,0.5, , ,Authorized absence,Authorized absence,1.0,1,No,, ,Younger than 25,Other,Other,Male,Male,No,No,
Kenya-2012_12849_6,Kenya-2012,12849_6,12849,6,0.5, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_12853_1,Kenya-2012,12853_1,12853,1,0.2857143, , ,,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_12853_2,Kenya-2012,12853_2,12853,2,0.2857143, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12853_3,Kenya-2012,12853_3,12853,3,0.2857143, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12853_4,Kenya-2012,12853_4,12853,4,0.2857143, , ,Outreach or fieldwork,,1.0,1,Yes,Paperwork, ,25-34,Nurse,Nurse,Female,Female,No,Yes,Yes
Kenya-2012_12853_5,Kenya-2012,12853_5,12853,5,0.2857143, , ,Authorized absence,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_12853_6,Kenya-2012,12853_6,12853,6,0.2857143, , ,,,1.0,1,No,Discussion with colleagues or staff meeting, ,35-44,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_12853_7,Kenya-2012,12853_7,12853,7,0.2857143, , ,,,1.0,1,Yes,Other, ,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12860_1,Kenya-2012,12860_1,12860,1,0.5, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_12860_2,Kenya-2012,12860_2,12860,2,0.5, , ,Official mission,Official mission,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_12860_3,Kenya-2012,12860_3,12860,3,0.5, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Female,Female,No,No,
Kenya-2012_12860_4,Kenya-2012,12860_4,12860,4,0.5, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_12876_1,Kenya-2012,12876_1,12876,1,0.4, , ,,,1.0,1,No,Paperwork, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12876_2,Kenya-2012,12876_2,12876,2,0.4, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_12876_3,Kenya-2012,12876_3,12876,3,0.4, ,,Not his/her shift,,,1,Yes,,,25-34,Clinical Officer,,Female,,No,,
Kenya-2012_12876_4,Kenya-2012,12876_4,12876,4,0.4, , ,,,1.0,1,No,With patient, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_12876_5,Kenya-2012,12876_5,12876,5,0.4, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,No,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12876_6,Kenya-2012,12876_6,12876,6,0.4, , ,,,1.0,1,No,Paperwork, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12876_7,Kenya-2012,12876_7,12876,7,0.4, ,,"Training, seminar or meeting",,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_12876_8,Kenya-2012,12876_8,12876,8,0.4, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12876_9,Kenya-2012,12876_9,12876,9,0.4, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12876_10,Kenya-2012,12876_10,12876,10,0.4, , ,Authorized absence,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,No,No,
Kenya-2012_12876_11,Kenya-2012,12876_11,12876,11,0.4, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,35-44,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_12876_12,Kenya-2012,12876_12,12876,12,0.4, , ,,,1.0,1,No,Other,CONSULTING,35-44,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_12894_1,Kenya-2012,12894_1,12894,1,0.0, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Doctor,Female,Female,Yes,Yes,No
Kenya-2012_12894_2,Kenya-2012,12894_2,12894,2,0.0, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_12905_1,Kenya-2012,12905_1,12905,1,0.4, ,,,,,1,No,,,25-34,Clinical Officer,,Female,,Yes,,
Kenya-2012_12905_2,Kenya-2012,12905_2,12905,2,0.4, ,,,,,1,No,,,25-34,Clinical Officer,,Female,,Yes,,
Kenya-2012_12905_3,Kenya-2012,12905_3,12905,3,0.4, ,,Authorized absence,,,1,No,,,25-34,Clinical Officer,,Female,,No,,
Kenya-2012_12905_4,Kenya-2012,12905_4,12905,4,0.4, ,,,,,1,No,,,25-34,Clinical Officer,,Female,,Yes,,
Kenya-2012_12905_5,Kenya-2012,12905_5,12905,5,0.4, ,,,,,1,No,,,25-34,Clinical Officer,,Female,,Yes,,
Kenya-2012_12905_6,Kenya-2012,12905_6,12905,6,0.4, ,,,,,1,No,,,25-34,Clinical Officer,,Female,,Yes,,
Kenya-2012_12905_7,Kenya-2012,12905_7,12905,7,0.4, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_12905_8,Kenya-2012,12905_8,12905,8,0.4, ,,Authorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Kenya-2012_12905_9,Kenya-2012,12905_9,12905,9,0.4, ,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Kenya-2012_12905_10,Kenya-2012,12905_10,12905,10,0.4, ,,,,,1,Yes,,,25-34,Doctor,,Female,,Yes,,
Kenya-2012_12905_11,Kenya-2012,12905_11,12905,11,0.4, , ,,,1.0,1,Yes,With patient, ,25-34,Doctor,Doctor,Female,Female,Yes,Yes,No
Kenya-2012_12905_12,Kenya-2012,12905_12,12905,12,0.4, , ,,,1.0,1,Yes,With patient, ,25-34,Doctor,Doctor,Male,Male,Yes,Yes,No
Kenya-2012_12905_13,Kenya-2012,12905_13,12905,13,0.4, ,,,,,1,Yes,,,45 or older,Doctor,,Male,,Yes,,
Kenya-2012_12905_14,Kenya-2012,12905_14,12905,14,0.4, ,,,,,1,Yes,,,35-44,Doctor,,Male,,Yes,,
Kenya-2012_12905_15,Kenya-2012,12905_15,12905,15,0.4, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_12905_16,Kenya-2012,12905_16,12905,16,0.4, ,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Kenya-2012_12905_17,Kenya-2012,12905_17,12905,17,0.4, ,,Authorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Kenya-2012_12905_18,Kenya-2012,12905_18,12905,18,0.4, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_12905_19,Kenya-2012,12905_19,12905,19,0.4, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,25-34,Other,Nurse,Male,Female,No,No,
Kenya-2012_12905_20,Kenya-2012,12905_20,12905,20,0.4, ,,Authorized absence,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_12905_21,Kenya-2012,12905_21,12905,21,0.4, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_12905_22,Kenya-2012,12905_22,12905,22,0.4, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_12905_23,Kenya-2012,12905_23,12905,23,0.4, ,,,,,1,No,,,Younger than 25,Other,,Male,,Yes,,
Kenya-2012_12905_24,Kenya-2012,12905_24,12905,24,0.4, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,Younger than 25,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_12905_25,Kenya-2012,12905_25,12905,25,0.4, , ,,Official mission,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_12905_26,Kenya-2012,12905_26,12905,26,0.4, ,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_12905_27,Kenya-2012,12905_27,12905,27,0.4, , ,,,1.0,1,No,Looking for information or teaching, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12905_28,Kenya-2012,12905_28,12905,28,0.4, , ,,,1.0,1,No,Paperwork, ,Younger than 25,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_12905_29,Kenya-2012,12905_29,12905,29,0.4, ,,,,,1,No,,,25-34,Nurse,,Male,,Yes,,
Kenya-2012_12905_30,Kenya-2012,12905_30,12905,30,0.4, , ,,Official mission,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_12905_31,Kenya-2012,12905_31,12905,31,0.4, , ,,Official mission,1.0,1,No,, ,35-44,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_12905_32,Kenya-2012,12905_32,12905,32,0.4, ,,Authorized absence,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_12905_33,Kenya-2012,12905_33,12905,33,0.4, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_12905_34,Kenya-2012,12905_34,12905,34,0.4, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_12905_35,Kenya-2012,12905_35,12905,35,0.4, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_12905_36,Kenya-2012,12905_36,12905,36,0.4, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_12905_37,Kenya-2012,12905_37,12905,37,0.4, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_12905_38,Kenya-2012,12905_38,12905,38,0.4, ,,,,,1,No,,,Younger than 25,Other,,Male,,Yes,,
Kenya-2012_12905_39,Kenya-2012,12905_39,12905,39,0.4, ,,,,,1,No,,,Younger than 25,Other,,Female,,Yes,,
Kenya-2012_12905_40,Kenya-2012,12905_40,12905,40,0.4, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_12905_41,Kenya-2012,12905_41,12905,41,0.4, ,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Kenya-2012_12905_42,Kenya-2012,12905_42,12905,42,0.4, ,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Kenya-2012_12905_43,Kenya-2012,12905_43,12905,43,0.4, ,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Kenya-2012_12905_44,Kenya-2012,12905_44,12905,44,0.4, ,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Kenya-2012_12905_45,Kenya-2012,12905_45,12905,45,0.4, ,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Kenya-2012_12905_46,Kenya-2012,12905_46,12905,46,0.4, ,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Kenya-2012_12905_47,Kenya-2012,12905_47,12905,47,0.4, ,,Not his/her shift,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_12905_48,Kenya-2012,12905_48,12905,48,0.4, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Male,,No,,
Kenya-2012_12905_49,Kenya-2012,12905_49,12905,49,0.4, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_12905_50,Kenya-2012,12905_50,12905,50,0.4, ,,Authorized absence,,,1,No,,,25-34,Nurse,,Male,,No,,
Kenya-2012_12912_1,Kenya-2012,12912_1,12912,1,0.7, , ,,Official mission,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Male,Female,Yes,No,
Kenya-2012_12912_2,Kenya-2012,12912_2,12912,2,0.7, ,,"Training, seminar or meeting",,,1,Yes,,,35-44,Nurse,,Female,,No,,
Kenya-2012_12912_3,Kenya-2012,12912_3,12912,3,0.7, ,,Outreach or fieldwork,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Kenya-2012_12912_4,Kenya-2012,12912_4,12912,4,0.7, ,,,,,1,Yes,,,25-34,Nurse,,Male,,Yes,,
Kenya-2012_12912_5,Kenya-2012,12912_5,12912,5,0.7, ,,Authorized absence,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Kenya-2012_12912_6,Kenya-2012,12912_6,12912,6,0.7, ,,,,,1,Yes,,,Younger than 25,Nurse,,Male,,Yes,,
Kenya-2012_12912_7,Kenya-2012,12912_7,12912,7,0.7, , ,,,1.0,1,Yes,Discussion with colleagues or staff meeting, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12912_8,Kenya-2012,12912_8,12912,8,0.7, , ,"Training, seminar or meeting",Official mission,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Kenya-2012_12912_9,Kenya-2012,12912_9,12912,9,0.7, ,,Outreach or fieldwork,,,1,Yes,,,25-34,Clinical Officer,,Female,,No,,
Kenya-2012_12912_10,Kenya-2012,12912_10,12912,10,0.7, , ,Authorized absence,"Training, seminar or meeting",1.0,1,No,, ,25-34,Other,Other,Male,Female,No,No,
Kenya-2012_12912_11,Kenya-2012,12912_11,12912,11,0.7, , ,,,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_12912_12,Kenya-2012,12912_12,12912,12,0.7, ,,,,,1,Yes,,,35-44,Nurse,,Female,,Yes,,
Kenya-2012_12912_13,Kenya-2012,12912_13,12912,13,0.7, , ,Authorized absence,Official mission,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12912_14,Kenya-2012,12912_14,12912,14,0.7, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_12912_15,Kenya-2012,12912_15,12912,15,0.7, ,SCHOOL,,Other,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_12912_16,Kenya-2012,12912_16,12912,16,0.7, ,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Kenya-2012_12912_17,Kenya-2012,12912_17,12912,17,0.7, ,,"Training, seminar or meeting",,,1,No,,,35-44,Other,,Female,,No,,
Kenya-2012_12912_18,Kenya-2012,12912_18,12912,18,0.7, , ,,Official mission,1.0,1,No,, ,25-34,Other,Other,Female,Female,Yes,No,
Kenya-2012_12912_19,Kenya-2012,12912_19,12912,19,0.7, ,,Official mission,,,1,No,,,25-34,Other,,Female,,No,,
Kenya-2012_12912_20,Kenya-2012,12912_20,12912,20,0.7, , ,,Official mission,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_12913_1,Kenya-2012,12913_1,12913,1,0.2, , ,,,1.0,1,No,Paperwork, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_12913_2,Kenya-2012,12913_2,12913,2,0.2, , ,Official mission,,1.0,1,No,Looking for information or teaching, ,45 or older,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_12913_3,Kenya-2012,12913_3,12913,3,0.2, , ,"Training, seminar or meeting",,1.0,1,No,Paperwork, ,45 or older,Nurse,Nurse,Male,Male,No,Yes,No
Kenya-2012_12913_4,Kenya-2012,12913_4,12913,4,0.2, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_12913_5,Kenya-2012,12913_5,12913,5,0.2, , ,Official mission,,1.0,1,No,With patient, ,25-34,Nurse,Nurse,Male,Male,No,Yes,No
Kenya-2012_12913_6,Kenya-2012,12913_6,12913,6,0.2, , ,,,1.0,1,No,Other, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_12913_7,Kenya-2012,12913_7,12913,7,0.2, , ,"Training, seminar or meeting",,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,No,Yes,No
Kenya-2012_12913_8,Kenya-2012,12913_8,12913,8,0.2, , ,Authorized absence,Authorized absence,1.0,1,No,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_12913_9,Kenya-2012,12913_9,12913,9,0.2, , ,,,1.0,1,Yes,With patient, ,35-44,Nurse,Nurse,Male,Male,Yes,Yes,No
