survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,provider_activity,provider_activityoth,provider_age1,provider_cadre1,provider_cadre2,provider_male1,provider_male2,provider_present1,provider_present2,salary_delay
Uganda-2013_186_1,Uganda-2013,186_1,186,1,0.5,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_186_4,Uganda-2013,186_4,186,4,0.5,,,,Official mission,1.0,1,No,,,35-44,Other,Other,Male,Male,No,No,
Uganda-2013_186_2,Uganda-2013,186_2,186,2,0.5,,,,"Training, seminar or meeting",1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_187_2,Uganda-2013,187_2,187,2,0.33333334,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_187_1,Uganda-2013,187_1,187,1,0.33333334,,,,,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_187_3,Uganda-2013,187_3,187,3,0.33333334,,,Sick or on maternity leave,,1.0,1,Yes,Other,AT STAFF QUATERS,35-44,Other,Other,Female,Female,No,Yes,Yes
Uganda-2013_188_2,Uganda-2013,188_2,188,2,0.5,,,,Outreach or fieldwork,1.0,1,Yes,,,25-34,Other,Other,Male,Male,Yes,No,
Uganda-2013_188_1,Uganda-2013,188_1,188,1,0.5,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_189_1,Uganda-2013,189_1,189,1,0.5714286,,,,,1.0,1,,With patient,,45 or older,Clinical Officer,Clinical Officer,Male,Male,,Yes,Yes
Uganda-2013_189_4,Uganda-2013,189_4,189,4,0.5714286,,,,Unauthorized absence,1.0,1,,,,,Nurse,Nurse,Female,Female,,No,
Uganda-2013_189_6,Uganda-2013,189_6,189,6,0.5714286,,,,,1.0,1,,With patient,,,Other,Other,Female,Female,,Yes,No
Uganda-2013_189_2,Uganda-2013,189_2,189,2,0.5714286,,,,Sick or on maternity leave,1.0,1,,,,,Nurse,Nurse,Female,Female,,No,
Uganda-2013_189_7,Uganda-2013,189_7,189,7,0.5714286,,,,Sick or on maternity leave,1.0,1,,,,,Other,Other,Female,Female,,No,
Uganda-2013_189_3,Uganda-2013,189_3,189,3,0.5714286,,,,Unauthorized absence,1.0,1,,,,,Other,Other,Male,Male,,No,
Uganda-2013_189_5,Uganda-2013,189_5,189,5,0.5714286,,,,,1.0,1,,With patient,,,Nurse,Nurse,Female,Female,,Yes,Yes
Uganda-2013_19_1,Uganda-2013,19_1,19,1,0.0,,,,,,1,No,,,45 or older,Nurse,,Male,,,,
Uganda-2013_19_7,Uganda-2013,19_7,19,7,0.0,,,Authorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_19_3,Uganda-2013,19_3,19,3,0.0,CLINICIAN HAS A SICK CHILD,,Internal organization for day,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,No,Yes,No
Uganda-2013_19_6,Uganda-2013,19_6,19,6,0.0,,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Uganda-2013_19_8,Uganda-2013,19_8,19,8,0.0,,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Uganda-2013_19_2,Uganda-2013,19_2,19,2,0.0,,,,,1.0,1,Yes,With patient,,45 or older,Other,Other,Male,Male,Yes,Yes,No
Uganda-2013_19_4,Uganda-2013,19_4,19,4,0.0,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_19_5,Uganda-2013,19_5,19,5,0.0,,,Unauthorized absence,,,1,No,,,35-44,Other,,Male,,No,,
Uganda-2013_190_2,Uganda-2013,190_2,190,2,0.8,,,,Unauthorized absence,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Uganda-2013_190_4,Uganda-2013,190_4,190,4,0.8,,,Unauthorized absence,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_190_3,Uganda-2013,190_3,190,3,0.8,,,,,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,,
Uganda-2013_190_8,Uganda-2013,190_8,190,8,0.8,,,Collecting salary,Not his/her shift,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_190_5,Uganda-2013,190_5,190,5,0.8,,,,,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_190_6,Uganda-2013,190_6,190,6,0.8,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Other,Other,Female,Female,No,No,
Uganda-2013_190_1,Uganda-2013,190_1,190,1,0.8,,,,Unauthorized absence,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_190_7,Uganda-2013,190_7,190,7,0.8,,,Unauthorized absence,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,No,Yes,No
Uganda-2013_190_9,Uganda-2013,190_9,190,9,0.8,STUDY LEAVE,STUDY LEAVE,Internal organization for day,Internal organization for day,1.0,1,Yes,,,25-34,Other,Other,Male,Male,No,No,
Uganda-2013_190_10,Uganda-2013,190_10,190,10,0.8,STUDY LEAVE,STUDY LEAVE,Internal organization for day,Internal organization for day,1.0,1,Yes,,,25-34,Other,Other,Male,Male,No,No,
Uganda-2013_191_2,Uganda-2013,191_2,191,2,,,,,,,1,Yes,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_191_3,Uganda-2013,191_3,191,3,,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_191_4,Uganda-2013,191_4,191,4,,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_191_1,Uganda-2013,191_1,191,1,,,,Sick or on maternity leave,,,1,Yes,,,45 or older,Nurse,,Female,,No,,
Uganda-2013_192_2,Uganda-2013,192_2,192,2,1.0,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_192_3,Uganda-2013,192_3,192,3,1.0,,,,Unauthorized absence,1.0,1,Yes,,,25-34,Other,Other,Male,Male,Yes,No,
Uganda-2013_192_4,Uganda-2013,192_4,192,4,1.0,BURIAL,,Internal organization for day,Unauthorized absence,1.0,1,Yes,,,45 or older,Other,Other,Female,Female,No,No,
Uganda-2013_192_1,Uganda-2013,192_1,192,1,1.0,,,,Official mission,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_193_1,Uganda-2013,193_1,193,1,0.75,,,,Collecting salary,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_193_2,Uganda-2013,193_2,193,2,0.75,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_193_4,Uganda-2013,193_4,193,4,0.75,STUDY LEAVE,SCHOOLING,Internal organization for day,Internal organization for day,1.0,1,Yes,,,25-34,Other,Other,Male,Male,No,No,
Uganda-2013_193_3,Uganda-2013,193_3,193,3,0.75,,,,Unauthorized absence,1.0,1,Yes,,,45 or older,Other,Other,Male,Male,Yes,No,
Uganda-2013_194_1,Uganda-2013,194_1,194,1,0.5,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_194_2,Uganda-2013,194_2,194,2,0.5,,,,Authorized absence,1.0,1,Yes,,,25-34,Other,Other,Male,Male,Yes,No,
Uganda-2013_195_1,Uganda-2013,195_1,195,1,0.25,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_195_2,Uganda-2013,195_2,195,2,0.25,,,,,1.0,1,Yes,With patient,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_195_4,Uganda-2013,195_4,195,4,0.25,,,,,1.0,1,Yes,Looking for information or teaching,,45 or older,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_195_3,Uganda-2013,195_3,195,3,0.25,,,,,1.0,1,Yes,With patient,,45 or older,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_196_2,Uganda-2013,196_2,196,2,1.0,,,Authorized absence,Authorized absence,1.0,1,Yes,,,25-34,,Nurse,Male,Male,No,No,
Uganda-2013_196_3,Uganda-2013,196_3,196,3,1.0,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,No,,,25-34,Other,Other,Female,Female,Yes,No,
Uganda-2013_196_1,Uganda-2013,196_1,196,1,1.0,,GARDEN,,Internal organization for day,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_196_4,Uganda-2013,196_4,196,4,1.0,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,No,,,35-44,Other,Other,Female,Male,No,No,
Uganda-2013_197_2,Uganda-2013,197_2,197,2,1.0,ANNUAL LEAVE,,Collecting salary,Unauthorized absence,1.0,1,Yes,,,35-44,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_197_1,Uganda-2013,197_1,197,1,1.0,,GARDEN,,Internal organization for day,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_197_3,Uganda-2013,197_3,197,3,1.0,,GARDEN,,Internal organization for day,1.0,1,Yes,,,25-34,Other,Other,Female,Female,No,No,
Uganda-2013_198_2,Uganda-2013,198_2,198,2,0.5,,,Authorized absence,Authorized absence,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Male,Female,No,No,
Uganda-2013_198_1,Uganda-2013,198_1,198,1,0.5,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_199_1,Uganda-2013,199_1,199,1,0.0,,,,,1.0,1,Yes,Paperwork,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_2_14,Uganda-2013,2_14,2,14,1.0,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_2_5,Uganda-2013,2_5,2,5,1.0,,,Unauthorized absence,Authorized absence,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_2_9,Uganda-2013,2_9,2,9,1.0,,,Official mission,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_2_4,Uganda-2013,2_4,2,4,1.0,,,Not his/her shift,Authorized absence,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_2_7,Uganda-2013,2_7,2,7,1.0,,,Unauthorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_2_2,Uganda-2013,2_2,2,2,1.0,,,Outreach or fieldwork,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_2_11,Uganda-2013,2_11,2,11,1.0,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_2_1,Uganda-2013,2_1,2,1,1.0,,,,"Training, seminar or meeting",1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_2_6,Uganda-2013,2_6,2,6,1.0,,,,"Training, seminar or meeting",1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_2_3,Uganda-2013,2_3,2,3,1.0,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_2_12,Uganda-2013,2_12,2,12,1.0,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_2_8,Uganda-2013,2_8,2,8,1.0,,,Unauthorized absence,,,1,No,,,Younger than 25,Other,,Female,,No,,
Uganda-2013_2_10,Uganda-2013,2_10,2,10,1.0,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_2_13,Uganda-2013,2_13,2,13,1.0,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_20_3,Uganda-2013,20_3,20,3,0.25,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,45 or older,Other,Other,Male,Male,No,No,
Uganda-2013_20_1,Uganda-2013,20_1,20,1,0.25,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_20_2,Uganda-2013,20_2,20,2,0.25,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,
Uganda-2013_20_4,Uganda-2013,20_4,20,4,0.25,,,Not his/her shift,,1.0,1,Yes,With patient,,35-44,Other,Other,Female,Female,No,Yes,Yes
Uganda-2013_200_1,Uganda-2013,200_1,200,1,0.0,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_201_3,Uganda-2013,201_3,201,3,0.2,,,,,1.0,1,Yes,Other,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_201_6,Uganda-2013,201_6,201,6,0.2,,,,,1.0,1,Yes,Discussion with colleagues or staff meeting,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_201_7,Uganda-2013,201_7,201,7,0.2,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_201_1,Uganda-2013,201_1,201,1,0.2,,,Official mission,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Female,Female,No,Yes,Yes
Uganda-2013_201_2,Uganda-2013,201_2,201,2,0.2,,,,,1.0,1,Yes,Paperwork,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_201_11,Uganda-2013,201_11,201,11,0.2,NOT OFFICIALLY REPORTED,,Internal organization for day,,,1,Yes,,,,Other,,Male,,No,,
Uganda-2013_201_9,Uganda-2013,201_9,201,9,0.2,,,,Authorized absence,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,No,Yes
Uganda-2013_201_4,Uganda-2013,201_4,201,4,0.2,,,,Authorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_201_8,Uganda-2013,201_8,201,8,0.2,,,,,1.0,1,Yes,,,45 or older,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_201_5,Uganda-2013,201_5,201,5,0.2,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_201_10,Uganda-2013,201_10,201,10,0.2,,,,,1.0,1,Yes,"Laboratory, investigations, or x-ray",,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_202_9,Uganda-2013,202_9,202,9,0.44444445,,,,Official mission,1.0,1,Yes,,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_202_7,Uganda-2013,202_7,202,7,0.44444445,,SITTED OUT,,18.0,1.0,1,Yes,,,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_202_8,Uganda-2013,202_8,202,8,0.44444445,,,,Sick or on maternity leave,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_202_6,Uganda-2013,202_6,202,6,0.44444445,,,"Training, seminar or meeting",Internal organization for day,1.0,1,Yes,,,25-34,Other,Other,Male,Male,No,Yes,Yes
Uganda-2013_202_4,Uganda-2013,202_4,202,4,0.44444445,ANNUAL LEAVE,ANNUAL LEAVE,Internal organization for day,Internal organization for day,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_202_1,Uganda-2013,202_1,202,1,0.44444445,,,,"Training, seminar or meeting",1.0,1,Yes,,,35-44,Nurse,Nurse,Male,Male,Yes,No,Yes
Uganda-2013_202_2,Uganda-2013,202_2,202,2,0.44444445,,,Authorized absence,Authorized absence,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_202_3,Uganda-2013,202_3,202,3,0.44444445,,,,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_202_5,Uganda-2013,202_5,202,5,0.44444445,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_203_3,Uganda-2013,203_3,203,3,0.6666667,,,Not his/her shift,,1.0,1,Yes,,,35-44,Other,Other,Female,Female,No,No,
Uganda-2013_203_2,Uganda-2013,203_2,203,2,0.6666667,,,,Not his/her shift,1.0,1,Yes,,,35-44,Other,Other,Male,Male,Yes,No,
Uganda-2013_203_1,Uganda-2013,203_1,203,1,0.6666667,,,,,1.0,1,Yes,Paperwork,,35-44,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_204_4,Uganda-2013,204_4,204,4,0.33333334,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_204_5,Uganda-2013,204_5,204,5,0.33333334,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_204_8,Uganda-2013,204_8,204,8,0.33333334,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_204_2,Uganda-2013,204_2,204,2,0.33333334,,,,,1.0,1,Yes,With patient,,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_204_3,Uganda-2013,204_3,204,3,0.33333334,,,,,1.0,1,Yes,Paperwork,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Uganda-2013_204_6,Uganda-2013,204_6,204,6,0.33333334,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_204_7,Uganda-2013,204_7,204,7,0.33333334,,,Not his/her shift,,,1,No,,,35-44,Other,,Female,,No,,
Uganda-2013_204_1,Uganda-2013,204_1,204,1,0.33333334,,,,Official mission,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_205_2,Uganda-2013,205_2,205,2,0.5,,,,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_205_6,Uganda-2013,205_6,205,6,0.5,,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Uganda-2013_205_3,Uganda-2013,205_3,205,3,0.5,,,,,,1,No,,,25-34,Nurse,,Male,,Yes,,
Uganda-2013_205_1,Uganda-2013,205_1,205,1,0.5,,,,Unauthorized absence,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_205_4,Uganda-2013,205_4,205,4,0.5,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Male,,No,,
Uganda-2013_205_11,Uganda-2013,205_11,205,11,0.5,,,Not his/her shift,,,1,No,,,45 or older,Other,,Female,,No,,
Uganda-2013_205_5,Uganda-2013,205_5,205,5,0.5,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_205_10,Uganda-2013,205_10,205,10,0.5,,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Uganda-2013_205_8,Uganda-2013,205_8,205,8,0.5,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_205_9,Uganda-2013,205_9,205,9,0.5,,,Sick or on maternity leave,,,1,No,,,45 or older,Nurse,,Female,,No,,
Uganda-2013_205_7,Uganda-2013,205_7,205,7,0.5,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_206_1,Uganda-2013,206_1,206,1,0.71428573,,,,Not his/her shift,1.0,1,Yes,,,35-44,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_206_6,Uganda-2013,206_6,206,6,0.71428573,,,,Authorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_206_2,Uganda-2013,206_2,206,2,0.71428573,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_206_7,Uganda-2013,206_7,206,7,0.71428573,,,,,1.0,1,Yes,Other,DISPENSING DRUGS,Younger than 25,Other,Other,Male,Male,Yes,Yes,No
Uganda-2013_206_5,Uganda-2013,206_5,206,5,0.71428573,,,,,1.0,1,Yes,Paperwork,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Uganda-2013_206_3,Uganda-2013,206_3,206,3,0.71428573,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_206_4,Uganda-2013,206_4,206,4,0.71428573,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_207_4,Uganda-2013,207_4,207,4,0.0,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_207_9,Uganda-2013,207_9,207,9,0.0,,,,,,1,No,,,25-34,Nurse,,Male,,Yes,,
Uganda-2013_207_5,Uganda-2013,207_5,207,5,0.0,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_207_1,Uganda-2013,207_1,207,1,0.0,,,,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_207_2,Uganda-2013,207_2,207,2,0.0,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_207_15,Uganda-2013,207_15,207,15,0.0,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_207_7,Uganda-2013,207_7,207,7,0.0,,,Unauthorized absence,,,1,No,,,45 or older,Other,,Male,,No,,
Uganda-2013_207_13,Uganda-2013,207_13,207,13,0.0,,,Unauthorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_207_3,Uganda-2013,207_3,207,3,0.0,,,Unauthorized absence,,1.0,1,Yes,With patient,,35-44,Clinical Officer,Clinical Officer,Female,Female,No,Yes,No
Uganda-2013_207_16,Uganda-2013,207_16,207,16,0.0,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_207_17,Uganda-2013,207_17,207,17,0.0,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_207_19,Uganda-2013,207_19,207,19,0.0,,,Unauthorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_207_6,Uganda-2013,207_6,207,6,0.0,,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Uganda-2013_207_12,Uganda-2013,207_12,207,12,0.0,,,Unauthorized absence,,,1,No,,,Younger than 25,Other,,Male,,No,,
Uganda-2013_207_20,Uganda-2013,207_20,207,20,0.0,,,Authorized absence,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_207_14,Uganda-2013,207_14,207,14,0.0,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_207_10,Uganda-2013,207_10,207,10,0.0,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Male,,No,,
Uganda-2013_207_8,Uganda-2013,207_8,207,8,0.0,,,Authorized absence,,,1,No,,,45 or older,Other,,Female,,No,,
Uganda-2013_207_11,Uganda-2013,207_11,207,11,0.0,,,Outreach or fieldwork,,,1,No,,,Younger than 25,Nurse,,Female,,No,,
Uganda-2013_207_18,Uganda-2013,207_18,207,18,0.0,,,Not his/her shift,,,1,No,,,45 or older,Other,,Male,,No,,
Uganda-2013_208_1,Uganda-2013,208_1,208,1,0.9,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_208_3,Uganda-2013,208_3,208,3,0.9,,,,,1.0,1,Yes,Other,HAD JUST ARRIVED FOR WORK,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_208_11,Uganda-2013,208_11,208,11,0.9,,,Sick or on maternity leave,,,1,Yes,,,25-34,Other,,Female,,No,,
Uganda-2013_208_7,Uganda-2013,208_7,208,7,0.9,,,Authorized absence,Authorized absence,1.0,1,No,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_208_9,Uganda-2013,208_9,208,9,0.9,,,Authorized absence,Authorized absence,1.0,1,No,,,45 or older,Other,Other,Male,Male,No,No,
Uganda-2013_208_8,Uganda-2013,208_8,208,8,0.9,,NOT ARRIVED FOR WORK,Authorized absence,Internal organization for day,1.0,1,No,,,45 or older,Other,Other,Male,Male,No,No,
Uganda-2013_208_5,Uganda-2013,208_5,208,5,0.9,,NOT ARRIVED FOR WORK,,Internal organization for day,1.0,1,No,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_208_10,Uganda-2013,208_10,208,10,0.9,SHE WAS OFF DUTY,,Internal organization for day,Authorized absence,1.0,1,No,,,45 or older,Other,Other,Female,Female,No,No,
Uganda-2013_208_2,Uganda-2013,208_2,208,2,0.9,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Female,Female,No,No,
Uganda-2013_208_4,Uganda-2013,208_4,208,4,0.9,,NOT ARRIVED FOR WORK,,Internal organization for day,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_208_6,Uganda-2013,208_6,208,6,0.9,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,No,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_209_3,Uganda-2013,209_3,209,3,0.25,LOST A RELATIVE,LOST A RELATIVE,Internal organization for day,Internal organization for day,1.0,1,Yes,,,35-44,Other,Other,Female,Female,No,No,
Uganda-2013_209_1,Uganda-2013,209_1,209,1,0.25,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_209_2,Uganda-2013,209_2,209,2,0.25,,,,,1.0,1,Yes,Looking for information or teaching,,45 or older,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_209_4,Uganda-2013,209_4,209,4,0.25,,,,,1.0,1,No,With patient,,35-44,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_21_1,Uganda-2013,21_1,21,1,0.5,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS TO COME,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_21_2,Uganda-2013,21_2,21,2,0.5,,,,Not his/her shift,1.0,1,Yes,,,45 or older,Other,Other,Female,Female,Yes,No,
Uganda-2013_21_3,Uganda-2013,21_3,21,3,0.5,,,,,,1,No,,,Younger than 25,Other,,Female,,Yes,,
Uganda-2013_21_4,Uganda-2013,21_4,21,4,0.5,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_21_5,Uganda-2013,21_5,21,5,0.5,,,Not his/her shift,,,1,No,,,45 or older,Other,,Male,,No,,
Uganda-2013_210_3,Uganda-2013,210_3,210,3,0.0,,,Sick or on maternity leave,,1.0,1,Yes,Other,DOING NOTHING,25-34,Other,Other,Female,Female,No,Yes,Yes
Uganda-2013_210_1,Uganda-2013,210_1,210,1,0.0,,,,,1.0,1,Yes,Other,DOING NOTHING,45 or older,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_210_2,Uganda-2013,210_2,210,2,0.0,GONE TO COLLECT HER SCHOOL TASTIMONIALS,,Internal organization for day,,1.0,1,Yes,Looking for information or teaching,,Younger than 25,Nurse,Nurse,Female,Female,No,Yes,Yes
Uganda-2013_211_6,Uganda-2013,211_6,211,6,0.0,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
