unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
148_1,148,1,6-10,6-10,5 or less,304.0,17.0,22.0,17.0,30.0,1.0,Clinical Officer,Secondary,Diploma,0.0,25-34,Yes,0.0,Training/seminar/meeting,Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,0.0,25-34,0.0,Authorised absence (permision/leave),,,1.0,1.0,Tanzania-2016,0.2857143
148_5,148,5,6-10,6-10,5 or less,304.0,17.0,22.0,17.0,30.0,5.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,5.0,5.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2857143
148_7,148,7,6-10,6-10,5 or less,304.0,17.0,22.0,17.0,30.0,7.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,7.0,7.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2857143
149_36,149,36,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,36.0,Other,Primary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_24,149,24,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,24.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_42,149,42,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,42.0,Other,Primary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_8,149,8,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,8.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_43,149,43,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,43.0,Other,Primary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_11,149,11,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,11.0,Doctor,Secondary,Diploma,Male,25-34,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_1,149,1,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,1.0,Doctor,Post-Secondary,Advanced,Male,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_32,149,32,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,32.0,Nurse,Secondary,Certificate,Male,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_7,149,7,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,7.0,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,0.0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_40,149,40,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,40.0,Other,Primary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",Yes,,3.0,40.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
149_27,149,27,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,27.0,Nurse,Secondary,Diploma,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_34,149,34,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,34.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_25,149,25,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,25.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_30,149,30,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,30.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_16,149,16,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,16.0,Other,Secondary,Certificate,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_9,149,9,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,9.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_13,149,13,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,13.0,Other,Secondary,Diploma,0.0,25-34,0.0,Yes,,Yes,,5.0,13.0,Other,Secondary,Diploma,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,0.0,1.0,1.0,Tanzania-2016,0.4
149_37,149,37,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,37.0,Other,Primary,Certificate,Male,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_44,149,44,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,44.0,Other,Primary,Certificate,0.0,35-44,0.0,Yes,,Yes,,9.0,44.0,Other,Primary,Certificate,In the 1990s,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
149_50,149,50,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,50.0,Other,Primary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_49,149,49,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,49.0,Other,Primary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_41,149,41,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,41.0,Other,Primary,Certificate,Male,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_14,149,14,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,14.0,Other,Secondary,Diploma,Male,35-44,0.0,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_38,149,38,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,38.0,Other,Primary,Certificate,Male,35-44,0.0,Yes,,Yes,,6.0,38.0,Other,Primary,Certificate,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
149_39,149,39,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,39.0,Other,Primary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",Yes,,2.0,39.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
149_35,149,35,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,35.0,Other,Primary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,8.0,35.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
149_28,149,28,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,28.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_10,149,10,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,10.0,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_26,149,26,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,26.0,Nurse,Secondary,Diploma,Male,25-34,0.0,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_46,149,46,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,46.0,Other,Primary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_15,149,15,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,15.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,7.0,15.0,Other,Secondary,Diploma,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.4
149_12,149,12,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,12.0,Other,Secondary,Diploma,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_5,149,5,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,5.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_18,149,18,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,18.0,Other,Secondary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_17,149,17,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,17.0,Other,Secondary,Certificate,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,10.0,17.0,Other,Secondary,Certificate,After 2000,Male,25-34,0.0,Sickness/maternity,,,1.0,1.0,Tanzania-2016,0.4
149_2,149,2,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,2.0,Doctor,Post-Secondary,Advanced,Male,45 or older,0.0,0.0,Official mission,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_45,149,45,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,45.0,Other,Primary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_19,149,19,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,19.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,Yes,,4.0,19.0,Nurse,Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
149_33,149,33,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,33.0,Nurse,Secondary,Certificate,Male,25-34,0.0,Yes,,Yes,,1.0,33.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.4
149_22,149,22,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,22.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_23,149,23,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,23.0,Nurse,Secondary,Diploma,Male,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_21,149,21,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,21.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_4,149,4,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,4.0,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_29,149,29,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,29.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_31,149,31,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,31.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_3,149,3,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,3.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_48,149,48,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,48.0,Other,Primary,Certificate,0.0,35-44,0.0,0.0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_20,149,20,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,20.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_47,149,47,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,47.0,Other,Primary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
149_6,149,6,Over 50,Over 50,Over 5,302.0,15.0,30.0,16.0,4.0,6.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.4
15_1,15,1,5 or less,5 or less,5 or less,502.0,8.0,37.0,8.0,38.0,1.0,Other,Primary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Other,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
154_44,154,44,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,44.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,3.0,44.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.5
154_10,154,10,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,10.0,Doctor,Post-Secondary,Advanced,0.0,25-34,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_2,154,2,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,2.0,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_31,154,31,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,31.0,Nurse,Post-Secondary,Diploma,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_50,154,50,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,50.0,Nurse,Post-Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_1,154,1,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,1.0,Doctor,Post-Secondary,Advanced,0.0,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_33,154,33,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,33.0,Nurse,Post-Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_7,154,7,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,7.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_9,154,9,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,9.0,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_14,154,14,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,14.0,Other,Post-Secondary,Diploma,0.0,35-44,0.0,Yes,,Yes,,7.0,14.0,Other,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.5
154_21,154,21,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,21.0,Nurse,Post-Secondary,Diploma,0.0,45 or older,0.0,Yes,,Yes,,2.0,21.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,Yes,,Paperwork/reports,Yes,1.0,1.0,Tanzania-2016,0.5
154_11,154,11,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,11.0,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_49,154,49,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,49.0,Nurse,Post-Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_13,154,13,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,13.0,Other,Post-Secondary,Diploma,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_37,154,37,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,37.0,Nurse,Post-Secondary,Diploma,0.0,,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_20,154,20,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,20.0,Other,Post-Secondary,Diploma,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_40,154,40,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,40.0,Other,Post-Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_8,154,8,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,8.0,Doctor,Post-Secondary,Diploma,0.0,25-34,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_47,154,47,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,47.0,Other,Post-Secondary,Certificate,0.0,,0.0,0.0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_12,154,12,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,12.0,Other,Post-Secondary,Advanced,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_27,154,27,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,27.0,Nurse,Post-Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_23,154,23,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,23.0,Nurse,Post-Secondary,Diploma,0.0,,0.0,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_24,154,24,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,24.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_6,154,6,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,6.0,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",Yes,,10.0,6.0,Doctor,Post-Secondary,Diploma,Before 1990,Male,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.5
154_3,154,3,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,3.0,Doctor,Post-Secondary,Advanced,0.0,25-34,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_39,154,39,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,39.0,Other,Post-Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",Yes,,8.0,39.0,Other,Post-Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.5
154_42,154,42,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,42.0,Other,Post-Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_32,154,32,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,32.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,Yes,,Yes,,4.0,32.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.5
154_43,154,43,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,43.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,5.0,43.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.5
154_17,154,17,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,17.0,Other,Post-Secondary,Diploma,Male,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_29,154,29,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,29.0,Nurse,Post-Secondary,Diploma,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_48,154,48,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,48.0,Nurse,Post-Secondary,Diploma,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_30,154,30,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,30.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,6.0,30.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.5
154_38,154,38,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,38.0,Other,Post-Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_4,154,4,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,4.0,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,0.0,Authorised absence (permision/leave),Yes,,1.0,4.0,Doctor,Post-Secondary,Diploma,Before 1990,Male,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.5
154_45,154,45,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,45.0,Nurse,Post-Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,9.0,45.0,Nurse,Post-Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.5
154_15,154,15,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,15.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_46,154,46,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,46.0,Nurse,Post-Secondary,Certificate,0.0,,0.0,0.0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_18,154,18,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,18.0,Other,Post-Secondary,Diploma,Male,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_22,154,22,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,22.0,Nurse,Post-Secondary,Advanced,Male,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_16,154,16,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,16.0,Other,Post-Secondary,Diploma,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_19,154,19,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,19.0,Other,Post-Secondary,Diploma,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_36,154,36,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,36.0,Nurse,Post-Secondary,Diploma,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_35,154,35,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,35.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_26,154,26,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,26.0,Nurse,Post-Secondary,Diploma,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_34,154,34,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,34.0,Nurse,Post-Secondary,Diploma,Male,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_5,154,5,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,5.0,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_25,154,25,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,25.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_28,154,28,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,28.0,Nurse,Post-Secondary,Diploma,0.0,25-34,0.0,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
154_41,154,41,Over 50,Over 50,Over 5,103.0,11.0,50.0,14.0,10.0,41.0,Other,Post-Secondary,Certificate,0.0,,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.5
156_14,156,14,Over 50,Over 50,Over 5,302.0,10.0,0.0,10.0,23.0,14.0,Clinical Officer,Post-Secondary,Diploma,0.0,25-34,0.0,Yes,,Yes,,7.0,14.0,Clinical Officer,Post-Secondary,Diploma,After 2000,0.0,25-34,0.0,Official mission,,,1.0,1.0,Tanzania-2016,0.4
