fac_id,ipw2,has_weights,q1,q2,q7,q8,q11,q15,q16,q20,q24,q30,q31,q46,q47b,q48,q59,q50,q55b,q56a,q56b,q57a,q57b,q58a,q58b,q59a,q59b,q60a,q60b,q61a,q61b,q62a,q62b,q63a,q63b,q64a,q64,q66,q67,q68,q69,q70,q71,q72,q73,q74,q75,q76,q77,q78,q79,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99,q100,q101,q102,q103,q104,q105,q106,q3,q4,q5,has_facility,country,q47a
14156,4.0,1,YES, ,14156,Urban,83,84,QUESTIONNAIRE COMPLETED,Public,Health Center,Over 50,1001-2000,0.0,NO,0.0,NO,NO,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (BUT EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,5,67,12,1,Kenya-2012,NO
14162,8.626956,1,YES, ,14162,Rural,84,83,QUESTIONNAIRE COMPLETED,Public,Health Center,50 or less,0-500,0.0,NO,0.0,NO,NO,,0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,YES,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,0.0,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,5,40,2,1,Kenya-2012,NO
14163,32.0,1,YES, ,14163,Rural,83,83,QUESTIONNAIRE COMPLETED,Public,Health Post,50 or less,1001-2000,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),0.0,,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (BUT EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,0.0,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,5,2,12,1,Kenya-2012,NO
14177,5.0142035,1,YES, ,14177,Urban,33,34,QUESTIONNAIRE COMPLETED,Private,Health Center,50 or less,Over 3000,NO,NO,0.0,NO,NO,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,YES,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,50,9,1,Kenya-2012,NO
14196,7.152263,1,YES, ,14196,Rural,14,14,QUESTIONNAIRE COMPLETED,Private,Health Center,50 or less,1001-2000,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,0.0,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,0.0,6,53,15,1,Kenya-2012,NO
14198,20.435038,1,YES, ,14198,Rural,14,14,QUESTIONNAIRE COMPLETED,Private,Health Post,50 or less,Over 3000,0.0,0.0,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),AVAILABLE BUT NOT OBSERVED (NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,,6,53,15,1,Kenya-2012,0.0
14221,20.435038,1,YES, ,14221,Urban,14,14,QUESTIONNAIRE COMPLETED,Private,Health Post,50 or less,0-500,0.0,0.0,0.0,NO,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (OBSERVED),YES (OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,0.0,,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,69,15,1,Kenya-2012,0.0
14274,20.690475,1,YES, ,14274,Rural,34,34,QUESTIONNAIRE COMPLETED,Private,Health Post,50 or less,1001-2000,0.0,0.0,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,0.0,6,68,14,1,Kenya-2012,0.0
14317,9.770503,1,YES, ,14317,Rural,34,24,QUESTIONNAIRE COMPLETED,Public,Health Center,50 or less,2001-3000,0.0,NO,0.0,NO,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,10,14,1,Kenya-2012,NO
14330,14.304526,1,YES, ,14330,Rural,14,14,QUESTIONNAIRE COMPLETED,Public,Hospital,Over 50,Over 3000,0.0,NO,0.0,NO,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,0.0,,0.0,,0.0,,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (BUT EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,69,15,1,Kenya-2012,NO
14356,20.435038,1,YES, ,14356,Rural,14,14,QUESTIONNAIRE COMPLETED,Private,Health Post,50 or less,0-500,0.0,NO,0.0,0.0,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),NOT AVAILABLE TODAY,NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,NOT AVAILABLE TODAY,NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,69,15,1,Kenya-2012,NO
14379,6.7538857,1,YES, ,14379,Rural,24,21,QUESTIONNAIRE COMPLETED,Public,Health Center,Over 50,Over 3000,0.0,NO,0.0,NO,0.0,YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),YES (NOT OBSERVED),0.0,,0.0,,YES (NOT OBSERVED),YES (NOT OBSERVED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (BUT EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NEVER AVAILABLE,AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),NOT AVAILABLE TODAY,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES,NO,0.0,AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),AT LEAST ONE OBSERVED (AND NON-EXPIRED),YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES BUT NOT OBSERVED,YES AND OBSERVED,YES AND OBSERVED,6,65,13,1,Kenya-2012,NO
