fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14
97,5,5 or less,5 or less,5 or less,403,8,12,8,39,5,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,Yes
98,1,6-10,6-10,5 or less,403,11,32,12,10,1,Doctor,Primary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,1.0,Doctor,Primary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
98,2,6-10,6-10,5 or less,403,11,32,12,10,2,Clinical Officer,Secondary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
98,3,6-10,6-10,5 or less,403,11,32,12,10,3,Nurse,Primary,Certificate,Male,45 or older,No,Yes,,Yes,,3.0,3.0,Nurse,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
98,4,6-10,6-10,5 or less,403,11,32,12,10,4,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
98,5,6-10,6-10,5 or less,403,11,32,12,10,5,Other,Secondary,Certificate,Female,45 or older,No,No,Sickness/maternity,Yes,,5.0,5.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,No,Sickness/maternity,,
98,6,6-10,6-10,5 or less,403,11,32,12,10,6,Other,Primary,Certificate,Male,45 or older,No,Yes,,Yes,,6.0,6.0,Other,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
99,1,11-50,11-50,5 or less,403,14,0,14,22,1,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
99,2,11-50,11-50,5 or less,403,14,0,14,22,2,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
99,3,11-50,11-50,5 or less,403,14,0,14,22,3,Nurse,Secondary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,3.0,3.0,Nurse,Secondary,Diploma,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
99,4,11-50,11-50,5 or less,403,14,0,14,22,4,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
99,5,11-50,11-50,5 or less,403,14,0,14,22,5,Other,Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,5.0,5.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,No,"On call (pre on call, post on call)",,
99,6,11-50,11-50,5 or less,403,14,0,14,22,6,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,6.0,6.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
99,7,11-50,11-50,5 or less,403,14,0,14,22,7,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,7.0,7.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
99,8,11-50,11-50,5 or less,403,14,0,14,22,8,Nurse,Secondary,Diploma,Female,Younger than 25,No,Yes,,Yes,,8.0,8.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
99,9,11-50,11-50,5 or less,403,14,0,14,22,9,Nurse,Secondary,Diploma,Female,Younger than 25,No,Yes,,Yes,,9.0,9.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
99,10,11-50,11-50,5 or less,403,14,0,14,22,10,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
99,11,11-50,11-50,5 or less,403,14,0,14,22,11,Other,Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
99,12,11-50,11-50,5 or less,403,14,0,14,22,12,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
99,13,11-50,11-50,5 or less,403,14,0,14,22,13,Other,Primary,Certificate,Female,45 or older,No,No,Sickness/maternity,No,,,,,,,,,,,,,
99,14,11-50,11-50,5 or less,403,14,0,14,22,14,Other,Primary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
99,15,11-50,11-50,5 or less,403,14,0,14,22,15,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
99,16,11-50,11-50,5 or less,403,14,0,14,22,16,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,10.0,16.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
100,1,11-50,11-50,5 or less,403,12,11,11,30,1,Doctor,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,1.0,Doctor,Secondary,Diploma,Before 1990,Male,45 or older,No,"On call (pre on call, post on call)",,
100,2,11-50,11-50,5 or less,403,12,11,11,30,2,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
100,3,11-50,11-50,5 or less,403,12,11,11,30,3,Nurse,Secondary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,3.0,3.0,Nurse,Secondary,Diploma,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
100,4,11-50,11-50,5 or less,403,12,11,11,30,4,Other,Secondary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,4.0,4.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,No,"On call (pre on call, post on call)",,
100,5,11-50,11-50,5 or less,403,12,11,11,30,5,Other,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
100,6,11-50,11-50,5 or less,403,12,11,11,30,6,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,Yes,Yes,5.0,6.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,Yes
100,7,11-50,11-50,5 or less,403,12,11,11,30,7,Other,Primary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,6.0,7.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,Yes
100,8,11-50,11-50,5 or less,403,12,11,11,30,8,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,7.0,8.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
100,9,11-50,11-50,5 or less,403,12,11,11,30,9,Other,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,8.0,9.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,Yes
100,10,11-50,11-50,5 or less,403,12,11,11,30,10,Other,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,9.0,10.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
100,11,11-50,11-50,5 or less,403,12,11,11,30,11,Other,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,10.0,11.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
101,1,6-10,6-10,5 or less,403,15,23,16,0,1,Nurse,Secondary,Certificate,Female,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
101,2,6-10,6-10,5 or less,403,15,23,16,0,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,2.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,45 or older,Yes,,Consultation/visiting patient,No
101,3,6-10,6-10,5 or less,403,15,23,16,0,3,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,3.0,3.0,Other,Primary,Certificate,After 2000,Female,45 or older,Yes,,Consultation/visiting patient,No
101,4,6-10,6-10,5 or less,403,15,23,16,0,4,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
101,5,6-10,6-10,5 or less,403,15,23,16,0,5,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
101,6,6-10,6-10,5 or less,403,15,23,16,0,6,Other,Primary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,6.0,6.0,Other,Primary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
101,7,6-10,6-10,5 or less,403,15,23,16,0,7,Other,Primary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,7.0,7.0,Other,Primary,Certificate,After 2000,Female,45 or older,Yes,,Consultation/visiting patient,No
101,8,6-10,6-10,5 or less,403,15,23,16,0,8,Other,Primary,Certificate,Female,45 or older,No,No,Official mission,Yes,,8.0,8.0,Other,Primary,Certificate,After 2000,Female,45 or older,Yes,,Consultation/visiting patient,No
102,1,11-50,11-50,Over 5,403,10,31,11,0,1,Doctor,Secondary,Diploma,Male,45 or older,Yes,No,Official mission,No,,,,,,,,,,,,,
102,2,11-50,11-50,Over 5,403,10,31,11,0,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,2.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
102,3,11-50,11-50,Over 5,403,10,31,11,0,3,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,2.0,3.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
102,4,11-50,11-50,Over 5,403,10,31,11,0,4,Nurse,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,3.0,4.0,Nurse,Primary,Certificate,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
102,5,11-50,11-50,Over 5,403,10,31,11,0,5,Other,Primary,Certificate,Female,45 or older,No,No,Sickness/maternity,Yes,,4.0,5.0,Other,Primary,Certificate,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
102,6,11-50,11-50,Over 5,403,10,31,11,0,6,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,5.0,6.0,Nurse,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
102,7,11-50,11-50,Over 5,403,10,31,11,0,7,Nurse,Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
102,8,11-50,11-50,Over 5,403,10,31,11,0,8,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,6.0,8.0,Other,Primary,Certificate,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
102,9,11-50,11-50,Over 5,403,10,31,11,0,9,Nurse,Primary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
102,10,11-50,11-50,Over 5,403,10,31,11,0,10,Nurse,Primary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,7.0,10.0,Nurse,Primary,Certificate,Before 1990,Female,35-44,Yes,,Consultation/visiting patient,Yes
102,11,11-50,11-50,Over 5,403,10,31,11,0,11,Other,Primary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,8.0,11.0,Other,Primary,Certificate,In the 1990s,Female,35-44,No,"On call (pre on call, post on call)",,
102,12,11-50,11-50,Over 5,403,10,31,11,0,12,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,9.0,12.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,Yes
102,13,11-50,11-50,Over 5,403,10,31,11,0,13,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,10.0,13.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
103,1,5 or less,5 or less,5 or less,403,11,29,11,58,1,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Doctor,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
103,2,5 or less,5 or less,5 or less,403,11,29,11,58,2,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,2.0,2.0,Doctor,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
103,3,5 or less,5 or less,5 or less,403,11,29,11,58,3,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,3.0,3.0,Doctor,Secondary,Certificate,After 2000,Female,45 or older,Yes,,Consultation/visiting patient,Yes
104,1,5 or less,5 or less,5 or less,403,8,34,9,10,1,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,No,Official mission,Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
104,2,5 or less,5 or less,5 or less,403,8,34,9,10,2,Nurse,Primary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
104,3,5 or less,5 or less,5 or less,403,8,34,9,10,3,Other,Primary,Certificate,Male,45 or older,No,No,"On call (pre on call, post on call)",Yes,,3.0,3.0,Other,Primary,Certificate,In the 1990s,Male,45 or older,No,"On call (pre on call, post on call)",,
104,4,5 or less,5 or less,5 or less,403,8,34,9,10,4,Other,Primary,Certificate,Female,35-44,No,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
104,5,5 or less,5 or less,5 or less,403,8,34,9,10,5,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,5.0,5.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
105,1,6-10,5 or less,5 or less,403,7,40,8,21,1,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Doctor,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes
105,2,6-10,5 or less,5 or less,403,7,40,8,21,2,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,2.0,2.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
105,3,6-10,5 or less,5 or less,403,7,40,8,21,3,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,3.0,3.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
105,4,6-10,5 or less,5 or less,403,7,40,8,21,4,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
105,5,6-10,5 or less,5 or less,403,7,40,8,21,5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Laboratory/investigations/X-ray,Yes
106,1,11-50,11-50,5 or less,403,9,50,11,0,1,Doctor,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,1.0,Doctor,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes
106,2,11-50,11-50,5 or less,403,9,50,11,0,2,Doctor,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,2.0,2.0,Doctor,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes
106,3,11-50,11-50,5 or less,403,9,50,11,0,3,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
106,4,11-50,11-50,5 or less,403,9,50,11,0,4,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
106,5,11-50,11-50,5 or less,403,9,50,11,0,5,Clinical Officer,Secondary,Diploma,Female,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,3.0,5.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,35-44,No,"On call (pre on call, post on call)",,
106,6,11-50,11-50,5 or less,403,9,50,11,0,6,Clinical Officer,Secondary,Diploma,Female,45 or older,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
106,7,11-50,11-50,5 or less,403,9,50,11,0,7,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,4.0,7.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
106,8,11-50,11-50,5 or less,403,9,50,11,0,8,Clinical Officer,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,5.0,8.0,Clinical Officer,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
106,9,11-50,11-50,5 or less,403,9,50,11,0,9,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
106,10,11-50,11-50,5 or less,403,9,50,11,0,10,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,6.0,10.0,Nurse,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
106,11,11-50,11-50,5 or less,403,9,50,11,0,11,Other,Primary,Certificate,Female,45 or older,No,No,Sickness/maternity,No,,,,,,,,,,,,,
106,12,11-50,11-50,5 or less,403,9,50,11,0,12,Other,Primary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
106,13,11-50,11-50,5 or less,403,9,50,11,0,13,Other,Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
106,14,11-50,11-50,5 or less,403,9,50,11,0,14,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,7.0,14.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
106,15,11-50,11-50,5 or less,403,9,50,11,0,15,Other,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
106,16,11-50,11-50,5 or less,403,9,50,11,0,16,Other,Primary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
106,17,11-50,11-50,5 or less,403,9,50,11,0,17,Other,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
106,18,11-50,11-50,5 or less,403,9,50,11,0,18,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
106,19,11-50,11-50,5 or less,403,9,50,11,0,19,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
106,20,11-50,11-50,5 or less,403,9,50,11,0,20,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
106,21,11-50,11-50,5 or less,403,9,50,11,0,21,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,8.0,21.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
106,22,11-50,11-50,5 or less,403,9,50,11,0,22,Other,Primary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
106,23,11-50,11-50,5 or less,403,9,50,11,0,23,Other,Primary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,9.0,23.0,Other,Primary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,Yes
106,24,11-50,11-50,5 or less,403,9,50,11,0,24,Other,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
106,25,11-50,11-50,5 or less,403,9,50,11,0,25,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,10.0,25.0,Other,Primary,Certificate,In the 1990s,Female,45 or older,No,"On call (pre on call, post on call)",,
106,26,11-50,11-50,5 or less,403,9,50,11,0,26,Other,Primary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
106,27,11-50,11-50,5 or less,403,9,50,11,0,27,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
107,1,5 or less,5 or less,5 or less,403,16,40,17,0,1,Doctor,Secondary,Diploma,Male,35-44,Yes,No,Authorised absence (permision/leave),Yes,,1.0,1.0,Doctor,Secondary,Diploma,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,Yes
107,2,5 or less,5 or less,5 or less,403,16,40,17,0,2,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
107,3,5 or less,5 or less,5 or less,403,16,40,17,0,3,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,In the 1990s,Female,45 or older,No,"On call (pre on call, post on call)",,
107,4,5 or less,5 or less,5 or less,403,16,40,17,0,4,Other,Primary,Certificate,Female,35-44,No,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,Yes
108,1,11-50,11-50,Over 5,403,8,30,9,44,1,Doctor,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
108,2,11-50,11-50,Over 5,403,8,30,9,44,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
108,3,11-50,11-50,Over 5,403,8,30,9,44,3,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,Male,45 or older,Yes,,Consultation/visiting patient,Yes
108,4,11-50,11-50,Over 5,403,8,30,9,44,4,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
108,5,11-50,11-50,Over 5,403,8,30,9,44,5,Doctor,Secondary,Diploma,Female,25-34,No,No,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,
108,6,11-50,11-50,Over 5,403,8,30,9,44,6,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,2.0,6.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
108,7,11-50,11-50,Over 5,403,8,30,9,44,7,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
108,8,11-50,11-50,Over 5,403,8,30,9,44,8,Nurse,Secondary,Diploma,Female,25-34,No,No,Sickness/maternity,No,,,,,,,,,,,,,
108,9,11-50,11-50,Over 5,403,8,30,9,44,9,Nurse,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,3.0,9.0,Nurse,Secondary,Certificate,Before 1990,Female,45 or older,No,Authorised absence (permision/leave),,
108,10,11-50,11-50,Over 5,403,8,30,9,44,10,Nurse,Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
108,11,11-50,11-50,Over 5,403,8,30,9,44,11,Nurse,Secondary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,4.0,11.0,Nurse,Secondary,Diploma,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
108,12,11-50,11-50,Over 5,403,8,30,9,44,12,Nurse,Secondary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,5.0,12.0,Nurse,Secondary,Diploma,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
108,13,11-50,11-50,Over 5,403,8,30,9,44,13,Nurse,Secondary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
108,14,11-50,11-50,Over 5,403,8,30,9,44,14,Nurse,Secondary,Diploma,Female,35-44,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
108,15,11-50,11-50,Over 5,403,8,30,9,44,15,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
108,16,11-50,11-50,Over 5,403,8,30,9,44,16,Other,Secondary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
108,17,11-50,11-50,Over 5,403,8,30,9,44,17,Other,Primary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
108,18,11-50,11-50,Over 5,403,8,30,9,44,18,Other,Primary,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,6.0,18.0,Nurse,Primary,Diploma,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,Yes
