unique_id,fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
234_9,234,9,234,6-10,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,aide sociale,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.8888889
234_6,234,6,234,6-10,5 or less,11-50,6.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Doctor,6.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.8888889
234_7,234,7,234,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.8888889
234_5,234,5,234,6-10,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,0.0,aide sociale,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.8888889
234_8,234,8,234,6-10,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,aide sociale,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.8888889
234_2,234,2,234,6-10,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.8888889
234_3,234,3,234,6-10,5 or less,11-50,3.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,0.0,45 or older,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.8888889
235_2,235,2,235,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,0.0,mission officielle,,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.75
235_3,235,3,235,5 or less,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,0.0,mission officielle,,oui,,T,,3.0,tsy eo,Tsy eo,Nurse,3.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.75
235_1,235,1,235,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,recherche des informations/ formation,0.0,1.0,1.0,Madagascar-2016,0.75
235_4,235,4,235,5 or less,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,0.0,mission officielle,,oui,,T,,4.0,tsy eo,Tsy eo,Nurse,4.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.75
236_1,236,1,236,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.33333334
236_9,236,9,236,6-10,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,mission officielle,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.33333334
236_6,236,6,236,6-10,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,mission officielle,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.33333334
236_7,236,7,236,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.33333334
236_4,236,4,236,6-10,5 or less,11-50,4.0,Nurse,Post-Secondary,Diploma,0,45 or older,oui,oui,,,oui,,T,,3.0,tsy afaka,Tsy afaka,Nurse,4.0,Nurse,Post-Secondary,Diploma,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.33333334
236_2,236,2,236,6-10,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,0.0,mission officielle,,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,maladie/maternite,,,,1.0,1.0,Madagascar-2016,0.33333334
236_8,236,8,236,6-10,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,mission officielle,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,autre,oui,1.0,1.0,Madagascar-2016,0.33333334
236_3,236,3,236,6-10,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,0.0,mission officielle,,oui,,T,,,,,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,oui,1.0,1.0,Madagascar-2016,0.33333334
236_5,236,5,236,6-10,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,0.0,mission officielle,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,autre,oui,1.0,1.0,Madagascar-2016,0.33333334
237_3,237,3,237,6-10,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,0.0,autre (a preciser),FAV POLIO,oui,,T,,3.0,tsy eo,Tsy eo,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.6
237_4,237,4,237,6-10,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,0,45 or older,oui,0.0,autre (a preciser),FAV POLIO,oui,,T,,4.0,tsy eo,Tsy eo,Nurse,4.0,Nurse,Post-Secondary,Diploma,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.6
237_2,237,2,237,6-10,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,0.0,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.6
237_1,237,1,237,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.6
237_6,237,6,237,6-10,5 or less,6-10,6.0,Other,Secondary,None,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
237_5,237,5,237,6-10,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,0.0,autre (a preciser),FAV POLIO,oui,,T,,5.0,tsy eo,Tsy eo,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.6
238_3,238,3,238,6-10,5 or less,11-50,3.0,Nurse,Secondary,Diploma,0,45 or older,oui,oui,,,oui,oui,T,3.0,3.0,eny,Eny,Nurse,3.0,Nurse,Secondary,Diploma,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.625
238_7,238,7,238,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.625
238_6,238,6,238,6-10,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.625
238_4,238,4,238,6-10,5 or less,11-50,4.0,Nurse,Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Secondary,Diploma,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.625
238_5,238,5,238,6-10,5 or less,11-50,5.0,Nurse,Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Secondary,Diploma,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.625
238_8,238,8,238,6-10,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.625
238_1,238,1,238,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,est alle retirer son salaire,,,,1.0,1.0,Madagascar-2016,0.625
238_2,238,2,238,6-10,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.625
239_7,239,7,239,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,oui,,,oui,oui,T,4.0,6.0,eny,Eny,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.44444445
239_9,239,9,239,6-10,5 or less,11-50,9.0,Other,Post-Secondary,,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,,After 2000,0.0,45 or older,oui,,,autre,oui,1.0,1.0,Madagascar-2016,0.44444445
239_3,239,3,239,6-10,5 or less,11-50,3.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.44444445
239_6,239,6,239,6-10,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,0.0,mission officielle,,oui,,T,,5.0,tsy afaka,Tsy afaka,Nurse,6.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.44444445
239_8,239,8,239,6-10,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,5.0,7.0,eny,Eny,Nurse,8.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.44444445
239_2,239,2,239,6-10,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.44444445
239_5,239,5,239,6-10,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,0.0,mission officielle,,oui,,T,,4.0,tsy afaka,Tsy afaka,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.44444445
239_1,239,1,239,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.44444445
239_4,239,4,239,6-10,5 or less,11-50,4.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,oui,,,oui,oui,T,3.0,3.0,eny,Eny,Nurse,4.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.44444445
24_1,24,1,24,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,1.0
240_3,240,3,240,6-10,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.33333334
240_4,240,4,240,6-10,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.33333334
240_1,240,1,240,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,35-44,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.33333334
240_2,240,2,240,6-10,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.33333334
240_5,240,5,240,6-10,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.33333334
240_6,240,6,240,6-10,5 or less,6-10,6.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.33333334
241_4,241,4,241,5 or less,Over 5,11-50,4.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
241_2,241,2,241,5 or less,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,,T,,2.0,tsy afaka,Tsy afaka,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2
241_5,241,5,241,5 or less,Over 5,11-50,5.0,Other,Secondary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,5.0,Other,Secondary,Certificate,In the 1990s,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
241_1,241,1,241,5 or less,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.2
241_3,241,3,241,5 or less,Over 5,11-50,3.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
242_2,242,2,242,6-10,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,0.0,mission officielle,,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.8
242_3,242,3,242,6-10,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,0,35-44,0.0,0.0,maladie/maternite,,oui,,T,,,,,Doctor,3.0,Doctor,Post-Secondary,Advanced,,0.0,35-44,0.0,maladie/maternite,,,,1.0,1.0,Madagascar-2016,0.8
242_1,242,1,242,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.8
242_7,242,7,242,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.8
242_10,242,10,242,6-10,5 or less,11-50,10.0,Other,Secondary,None,0,35-44,0.0,oui,,,oui,,T,,,,,Other,10.0,Other,Secondary,None,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.8
242_9,242,9,242,6-10,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.8
242_8,242,8,242,6-10,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,maladie/maternite,,,,1.0,1.0,Madagascar-2016,0.8
242_5,242,5,242,6-10,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,autre (a preciser),NIRAHIN'NY MEDECIN CHEF,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.8
242_6,242,6,242,6-10,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.8
242_4,242,4,242,6-10,5 or less,11-50,4.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.8
243_2,243,2,243,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.5
243_1,243,1,243,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.5
244_5,244,5,244,5 or less,5 or less,5 or less,5.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,0.0,en stage,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.6
244_3,244,3,244,5 or less,5 or less,5 or less,3.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,0.0,maladie/maternite,,oui,,T,,3.0,tsy eo,Tsy eo,Nurse,3.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,en stage,,,,1.0,1.0,Madagascar-2016,0.6
244_4,244,4,244,5 or less,5 or less,5 or less,4.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,0.0,en stage,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,,homme,25-34,0.0,en stage,,,,1.0,1.0,Madagascar-2016,0.6
244_2,244,2,244,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.6
244_1,244,1,244,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,oui,1.0,1.0,Madagascar-2016,0.6
245_8,245,8,245,6-10,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,0.0,en stage,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,en stage,,,,1.0,1.0,Madagascar-2016,0.6
245_6,245,6,245,6-10,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,consultation/visite de malade,oui,1.0,1.0,Madagascar-2016,0.6
245_9,245,9,245,6-10,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.6
245_7,245,7,245,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,0.0,en stage,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,en stage,,,,1.0,1.0,Madagascar-2016,0.6
245_2,245,2,245,6-10,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,25-34,0.0,oui,,,oui,,T,,,,,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,25-34,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.6
245_3,245,3,245,6-10,5 or less,11-50,3.0,Nurse,Post-Secondary,Diploma,homme,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.6
245_1,245,1,245,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.6
245_5,245,5,245,6-10,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.6
245_4,245,4,245,6-10,5 or less,11-50,4.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.6
245_10,245,10,245,6-10,5 or less,11-50,10.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,0.0,en stage,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,homme,35-44,0.0,en stage,,,,1.0,1.0,Madagascar-2016,0.6
246_1,246,1,246,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2
246_5,246,5,246,5 or less,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.2
246_2,246,2,246,5 or less,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
246_4,246,4,246,5 or less,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
