fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14
124,27.0,124,11-50,5 or less,11-50,27.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
125,1.0,125,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
125,2.0,125,6-10,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,non,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,absence autorisee (permission/conge),,,
125,3.0,125,6-10,5 or less,6-10,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,absence autorisee (permission/conge),,oui,,T,,3.0,tsy eo,Tsy eo,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
125,4.0,125,6-10,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
125,5.0,125,6-10,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
125,6.0,125,6-10,5 or less,6-10,6.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,absence non autorisee,,,
125,7.0,125,6-10,5 or less,6-10,7.0,Other,Post-Secondary,Certificate,femme,45 or older,non,oui,,,oui,,T,,,,,Other,7.0,Other,Post-Secondary,Certificate,After 2000,femme,45 or older,oui,,,autre,oui
126,1.0,126,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,oui,,,oui,,T,,,,,Doctor,1.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,absence autorisee (permission/conge),,,
126,2.0,126,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
126,3.0,126,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
126,4.0,126,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
126,5.0,126,11-50,Over 5,11-50,5.0,Other,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,Diploma,In the 1990s,femme,35-44,oui,,,laboratoires/examens/radios,non
126,6.0,126,11-50,Over 5,11-50,6.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,non
126,7.0,126,11-50,Over 5,11-50,7.0,Other,Post-Secondary,Certificate,femme,35-44,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Other,6.0,Other,Post-Secondary,Certificate,In the 1990s,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
126,8.0,126,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
126,9.0,126,11-50,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
126,10.0,126,11-50,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,non
126,11.0,126,11-50,Over 5,11-50,11.0,Other,Post-Secondary,Certificate,femme,25-34,non,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,Certificate,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
126,12.0,126,11-50,Over 5,11-50,12.0,Other,Post-Secondary,Certificate,femme,25-34,non,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,Certificate,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
126,13.0,126,11-50,Over 5,11-50,13.0,Other,Post-Secondary,Certificate,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
127,1.0,127,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,formation/seminaire/reunion,,,
128,1.0,128,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
128,2.0,128,5 or less,5 or less,5 or less,2.0,Other,Primary,None,femme,35-44,non,oui,,,oui,,T,,,,,Other,2.0,Other,Primary,None,After 2000,femme,35-44,oui,,,discussion avec collegues/reunion/staff,oui
129,1.0,129,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,homme,25-34,non,mission officielle,,,
130,1.0,130,5 or less,5 or less,5 or less,1.0,Doctor,,Advanced,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,,Advanced,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
130,2.0,130,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,autre (a preciser),,,
130,3.0,130,5 or less,5 or less,5 or less,3.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,discussion avec collegues/reunion/staff,non
131,1.0,131,5 or less,5 or less,6-10,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
131,2.0,131,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,discussion avec collegues/reunion/staff,non
132,1.0,132,11-50,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,non,mission officielle,,oui,,T,,1.0,tsy eo,Tsy eo,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
132,2.0,132,11-50,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,,oui,T,1.0,2.0,eny,Eny,,,,,,,,,,,,,
132,3.0,132,11-50,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,,oui,T,2.0,3.0,eny,Eny,,,,,,,,,,,,,
132,4.0,132,11-50,5 or less,11-50,4.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,,oui,T,3.0,4.0,eny,Eny,,,,,,,,,,,,,
132,5.0,132,11-50,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
132,6.0,132,11-50,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
132,7.0,132,11-50,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
132,8.0,132,11-50,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
132,9.0,132,11-50,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,5.0,tsy eo,Tsy eo,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
132,10.0,132,11-50,5 or less,11-50,10.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,discussion avec collegues/reunion/staff,non
132,11.0,132,11-50,5 or less,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,recherche des informations/ formation,non
132,12.0,132,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,
132,13.0,132,11-50,5 or less,11-50,13.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
132,14.0,132,11-50,5 or less,11-50,14.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
132,15.0,132,11-50,5 or less,11-50,15.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,Before 1990,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
132,16.0,132,11-50,5 or less,11-50,16.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
132,17.0,132,11-50,5 or less,11-50,17.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
132,18.0,132,11-50,5 or less,11-50,18.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
132,19.0,132,11-50,5 or less,11-50,19.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,
132,20.0,132,11-50,5 or less,11-50,20.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
132,21.0,132,11-50,5 or less,11-50,21.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,absence autorisee (permission/conge),,,
132,22.0,132,11-50,5 or less,11-50,22.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
132,23.0,132,11-50,5 or less,11-50,23.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
132,24.0,132,11-50,5 or less,11-50,24.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,
133,1.0,133,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
133,2.0,133,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
134,1.0,134,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
135,1.0,135,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
135,2.0,135,5 or less,5 or less,5 or less,2.0,Doctor,Post-Secondary,Advanced,homme,Younger than 25,non,oui,,,oui,,T,,,,,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,Younger than 25,non,"repos de garde (pre-garde, sortie de garde)",,,
135,3.0,135,5 or less,5 or less,5 or less,3.0,Other,Post-Secondary,None,femme,45 or older,non,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,None,After 2000,femme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
135,4.0,135,5 or less,5 or less,5 or less,4.0,Other,Post-Secondary,None,femme,45 or older,non,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,None,After 2000,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
136,1.0,136,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,oui
136,2.0,136,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,
136,3.0,136,5 or less,5 or less,6-10,3.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,non
136,4.0,136,5 or less,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
136,5.0,136,5 or less,5 or less,6-10,5.0,Other,Post-Secondary,None,homme,25-34,non,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,None,After 2000,homme,25-34,oui,,,recherche des informations/ formation,non
137,1.0,137,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
137,2.0,137,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,In the 1990s,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
138,1.0,138,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,mission officielle,,,
138,2.0,138,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
139,1.0,139,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,mission officielle,,,
139,2.0,139,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,non,absence autorisee (permission/conge),,,,T,,2.0,tsy afaka,Tsy afaka,,,,,,,,,,,,,
139,3.0,139,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,non,absence autorisee (permission/conge),,oui,oui,T,1.0,3.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
139,4.0,139,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,non,absence autorisee (permission/conge),,oui,,T,,4.0,tsy afaka,Tsy afaka,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
139,5.0,139,11-50,Over 5,11-50,5.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,5.0,tsy afaka,Tsy afaka,Doctor,4.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,oui,,,consultation/visite de malade,non
139,6.0,139,11-50,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
139,7.0,139,11-50,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
139,8.0,139,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
139,9.0,139,11-50,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,traitement de dossiers/elaboration de rapports,non
139,10.0,139,11-50,Over 5,11-50,10.0,Other,Post-Secondary,Certificate,femme,35-44,non,oui,,,oui,,T,,,,,Other,7.0,Other,Post-Secondary,Certificate,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
139,11.0,139,11-50,Over 5,11-50,11.0,Other,Secondary,Certificate,homme,45 or older,non,oui,,,oui,,T,,,,,Other,8.0,Other,Secondary,Certificate,Before 1990,homme,45 or older,oui,,,laboratoires/examens/radios,non
139,12.0,139,11-50,Over 5,11-50,12.0,Other,Primary,,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
139,13.0,139,11-50,Over 5,11-50,13.0,Other,Post-Secondary,,homme,45 or older,non,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,,Before 1990,homme,45 or older,oui,,,consultation/visite de malade,non
139,14.0,139,11-50,Over 5,11-50,14.0,Other,Post-Secondary,None,homme,45 or older,non,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,None,After 2000,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
140,1.0,140,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,traitement de dossiers/elaboration de rapports,oui
140,2.0,140,5 or less,5 or less,5 or less,2.0,Other,Secondary,,femme,35-44,non,oui,,,oui,,T,,,,,Other,2.0,Other,Secondary,,,femme,35-44,non,absence autorisee (permission/conge),,,
141,1.0,141,11-50,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
141,2.0,141,11-50,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
141,3.0,141,11-50,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,non,formation/seminaire/reunion,,,,T,,3.0,tsy eo,Tsy eo,,,,,,,,,,,,,
141,4.0,141,11-50,5 or less,11-50,4.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,non,absence non autorisee,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
141,5.0,141,11-50,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,maladie/maternite,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,,femme,45 or older,non,maladie/maternite,,,
141,6.0,141,11-50,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,absence non autorisee,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,,femme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
141,7.0,141,11-50,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
141,8.0,141,11-50,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
141,9.0,141,11-50,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
141,10.0,141,11-50,5 or less,11-50,10.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
141,11.0,141,11-50,5 or less,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
141,12.0,141,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,"repos de garde (pre-garde, sortie de garde)",,,
141,13.0,141,11-50,5 or less,11-50,13.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,consultation/visite de malade,oui
141,14.0,141,11-50,5 or less,11-50,14.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,9.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,laboratoires/examens/radios,oui
141,15.0,141,11-50,5 or less,11-50,15.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
142,1.0,142,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,oui,,,consultation/visite de malade,oui
142,2.0,142,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,oui
142,3.0,142,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,3.0,3.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,formation/seminaire/reunion,,,
142,4.0,142,11-50,Over 5,11-50,4.0,Other,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
142,5.0,142,11-50,Over 5,11-50,5.0,Other,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
142,6.0,142,11-50,Over 5,11-50,6.0,Other,Post-Secondary,Advanced,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
142,7.0,142,11-50,Over 5,11-50,7.0,Other,Post-Secondary,None,homme,25-34,non,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,None,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,oui
142,8.0,142,11-50,Over 5,11-50,8.0,Other,Post-Secondary,None,homme,25-34,non,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,None,After 2000,homme,25-34,oui,,,consultation/visite de malade,oui
142,9.0,142,11-50,Over 5,11-50,9.0,Other,Secondary,None,homme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
142,10.0,142,11-50,Over 5,11-50,10.0,Other,Primary,None,homme,35-44,non,oui,,,oui,,T,,,,,Other,6.0,Other,Primary,None,Before 1990,homme,35-44,oui,,,consultation/visite de malade,oui
142,11.0,142,11-50,Over 5,11-50,11.0,Other,Secondary,None,homme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
142,12.0,142,11-50,Over 5,11-50,12.0,Other,Post-Secondary,None,homme,45 or older,non,oui,,,oui,,T,,,,,Other,7.0,Other,Post-Secondary,None,In the 1990s,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,oui
142,13.0,142,11-50,Over 5,11-50,13.0,Nurse,Post-Secondary,Diploma,homme,Younger than 25,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,homme,Younger than 25,non,"repos de garde (pre-garde, sortie de garde)",,,
142,14.0,142,11-50,Over 5,11-50,14.0,Other,Post-Secondary,None,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
