fac_id,staff_id,m2sfq1,m2sfq3,m2sfq4,m2sfq7,m2sfq8,m2sfq9,m2sfq10,m2sfq11,m2sfq12,m2sfq13,m2sfq14,m2sfq14aut,m2sfq15,m2sfq16,m2sgq1,m2sgq3,m2sgq5,m2sgq6,m2sgq7,m2sgq8,m2sgq8aut,m2sgq9,m2sgq10
67,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
67,4,11-50,Over 5,4,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,1.0,4.0,Clinical Officer,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
67,5,11-50,Over 5,5,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
67,6,11-50,Over 5,6,Nurse,Secondary,Diploma,Homme,45 or older,Non,Non,Maladie/maternité,,Non,Non,,,,,,,,,
67,7,11-50,Over 5,7,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
67,8,11-50,Over 5,8,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
67,9,11-50,Over 5,9,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,2.0,9.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Oui
67,10,11-50,Over 5,10,Nurse,Post-Secondary,Advanced,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
67,11,11-50,Over 5,11,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Non,Mission officielle,,Oui,Non,3.0,11.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
67,12,11-50,Over 5,12,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Non,Maladie/maternité,,Non,Non,,,,,,,,,
67,13,11-50,Over 5,13,Nurse,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
67,14,11-50,Over 5,14,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,Mission officielle,,Oui,Non,4.0,14.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Oui
67,15,11-50,Over 5,15,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
67,16,11-50,Over 5,16,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
67,17,11-50,Over 5,17,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,5.0,17.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
67,18,11-50,Over 5,18,Other,Secondary,Advanced,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
67,19,11-50,Over 5,19,Other,Primary,Diploma,Femme,35-44,Non,Non,Maladie/maternité,,Oui,Non,6.0,19.0,Other,Femme,Oui,,,Consultation/visite de malade,Oui
67,20,11-50,Over 5,20,Other,Secondary,None,Femme,25-34,Non,Non,Organisation interne en journée continue,,Oui,Non,7.0,20.0,Other,Femme,Oui,,,Consultation/visite de malade,Oui
67,21,11-50,Over 5,21,Other,Secondary,None,Femme,25-34,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,8.0,21.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
67,22,11-50,Over 5,22,Other,Secondary,None,Homme,45 or older,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
67,23,11-50,Over 5,23,Other,Primary,None,Femme,25-34,Non,Non,Absence autorisée (permission/congé),,Oui,Non,9.0,23.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
67,24,11-50,Over 5,24,Other,Secondary,None,Femme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
67,25,11-50,Over 5,25,Other,Secondary,Diploma,Femme,45 or older,Non,Oui,,,Oui,Non,10.0,25.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
68,1,6-10,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Non,En grève,,Oui,Non,1.0,1.0,Clinical Officer,Homme,Non,En grève,,,
68,2,6-10,5 or less,2,Nurse,Secondary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Oui
68,3,6-10,5 or less,3,Nurse,Secondary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
68,4,6-10,5 or less,4,Nurse,Secondary,None,Femme,Younger than 25,Oui,Oui,,,Oui,Oui,4.0,4.0,Nurse,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
68,5,6-10,5 or less,5,Other,Secondary,Diploma,Homme,45 or older,Non,Non,Organisation interne en journée continue,,Oui,Non,5.0,5.0,Other,Homme,Non,Organisation interne en journée continue,,,
71,1,11-50,Over 5,1,Doctor,Post-Secondary,,Homme,45 or older,Non,Non,Formation/séminaire/réunion,,Oui,Non,1.0,1.0,Doctor,Homme,Non,Formation/séminaire/réunion,,,
71,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
71,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
71,4,11-50,Over 5,4,Clinical Officer,Post-Secondary,Advanced,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,4.0,Clinical Officer,Femme,Oui,,,Consultation/visite de malade,Non
71,5,11-50,Over 5,5,Clinical Officer,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Oui,Oui,3.0,5.0,Clinical Officer,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
71,6,11-50,Over 5,6,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
71,7,11-50,Over 5,7,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
71,8,11-50,Over 5,8,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
71,9,11-50,Over 5,9,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,4.0,9.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Oui
71,10,11-50,Over 5,10,Nurse,Post-Secondary,Advanced,Femme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
71,11,11-50,Over 5,11,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
71,12,11-50,Over 5,12,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
71,13,11-50,Over 5,13,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
71,14,11-50,Over 5,14,Other,Primary,Certificate,Femme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,5.0,14.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
71,15,11-50,Over 5,15,Other,Primary,None,Femme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
71,16,11-50,Over 5,16,Other,Primary,None,Femme,35-44,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
71,17,11-50,Over 5,17,Other,Primary,None,Femme,35-44,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,6.0,17.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
71,18,11-50,Over 5,18,Other,Secondary,None,Femme,25-34,Non,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
71,19,11-50,Over 5,19,Other,Post-Secondary,Diploma,Homme,35-44,Non,Non,Mission officielle,,Oui,Non,7.0,19.0,Other,Homme,Non,Absence autorisée (permission/congé),,,
71,20,11-50,Over 5,20,Other,Secondary,None,Homme,25-34,Non,Oui,,,Oui,Non,8.0,20.0,Other,Homme,Oui,,,Consultation/visite de malade,Oui
71,21,11-50,Over 5,21,Other,Post-Secondary,None,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
71,22,11-50,Over 5,22,Other,Secondary,None,Femme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
71,23,11-50,Over 5,23,Other,Post-Secondary,Diploma,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
71,24,11-50,Over 5,24,Other,Post-Secondary,Diploma,Homme,25-34,Non,Oui,,,Oui,Non,9.0,24.0,Other,Homme,Oui,,,Consultation/visite de malade,Oui
71,25,11-50,Over 5,25,Other,Secondary,Diploma,Homme,45 or older,Non,Oui,,,Oui,Non,10.0,25.0,Other,Homme,Non,Maladie/maternité,,,
73,1,11-50,Over 5,1,Doctor,Post-Secondary,,Homme,45 or older,Oui,Non,Autres (à préciser),,Oui,Non,1.0,1.0,Doctor,Homme,Non,Autres (à préciser),,,
73,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
73,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Femme,45 or older,Oui,Oui,,,Oui,Oui,2.0,3.0,Clinical Officer,Femme,Non,Absence autorisée (permission/congé),,,
73,4,11-50,Over 5,4,Other,Post-Secondary,Advanced,Femme,Younger than 25,Non,Oui,,,Oui,Non,3.0,4.0,Other,Femme,Oui,,,Laboratoires/examens/radios,Non
73,5,11-50,Over 5,5,Nurse,Post-Secondary,Advanced,Femme,25-34,Non,Non,Absence autorisée (permission/congé),,Oui,Non,4.0,5.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
73,6,11-50,Over 5,6,Other,Secondary,Diploma,Femme,35-44,Non,Oui,,,Oui,Non,5.0,6.0,Other,Femme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
73,7,11-50,Over 5,7,Other,Secondary,Diploma,Femme,25-34,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,6.0,7.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
73,8,11-50,Over 5,8,Clinical Officer,Post-Secondary,Advanced,Femme,45 or older,Oui,Oui,,,Oui,Oui,7.0,8.0,Clinical Officer,Femme,Oui,,,Consultation/visite de malade,Non
73,9,11-50,Over 5,9,Other,Secondary,None,Femme,25-34,Non,Oui,,,Oui,Non,8.0,9.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
73,10,11-50,Over 5,10,Other,Secondary,Diploma,Femme,25-34,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
73,11,11-50,Over 5,11,Doctor,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Autres (à préciser),,Non,Non,,,,,,,,,
73,12,11-50,Over 5,12,Nurse,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Oui,Non,9.0,12.0,Nurse,Homme,,,,Consultation/visite de malade,Non
73,13,11-50,Over 5,13,Other,Primary,Certificate,Femme,35-44,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
73,14,11-50,Over 5,14,Other,Post-Secondary,,Homme,35-44,Non,Non,Absence autorisée (permission/congé),,Oui,Non,10.0,14.0,Other,Homme,Non,Absence autorisée (permission/congé),,,
73,15,11-50,Over 5,15,Other,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
74,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Doctor,Homme,Oui,,,Consultation/visite de malade,Non
74,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Certificate,Femme,45 or older,Oui,Non,Mission officielle,,Non,,,,,,,,,,
74,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Certificate,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
74,4,11-50,Over 5,4,Clinical Officer,Post-Secondary,Certificate,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
74,5,11-50,Over 5,5,Nurse,Secondary,Diploma,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
74,6,11-50,Over 5,6,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
74,7,11-50,Over 5,7,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,,2.0,7.0,Nurse,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
74,8,11-50,Over 5,8,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,,3.0,8.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
74,9,11-50,Over 5,9,Nurse,Secondary,Diploma,Femme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
74,10,11-50,Over 5,10,Nurse,Post-Secondary,Certificate,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
74,11,11-50,Over 5,11,Nurse,Post-Secondary,Certificate,Femme,25-34,Oui,Non,Formation/séminaire/réunion,,Non,Non,,,,,,,,,
74,12,11-50,Over 5,12,Nurse,Post-Secondary,Certificate,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,,4.0,12.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
74,13,11-50,Over 5,13,Nurse,Post-Secondary,Certificate,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,5.0,13.0,Nurse,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
74,14,11-50,Over 5,14,Nurse,Secondary,Certificate,Femme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
74,15,11-50,Over 5,15,Other,Secondary,Diploma,Femme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Oui,,6.0,15.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
74,16,11-50,Over 5,16,Other,Secondary,Diploma,Femme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
74,17,11-50,Over 5,17,Other,Secondary,Diploma,Femme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,,7.0,17.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
74,18,11-50,Over 5,18,Other,Secondary,Diploma,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
74,19,11-50,Over 5,19,Other,Secondary,None,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
74,20,11-50,Over 5,20,Other,Secondary,None,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,,8.0,20.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
74,21,11-50,Over 5,21,Nurse,Secondary,None,Homme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
74,22,11-50,Over 5,22,Nurse,Secondary,None,Homme,45 or older,Non,Oui,,,Oui,Non,9.0,22.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
74,23,11-50,Over 5,23,Nurse,Secondary,None,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
74,24,11-50,Over 5,24,Nurse,Secondary,None,Homme,35-44,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
74,25,11-50,Over 5,25,Other,Primary,None,Femme,25-34,Non,Oui,,,Oui,Non,10.0,25.0,Other,Femme,Oui,,,Autres,Non
75,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Oui,,,Autres,Non
75,2,11-50,5 or less,2,Nurse,Secondary,Diploma,Femme,45 or older,Non,Non,Maladie/maternité,,Oui,Non,2.0,2.0,Nurse,Femme,Non,Maladie/maternité,,,
75,3,11-50,5 or less,3,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Oui
75,4,11-50,5 or less,4,Nurse,Secondary,Diploma,Femme,35-44,Non,Oui,,,Oui,Non,4.0,4.0,Nurse,Femme,Oui,,,Autres,Oui
75,5,11-50,5 or less,5,Other,Post-Secondary,Advanced,Homme,45 or older,Non,Oui,,,Oui,Non,5.0,5.0,Other,Homme,Non,Absence non autorisée,,,
75,6,11-50,5 or less,6,Other,Post-Secondary,,Homme,25-34,Non,Oui,,,Oui,Non,6.0,6.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
75,7,11-50,5 or less,7,Other,Post-Secondary,Advanced,Homme,45 or older,Non,Oui,,,Oui,Non,7.0,7.0,Other,Homme,Non,Absence non autorisée,,,
75,8,11-50,5 or less,8,Other,Post-Secondary,,Femme,25-34,Non,Oui,,,Oui,Non,8.0,8.0,Other,Femme,Non,Absence non autorisée,,,
75,9,11-50,5 or less,9,Other,Secondary,,Homme,35-44,Non,Oui,,,Oui,Non,9.0,9.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Oui
75,10,11-50,5 or less,10,Other,Primary,,Homme,35-44,Non,Oui,,,Oui,Non,10.0,10.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Oui
78,1,11-50,Over 5,1,Nurse,Post-Secondary,Advanced,Femme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
78,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Femme,45 or older,Oui,Non,Organisation interne en journée continue,,Oui,Non,,2.0,Clinical Officer,Femme,Non,Absence autorisée (permission/congé),,,
78,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,2.0,3.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,Non
78,4,11-50,Over 5,4,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
78,5,11-50,Over 5,5,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
78,6,11-50,Over 5,6,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Non,Non,,,,,,,,,
78,7,11-50,Over 5,7,Other,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,,Non,Non,,,,,,,,,
78,8,11-50,Over 5,8,Other,Secondary,Diploma,Homme,45 or older,Non,Oui,,,Non,Non,,,,,,,,,
78,9,11-50,Over 5,9,Nurse,Secondary,Diploma,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,3.0,9.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
78,10,11-50,Over 5,10,Other,Secondary,None,Homme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
78,11,11-50,Over 5,11,Other,Primary,None,Homme,45 or older,Non,Non,Organisation interne en journée continue,,Oui,Non,4.0,11.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
78,12,11-50,Over 5,12,Other,Primary,None,Femme,25-34,Non,Non,Organisation interne en journée continue,,Oui,Non,5.0,12.0,Other,Femme,Oui,,,Autres,Oui
78,13,11-50,Over 5,13,Other,Secondary,None,Femme,35-44,Non,Oui,,,Oui,Non,6.0,13.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
78,14,11-50,Over 5,14,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
78,15,11-50,Over 5,15,Nurse,Secondary,None,Femme,25-34,Non,Non,Organisation interne en journée continue,,Non,Non,,,,,,,,,
78,16,11-50,Over 5,16,Nurse,Secondary,None,Femme,35-44,Non,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
78,17,11-50,Over 5,17,Nurse,Secondary,None,Homme,25-34,Non,Oui,,,Oui,Non,7.0,17.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
78,18,11-50,Over 5,18,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Non,,,,,,,,,
78,19,11-50,Over 5,19,Other,Primary,None,Femme,25-34,Non,Non,Absence autorisée (permission/congé),,Oui,Non,8.0,19.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
78,20,11-50,Over 5,20,Other,Secondary,Diploma,Femme,35-44,Non,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
78,21,11-50,Over 5,21,Nurse,Secondary,None,Femme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
78,22,11-50,Over 5,22,Other,Primary,None,Femme,35-44,Non,Oui,,,Oui,Non,9.0,22.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Oui
78,23,11-50,Over 5,23,Nurse,Secondary,None,Femme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
78,24,11-50,Over 5,24,Other,Secondary,Diploma,Femme,25-34,Non,Non,Organisation interne en journée continue,,Oui,Non,10.0,24.0,Other,Femme,Oui,,,Traitement de dossiers/élaboration de rapports,Oui
78,25,11-50,Over 5,25,Other,Secondary,Diploma,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
80,1,11-50,Over 5,1,Nurse,Post-Secondary,Diploma,Femme,45 or older,Non,Oui,,,Non,Non,,,,,,,,,
80,2,11-50,Over 5,2,Doctor,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,1.0,2.0,Doctor,Homme,Non,Absence autorisée (permission/congé),,,
80,3,11-50,Over 5,3,Nurse,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,3.0,Nurse,Femme,Oui,,,Autres,Non
80,4,11-50,Over 5,4,Other,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Oui,Oui,3.0,4.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
80,5,11-50,Over 5,5,Other,Secondary,Diploma,Femme,35-44,Non,Non,Absence autorisée (permission/congé),,Oui,Non,4.0,5.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
80,6,11-50,Over 5,6,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,5.0,6.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
80,7,11-50,Over 5,7,Nurse,Primary,Certificate,Femme,25-34,Oui,Oui,,,Oui,Oui,6.0,7.0,Nurse,Femme,Oui,,,Autres,Non
80,8,11-50,Over 5,8,Nurse,Primary,Certificate,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
80,9,11-50,Over 5,9,Nurse,Primary,Certificate,Femme,25-34,Oui,Oui,,,Oui,Oui,7.0,9.0,Nurse,Femme,Oui,,,Autres,Non
80,10,11-50,Over 5,10,Nurse,Primary,Certificate,Femme,25-34,Oui,Oui,,,Oui,Oui,8.0,10.0,Nurse,Femme,Oui,,,Autres,Non
80,11,11-50,Over 5,11,Nurse,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Oui,Oui,9.0,11.0,Nurse,Femme,Oui,,,Autres,Non
80,12,11-50,Over 5,12,Other,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Oui,Non,10.0,12.0,Other,Homme,Oui,,,Autres,Non
80,13,11-50,Over 5,13,Other,Secondary,None,Femme,45 or older,Non,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
80,14,11-50,Over 5,14,Nurse,Primary,Certificate,Femme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
80,15,11-50,Over 5,15,Other,Secondary,None,Homme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
81,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,Non
81,2,11-50,5 or less,2,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,Non
81,3,11-50,5 or less,3,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,,3.0,3.0,Clinical Officer,Homme,Non,Absence autorisée (permission/congé),,,
81,4,11-50,5 or less,4,Nurse,Post-Secondary,Advanced,Femme,35-44,Oui,Oui,,,Oui,Oui,4.0,4.0,Nurse,Femme,Non,Mission officielle,,,
81,5,11-50,5 or less,5,Nurse,Secondary,Diploma,Homme,25-34,Non,Oui,,,Oui,Non,5.0,5.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
81,6,11-50,5 or less,6,Nurse,Secondary,Diploma,Homme,Younger than 25,Non,Oui,,,Oui,Non,6.0,6.0,Nurse,Homme,Oui,,,Cherche des informations/formation,Non
81,7,11-50,5 or less,7,Nurse,Secondary,Diploma,Homme,Younger than 25,Non,Oui,,,Oui,Non,7.0,7.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
81,8,11-50,5 or less,8,Nurse,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Oui,Non,8.0,8.0,Nurse,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
82,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,45 or older,Non,Non,Organisation interne en journée continue,,Oui,,1.0,1.0,Doctor,Homme,Non,Organisation interne en journée continue,,,
82,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
82,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
82,4,11-50,Over 5,4,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Non,Non,Est allé retirer son salaire,,Non,,,,,,,,,,
82,5,11-50,Over 5,5,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
82,6,11-50,Over 5,6,Clinical Officer,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Oui,Oui,2.0,6.0,Clinical Officer,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
82,7,11-50,Over 5,7,Nurse,Secondary,None,Femme,35-44,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,,3.0,7.0,Nurse,Femme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
82,8,11-50,Over 5,8,Nurse,Secondary,None,Femme,25-34,Non,Oui,,,Oui,Non,4.0,8.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
82,9,11-50,Over 5,9,Nurse,Secondary,None,Homme,35-44,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
82,10,11-50,Over 5,10,Nurse,Secondary,None,Femme,25-34,Non,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
