fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq0,m2sbq2,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13
30505,38,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
30505,39,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
30505,40,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
30505,41,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
30505,42,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
30505,43,Over 50,Over 50,Over 5,Doctor,,Diploma,Male,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
30505,44,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
30505,45,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
30505,46,Over 50,Over 50,Over 5,Other,,Certificate,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
30505,47,Over 50,Over 50,Over 5,Other,,Diploma,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
30505,48,Over 50,Over 50,Over 5,Other,,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
30505,49,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
30505,50,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
30511,1,5 or less,5 or less,5 or less,Other,Post-Secondary,99,Female,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Other,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
30511,2,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Post-Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),No
30516,1,5 or less,5 or less,5 or less,Nurse,Primary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Primary,Certificate,Before 1990,Female,45 or older,No,Other (specify),A fazer revisões ou escrever no quadro,No
30603,1,11-50,11-50,Over 5,Doctor,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,11.0,7.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,No,Non-authorised,,
30603,2,11-50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,11.0,13.0,Other,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
30603,3,11-50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,No,"On call (pre on call, post on call)",No,,11.0,15.0,Nurse,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Em consulta com outro médico ou elemento do pessoal,Yes
30603,4,11-50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,No,Official mission,No,,11.0,20.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Marcando testes ou consultas,Yes
30603,5,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,11.0,8.0,Other,Post-Secondary,Diploma,Before 1990,Female,45 or older,Yes,,99.0,No
30603,6,11-50,11-50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,11.0,16.0,Nurse,Primary,Certificate,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
30603,7,11-50,11-50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,11.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,No,Other (specify),99.0,
30603,8,11-50,11-50,Over 5,Other,Post-Secondary,Diploma,Female,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,11.0,21.0,Nurse,Post-Secondary,Diploma,-888.0,Female,-8.0,No,"On call (pre on call, post on call)",,
30603,9,11-50,11-50,Over 5,Other,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",No,,11.0,22.0,Nurse,Post-Secondary,Diploma,-888.0,Female,-8.0,No,"On call (pre on call, post on call)",,
30603,10,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,35-44,Yes,Yes,,No,Yes,11.0,19.0,Nurse,Post-Secondary,Diploma,-888.0,Female,-8.0,No,Non-authorised,,
30603,11,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,35-44,No,Yes,,No,,11.0,1.0,Doctor,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
30603,12,11-50,11-50,Over 5,Other,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
30603,13,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
30603,14,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,-8.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
30603,15,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,45 or older,No,Yes,,Yes,,,,,,,,,,,,,
30603,16,11-50,11-50,Over 5,Nurse,Primary,Certificate,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
30603,17,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
30603,18,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Female,-8.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
30603,19,11-50,11-50,Over 5,Nurse,Post-Secondary,Diploma,Female,-8.0,No,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
30603,20,11-50,11-50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,No,Training/seminar/meeting,Yes,,,,,,,,,,,,,
30603,21,11-50,11-50,Over 5,Nurse,Post-Secondary,Diploma,Female,-8.0,No,No,Non-authorised,Yes,,,,,,,,,,,,,
30603,22,11-50,11-50,Over 5,Nurse,Post-Secondary,Diploma,Female,-8.0,No,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
30712,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,Sickness/maternity,,
30712,2,5 or less,5 or less,5 or less,Nurse,Primary,Diploma,Female,35-44,Yes,No,Other (specify),Yes,,2.0,2.0,Nurse,Primary,Diploma,In the 1990s,Female,35-44,No,Other (specify),A fazer revisões ou escrever no quadro,No
30714,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),No
30715,1,6-10,5 or less,5 or less,Nurse,,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,4.0,1.0,Nurse,,Diploma,Before 1990,Male,45 or older,Yes,,Em consulta (cuidados presenciais),Yes
30715,2,6-10,5 or less,5 or less,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,No,Other (specify),Yes,,4.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,No,Authorised absence (permision/leave),,
30715,3,6-10,5 or less,5 or less,Clinical Officer,Secondary,Diploma,Male,Younger than 25,Yes,Yes,,Yes,Yes,4.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,Em consulta (cuidados presenciais),Yes
30715,4,6-10,5 or less,5 or less,Other,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,4.0,4.0,Other,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
30807,1,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,No,Training/seminar/meeting,,
30807,2,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,45 or older,Yes,No,Other (specify),Yes,,2.0,2.0,Nurse,Post-Secondary,Diploma,-888.0,Female,45 or older,No,Other (specify),,No
30902,1,11-50,11-50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,Yes,Yes,10.0,3.0,Other,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
30902,2,11-50,11-50,Over 5,Doctor,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,10.0,16.0,Other,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
30902,3,11-50,11-50,Over 5,Other,Secondary,Diploma,Male,25-34,Yes,No,Intership,Yes,,10.0,19.0,Other,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
30902,4,11-50,11-50,Over 5,Other,Secondary,Diploma,Male,Younger than 25,No,Yes,,No,,10.0,11.0,Nurse,Secondary,Diploma,After 2000,Male,Younger than 25,No,"On call (pre on call, post on call)",,
30902,5,11-50,11-50,Over 5,Other,Secondary,Diploma,Male,25-34,No,Yes,,No,,10.0,8.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,No,Non-authorised,,
30902,6,11-50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,10.0,1.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,Yes,,A fazer revisões ou escrever no quadro,Yes
30902,7,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,10.0,14.0,Other,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
30902,8,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,No,Training/seminar/meeting,Yes,,10.0,10.0,Nurse,Secondary,Diploma,After 2000,Male,Younger than 25,No,"On call (pre on call, post on call)",,
30902,9,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Male,Younger than 25,Yes,Yes,,No,Yes,10.0,17.0,Other,Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
30902,10,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Male,Younger than 25,No,No,Authorised absence (permision/leave),Yes,,10.0,12.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
30902,11,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Male,Younger than 25,No,Yes,,Yes,,,,,,,,,,,,,
30902,12,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
30902,13,11-50,11-50,Over 5,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
30902,14,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
30902,15,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
30902,16,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
30902,17,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
30902,18,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
30902,19,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
30902,20,11-50,11-50,Over 5,Other,Primary,Certificate,Female,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
30902,21,11-50,11-50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
31001,1,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
31004,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
31005,1,11-50,6-10,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,Yes,No,8.0,2.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,Yes,,A consultar informação médica,No
31005,2,11-50,6-10,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,No,Training/seminar/meeting,Yes,,8.0,1.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
31005,3,11-50,6-10,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,8.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
31005,4,11-50,6-10,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,8.0,4.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
31005,5,11-50,6-10,Over 5,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,8.0,5.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),No
31005,6,11-50,6-10,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,8.0,6.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
31005,7,11-50,6-10,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,No,Official mission,Yes,,8.0,7.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,Yes
31005,8,11-50,6-10,Over 5,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,8.0,8.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,A interpretar trabalho de laboratório ou radiografias,No
31008,1,5 or less,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
31008,2,5 or less,5 or less,5 or less,Other,Post-Secondary,Diploma,Female,25-34,Yes,No,Non-authorised,Yes,,2.0,2.0,Other,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
31015,1,5 or less,5 or less,5 or less,Other,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Other,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
31020,1,6-10,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,3.0,1.0,Other,Post-Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Em consulta (cuidados presenciais),Yes
31020,2,6-10,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,3.0,2.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,À espera que o paciente se dispa,Yes
31020,3,6-10,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,3.0,3.0,Nurse,Post-Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Escrever uma receita,Yes
31207,1,5 or less,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,No,Other (specify),A fazer revisões ou escrever no quadro,No
31207,2,5 or less,5 or less,5 or less,Other,Post-Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Post-Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),No
40102,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,Yes
40205,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
40304,1,5 or less,5 or less,5 or less,Other,Secondary,None,Female,35-44,Yes,Yes,,Yes,Yes,2.0,1.0,Other,Secondary,None,After 2000,Female,35-44,Yes,,Em consulta (cuidados presenciais),Yes
40304,2,5 or less,5 or less,5 or less,Other,Primary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Primary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),No
40306,1,5 or less,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,3.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),Yes
40306,2,5 or less,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,3.0,2.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,25-34,No,Other (specify),A fazer revisões ou escrever no quadro,Yes
40306,3,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,3.0,3.0,Nurse,Post-Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Escrever uma receita,Yes
40307,1,6-10,5 or less,5 or less,Doctor,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,5.0,1.0,Doctor,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
40307,2,6-10,5 or less,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,5.0,2.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
40307,3,6-10,5 or less,5 or less,Other,Post-Secondary,Diploma,Female,25-34,No,No,Authorised absence (permision/leave),Yes,,5.0,3.0,Other,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,No
40307,4,6-10,5 or less,5 or less,Other,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,5.0,4.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,No
40307,5,6-10,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,5.0,5.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
40401,1,5 or less,5 or less,5 or less,Other,Primary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Em consulta (cuidados presenciais),Yes
40404,1,5 or less,5 or less,5 or less,Nurse,Primary,Diploma,Female,35-44,Yes,Yes,,Yes,Yes,2.0,1.0,Nurse,Primary,Diploma,In the 1990s,Female,35-44,Yes,,Em consulta (cuidados presenciais),Yes
40404,2,5 or less,5 or less,5 or less,Other,Primary,Diploma,Female,35-44,Yes,No,Sickness/maternity,Yes,,2.0,2.0,Other,Primary,Diploma,After 2000,Female,35-44,No,Sickness/maternity,,
40409,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
40409,2,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,-8.0,Yes,No,Official mission,Yes,,2.0,2.0,Nurse,Post-Secondary,Diploma,After 2000,Female,-8.0,Yes,,Em consulta (cuidados presenciais),No
40411,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
40411,2,5 or less,5 or less,5 or less,Nurse,Primary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Em consulta (cuidados presenciais),No
40508,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,3.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta com outro médico ou elemento do pessoal,Yes
40508,2,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,Yes,Yes,3.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),No
40508,3,5 or less,5 or less,5 or less,Other,Primary,Diploma,Female,25-34,No,Yes,,Yes,,3.0,3.0,Other,Primary,Diploma,After 2000,Female,25-34,Yes,,A executar trabalho de laboratório,Yes
40606,1,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
40704,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,2.0,1.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
40704,2,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Female,Younger than 25,Yes,No,Other (specify),Yes,,2.0,2.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,Yes,,A interpretar trabalho de laboratório ou radiografias,No
40707,1,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,3.0,1.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
40707,2,5 or less,5 or less,5 or less,Nurse,Post-Secondary,Diploma,Female,35-44,Yes,Yes,,Yes,Yes,3.0,2.0,Nurse,Post-Secondary,Diploma,After 2000,Female,35-44,Yes,,A interpretar trabalho de laboratório ou radiografias,No
40707,3,5 or less,5 or less,5 or less,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,No,Official mission,Yes,,3.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,No,Collecting salary,,
40908,1,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,No,Yes,11.0,44.0,Other,Post-Secondary,99.0,After 2000,Male,25-34,No,Non-authorised,,
40908,2,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,Yes,Yes,11.0,9.0,Nurse,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,A obter materiais ou equipamento para a consulta,No
40908,3,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,Yes,Yes,,No,Yes,11.0,6.0,Nurse,Post-Secondary,Diploma,After 2000,Male,Younger than 25,No,Other (specify),A fazer revisões ou escrever no quadro,No
40908,4,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,Yes,Yes,,No,Yes,11.0,16.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
40908,5,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,Yes,Yes,,No,Yes,11.0,27.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,A fazer revisões ou escrever no quadro,No
40908,6,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,11.0,24.0,Nurse,Post-Secondary,Diploma,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
40908,7,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,Yes,No,Other (specify),No,,11.0,47.0,Other,Post-Secondary,Diploma,After 2000,Female,Younger than 25,No,"On call (pre on call, post on call)",,
40908,8,Over 50,Over 50,Over 5,Nurse,,Diploma,Male,25-34,Yes,No,Authorised absence (permision/leave),No,,11.0,46.0,Other,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
40908,9,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,Yes,No,Authorised absence (permision/leave),Yes,,11.0,25.0,Clinical Officer,Post-Secondary,Advanced,Before 1990,Male,45 or older,Yes,,A interpretar trabalho de laboratório ou radiografias,No
40908,10,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,Yes,,No,,11.0,23.0,Nurse,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta com outro médico ou elemento do pessoal,Yes
40908,11,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,Yes,,No,,11.0,2.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,No
40908,12,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
40908,13,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
40908,14,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
40908,15,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
40908,16,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,No,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,
40908,17,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,25-34,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
40908,18,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
40908,19,Over 50,Over 50,Over 5,Nurse,,Diploma,Female,25-34,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
