unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2saq6,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2saqobs,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq15,m2sbq17,has_roster,has_absentee,country,absence_rate
228_8,228,8,11-50,11-50,Over 5,Other,Primary,Diploma,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,6.0,8.0,Other,Primary,Diploma,0.0,35-44,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.54545456
228_6,228,6,11-50,11-50,Over 5,Other,Primary,Diploma,Homme,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,5.0,6.0,Other,Primary,Diploma,Homme,35-44,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.54545456
228_12,228,12,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,8.0,12.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.54545456
228_10,228,10,11-50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,11.0,10.0,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.54545456
228_3,228,3,11-50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,Oui,Oui,,9.0,3.0,Nurse,Post-Secondary,Advanced,Homme,45 or older,Oui,,Consultation/visite de malade,0.0,In the 1990s,Individu,1,1.0,Niger-2015,0.54545456
228_5,228,5,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,2.0,5.0,Other,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.54545456
228_4,228,4,11-50,11-50,Over 5,Other,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,Oui,Oui,,4.0,4.0,Doctor,Post-Secondary,Advanced,Homme,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.54545456
228_11,228,11,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
228_13,228,13,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
228_9,228,9,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Oui,non,,3.0,9.0,Other,Secondary,Advanced,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Individu,1,1.0,Niger-2015,0.54545456
228_1,228,1,11-50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,0,Mission officielle,Oui,non,,1.0,1.0,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,,Consultation/visite de malade,0.0,In the 1990s,Individu,1,1.0,Niger-2015,0.54545456
229_19,229,19,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,Younger than 25,Oui,Oui,,Oui,Oui,,10.0,19.0,Nurse,Secondary,Advanced,0.0,Younger than 25,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.36363637
229_16,229,16,11-50,11-50,Over 5,Nurse,Primary,Diploma,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_5,229,5,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Absence non autorisée,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_22,229,22,11-50,11-50,Over 5,Nurse,Primary,Diploma,0.0,35-44,Oui,Oui,,Oui,Oui,,11.0,22.0,Nurse,Primary,Diploma,0.0,35-44,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.36363637
229_2,229,2,11-50,11-50,Over 5,Other,Secondary,Advanced,Homme,25-34,Oui,Oui,,Oui,Oui,,8.0,2.0,Other,Secondary,Advanced,Homme,25-34,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.36363637
229_4,229,4,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Absence non autorisée,Oui,non,,3.0,4.0,Other,Secondary,Advanced,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.36363637
229_1,229,1,11-50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,Oui,Oui,,1.0,1.0,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.36363637
229_6,229,6,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_10,229,10,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_13,229,13,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,Oui,,9.0,13.0,Nurse,Secondary,Advanced,0.0,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.36363637
229_11,229,11,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_8,229,8,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_7,229,7,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Absence non autorisée,Oui,non,,6.0,7.0,Other,Secondary,Advanced,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.36363637
229_14,229,14,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Oui,non,,4.0,14.0,Doctor,Post-Secondary,Advanced,0.0,25-34,0.0,Maladie/maternité,,,,Collègue,1,1.0,Niger-2015,0.36363637
229_20,229,20,11-50,11-50,Over 5,Other,Secondary,Diploma,0.0,Younger than 25,Oui,Oui,,Oui,Oui,,7.0,20.0,Other,Secondary,Advanced,0.0,Younger than 25,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.36363637
229_18,229,18,11-50,11-50,Over 5,Other,Secondary,Advanced,Homme,35-44,0,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_15,229,15,11-50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,non,,2.0,15.0,Nurse,Post-Secondary,Advanced,0.0,35-44,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.36363637
229_3,229,3,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_12,229,12,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence non autorisée,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_9,229,9,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
229_17,229,17,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,5.0,17.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.36363637
229_21,229,21,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.36363637
23_1,23,1,5 or less,5 or less,5 or less,Other,Primary,Certificate,0.0,Younger than 25,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Primary,Certificate,0.0,Younger than 25,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
230_1,230,1,11-50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,45 or older,Oui,0,Maladie/maternité,Oui,non,,1.0,1.0,Doctor,Post-Secondary,Advanced,0.0,45 or older,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
230_10,230,10,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,5.0,10.0,Nurse,Secondary,Diploma,0.0,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
230_12,230,12,11-50,11-50,Over 5,Other,,None,0.0,45 or older,Oui,0,Maladie/maternité,Oui,non,,6.0,12.0,Other,,None,0.0,45 or older,Oui,,Consultation/visite de malade,0.0,Before 1990,Individu,1,1.0,Niger-2015,0.18181819
230_15,230,15,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,45 or older,Oui,Oui,,Oui,non,,8.0,15.0,Nurse,Secondary,Diploma,0.0,45 or older,Oui,,Consultation/visite de malade,0.0,Before 1990,Individu,1,1.0,Niger-2015,0.18181819
230_3,230,3,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,3.0,3.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.18181819
230_8,230,8,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_18,230,18,11-50,11-50,Over 5,Nurse,Primary,Certificate,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_11,230,11,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_2,230,2,11-50,11-50,Over 5,Nurse,Secondary,Advanced,Homme,35-44,Oui,Oui,,Oui,Oui,,2.0,2.0,Nurse,Secondary,Advanced,Homme,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
230_13,230,13,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_9,230,9,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_5,230,5,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_6,230,6,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_22,230,22,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Oui,Oui,,10.0,22.0,Doctor,Secondary,Diploma,0.0,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
230_4,230,4,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,4.0,4.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
230_14,230,14,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,Oui,,7.0,14.0,Nurse,Secondary,Diploma,0.0,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
230_19,230,19,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_7,230,7,11-50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_16,230,16,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,11.0,16.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,Maladie/maternité,,,,Responsable,1,1.0,Niger-2015,0.18181819
230_21,230,21,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_23,230,23,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
230_20,230,20,11-50,11-50,Over 5,Nurse,Primary,Certificate,Homme,35-44,Oui,Oui,,Oui,Oui,,9.0,20.0,Nurse,Primary,Certificate,Homme,35-44,Oui,,Consultation/visite de malade,0.0,In the 1990s,Individu,1,1.0,Niger-2015,0.18181819
230_17,230,17,11-50,11-50,Over 5,Nurse,Primary,Certificate,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
231_9,231,9,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,Oui,,7.0,9.0,Nurse,Secondary,Advanced,0.0,35-44,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.54545456
231_10,231,10,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_25,231,25,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,35-44,Oui,0,Absence autorisée (permission/congé),Oui,non,,11.0,25.0,Doctor,Post-Secondary,Advanced,0.0,35-44,Oui,,Discussion avec collègues/réunion/Staff,0.0,In the 1990s,Individu,1,1.0,Niger-2015,0.54545456
231_19,231,19,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Oui,non,,9.0,19.0,Other,Secondary,Advanced,0.0,25-34,0.0,Maladie/maternité,,,,-9.0,1,1.0,Niger-2015,0.54545456
231_7,231,7,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_3,231,3,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_27,231,27,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_16,231,16,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_22,231,22,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,35-44,Oui,0,Absence non autorisée,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_21,231,21,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,35-44,Oui,0,Absence autorisée (permission/congé),Oui,non,,3.0,21.0,Other,Secondary,Advanced,0.0,35-44,Oui,,Consultation/visite de malade,,After 2000,Individu,1,1.0,Niger-2015,0.54545456
231_17,231,17,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_20,231,20,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Oui,non,,8.0,20.0,Other,Secondary,Advanced,0.0,25-34,0.0,Maladie/maternité,,,,-9.0,1,1.0,Niger-2015,0.54545456
231_2,231,2,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,0,Formation/séminaire/réunion,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_33,231,33,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_32,231,32,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,4.0,32.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,-9.0,1,1.0,Niger-2015,0.54545456
231_30,231,30,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,0,Maladie/maternité,Oui,non,,5.0,30.0,Nurse,Secondary,Advanced,0.0,45 or older,0.0,Absence autorisée (permission/congé),,,,-9.0,1,1.0,Niger-2015,0.54545456
231_35,231,35,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_23,231,23,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,45 or older,Oui,0,Absence non autorisée,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_15,231,15,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_29,231,29,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_28,231,28,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_13,231,13,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_18,231,18,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_4,231,4,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,45 or older,Oui,Oui,,Oui,Oui,,2.0,4.0,Nurse,Primary,Diploma,0.0,45 or older,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,-9.0,1,1.0,Niger-2015,0.54545456
231_8,231,8,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_1,231,1,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Doctor,Post-Secondary,Advanced,0.0,45 or older,Oui,,Consultation/visite de malade,0.0,In the 1990s,Individu,1,1.0,Niger-2015,0.54545456
231_11,231,11,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Oui,non,,10.0,11.0,Nurse,Secondary,Advanced,0.0,45 or older,0.0,Est allé retirer son salaire,,,,-9.0,1,1.0,Niger-2015,0.54545456
231_14,231,14,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,6.0,14.0,Nurse,Primary,Diploma,0.0,45 or older,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.54545456
231_12,231,12,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_31,231,31,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_34,231,34,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_5,231,5,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_24,231,24,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,35-44,Oui,0,Absence non autorisée,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_6,231,6,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,45 or older,Oui,0,Formation/séminaire/réunion,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
231_26,231,26,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.54545456
232_4,232,4,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,4.0,4.0,Nurse,Secondary,Advanced,0.0,35-44,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
232_1,232,1,11-50,11-50,Over 5,Doctor,Post-Secondary,Advanced,0.0,35-44,Oui,0,Maladie/maternité,Oui,non,,1.0,1.0,Doctor,Post-Secondary,Advanced,0.0,35-44,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
232_2,232,2,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
232_5,232,5,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Oui,non,,5.0,5.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.18181819
232_9,232,9,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,9.0,9.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.18181819
232_11,232,11,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
232_16,232,16,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
232_8,232,8,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,8.0,8.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
232_7,232,7,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Oui,non,,7.0,7.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
232_10,232,10,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
232_3,232,3,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,3.0,3.0,Nurse,Secondary,Advanced,0.0,35-44,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
232_15,232,15,11-50,11-50,Over 5,Nurse,Primary,Diploma,0.0,45 or older,Oui,0,Formation/séminaire/réunion,Oui,non,,11.0,15.0,Nurse,Primary,Diploma,0.0,45 or older,Oui,,Discussion avec collègues/réunion/Staff,0.0,Before 1990,Individu,1,1.0,Niger-2015,0.18181819
232_6,232,6,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,6.0,6.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
232_12,232,12,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,0,Formation/séminaire/réunion,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.18181819
232_13,232,13,11-50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,10.0,13.0,Nurse,Post-Secondary,Advanced,0.0,45 or older,Oui,,Discussion avec collègues/réunion/Staff,0.0,Before 1990,Individu,1,1.0,Niger-2015,0.18181819
232_14,232,14,11-50,11-50,Over 5,Nurse,Primary,Diploma,0.0,25-34,Oui,Oui,,Oui,Oui,,2.0,14.0,Nurse,Primary,Diploma,0.0,25-34,Oui,,Discussion avec collègues/réunion/Staff,0.0,After 2000,Individu,1,1.0,Niger-2015,0.18181819
233_1,233,1,11-50,5 or less,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Secondary,Advanced,0.0,45 or older,Oui,,Consultation/visite de malade,0.0,In the 1990s,Individu,1,1.0,Niger-2015,0.5
233_2,233,2,11-50,5 or less,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,Oui,,2.0,2.0,Nurse,Secondary,Advanced,0.0,35-44,0.0,Maladie/maternité,,,,Responsable,1,1.0,Niger-2015,0.5
234_1,234,1,6-10,6-10,5 or less,Nurse,Post-Secondary,Advanced,0.0,35-44,Oui,0,Absence autorisée (permission/congé),Oui,non,,1.0,1.0,Nurse,Post-Secondary,Advanced,0.0,35-44,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.625
234_5,234,5,6-10,6-10,5 or less,Other,Secondary,Certificate,Homme,35-44,Oui,Oui,,Oui,Oui,,5.0,5.0,Other,Secondary,Certificate,0.0,35-44,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.625
