fac_id,staff_id,h2sa203,h2sa204,h2sa205,h2sa206,h2sa207,h2sa208,h2sa208o,h2sa209,h2bID,h2b211,h2b212,h2b213,h2b214,h2b215,h2b215o,h2b216,h2b216o,h2b217
145,8,Nurse,Female,25-34,No,No,In training/seminar,,No,,,,,,,,,,
145,9,Nurse,Male,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
145,10,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
145,11,Other,Male,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
145,12,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
146,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Arranging for tests or consultations,,No
146,2,Other,Female,Younger than 25,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,Not approved Absence,,,,
147,1,Other,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Other,Female,Yes,,,Writing a prescription,,Yes
147,2,Nurse,Female,45 or older,Yes,No,Approved absence,,Yes,2.0,2.0,Nurse,Female,No,Approved absence,,,,
147,3,Other,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
148,1,Clinical Officer,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Not his/her shift,,,,
148,2,Clinical Officer,Male,35-44,Yes,No,Official mission,,Yes,2.0,2.0,Clinical Officer,Male,No,Not approved Absence,,,,
148,3,Nurse,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Not approved Absence,,,,
148,4,Nurse,Male,25-34,Yes,Yes,,,Yes,4.0,4.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
148,5,Other,Male,35-44,Yes,No,Not his/her shift,,Yes,5.0,5.0,Other,Male,No,Not his/her shift,,,,
148,6,Other,Male,25-34,Yes,Yes,,,No,,6.0,Other,Male,No,Not his/her shift,,,,
148,7,Nurse,Female,25-34,Yes,Yes,,,Yes,7.0,7.0,Nurse,Female,No,Not his/her shift,,,,
148,8,Nurse,Female,25-34,Yes,Yes,,,Yes,8.0,8.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
148,9,Nurse,Female,25-34,Yes,Yes,,,Yes,9.0,9.0,Nurse,Female,No,Not his/her shift,,,,
148,10,Nurse,Female,45 or older,Yes,No,Sick/maternity,,Yes,10.0,10.0,Nurse,Female,No,Sick/maternity,,,,
149,1,Clinical Officer,Male,Younger than 25,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,No
149,2,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Writing a prescription,,No
149,3,Nurse,Female,35-44,Yes,No,Other (to specify),STUDY LEAVE,Yes,3.0,3.0,Nurse,Female,No,Other (to specify),,,,
149,4,Other,Female,25-34,Yes,No,Not his/her shift,SHORT LEAVE,Yes,4.0,4.0,Other,Female,No,Not his/her shift,,,,
149,5,Other,Female,25-34,Yes,Yes,,,Yes,5.0,5.0,Other,Female,Yes,,,Consultation with other physician or staff,,No
149,6,Other,Female,Younger than 25,Yes,No,,,Yes,6.0,6.0,Other,Female,No,Approved absence,,,,
149,7,Other,Female,Younger than 25,Yes,Yes,,,No,7.0,7.0,Other,Male,No,Approved absence,,,,
150,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Writing a prescription,,Yes
150,2,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,Yes,,,Arranging for tests or consultations,,Yes
150,3,Nurse,Male,25-34,Yes,No,Not approved Absence,,Yes,3.0,3.0,Nurse,Male,No,Approved absence,,,,
150,4,Other,Male,25-34,Yes,No,Not approved Absence,,No,4.0,4.0,Other,Male,No,Approved absence,,,,
150,5,Nurse,Female,25-34,Yes,No,Sick/maternity,,Yes,5.0,5.0,Nurse,Female,No,Sick/maternity,,,,
151,1,Nurse,Male,35-44,Yes,No,Approved absence,,Yes,1.0,1.0,Nurse,Male,No,,,Waiting for patient to undress,,
151,2,Other,Female,35-44,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,,,Getting materials or equipment for consultation,,
152,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Sick/maternity,,,,
152,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Checking schedule,,Yes
152,3,Nurse,Male,35-44,Yes,Yes,,,Yes,3.0,3.0,Nurse,Male,No,Approved absence,,,,
152,4,Other,Female,25-34,Yes,Yes,,,Yes,4.0,4.0,Other,Female,Yes,,,Writing a prescription,,Yes
152,5,Other,Female,25-34,Yes,Yes,,,Yes,5.0,5.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
152,6,Other,Male,25-34,Yes,Yes,,THIS ONE NOLONGER SEES PATIENTS,No,,6.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
152,7,Nurse,Female,25-34,Yes,Yes,,,Yes,7.0,7.0,Nurse,Female,Yes,,,Arranging for tests or consultations,,Yes
152,8,Nurse,Female,25-34,Yes,No,In training/seminar,,Yes,8.0,8.0,Nurse,Female,No,Sick/maternity,,,,
152,9,Other,Male,25-34,Yes,Yes,,,No,,9.0,Other,Male,No,18.0,AT HOME,,,
152,10,Nurse,Male,25-34,Yes,No,Other (to specify),STUDY LEAVE,Yes,10.0,10.0,Nurse,Male,No,Other (to specify),AT SCHOOL,,,
153,1,Clinical Officer,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
153,2,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
153,3,Nurse,Female,35-44,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
153,4,Nurse,Female,35-44,Yes,Yes,,,Yes,4.0,4.0,Nurse,Female,Yes,,,Arranging for tests or consultations,,Yes
153,5,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,Yes,,,Consultation with other physician or staff,,Yes
153,6,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,6.0,6.0,Nurse,Female,Yes,,,Consultation with other physician or staff,,Yes
153,7,Other,Male,25-34,Yes,Yes,,,No,,7.0,Other,Male,Yes,,,Performing laboratory work,,Yes
153,8,Other,Male,45 or older,Yes,No,Not his/her shift,,No,,8.0,Other,Male,Yes,,,Performing laboratory work,,Yes
153,9,Other,Female,35-44,Yes,Yes,,,Yes,9.0,9.0,Other,Female,No,Not his/her shift,,,,
153,10,Other,Female,25-34,Yes,Yes,,,Yes,10.0,10.0,Other,Female,Yes,,,Immunizing children,,Yes
154,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,In training/seminar,,,,
154,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Completing forms,,Yes
154,3,Other,Male,25-34,No,No,In training/seminar,,No,3.0,3.0,Other,Male,No,Not approved Absence,,,,
155,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,In training/seminar,,,,
155,2,Nurse,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
155,3,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
155,4,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
155,5,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,5.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
155,6,Nurse,Male,25-34,No,No,Sick/maternity,,No,3.0,6.0,Nurse,Female,Yes,,,Writing a prescription,,
155,7,Other,Male,25-34,No,No,Sick/maternity,,No,,,,,,,,,,
155,8,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
156,1,Clinical Officer,Male,35-44,Yes,No,Approved absence,,Yes,1.0,1.0,Clinical Officer,Male,No,In training/seminar,,,,
156,2,Nurse,Female,35-44,Yes,No,Not his/her shift,,Yes,2.0,2.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS TO COME,Yes
156,3,Nurse,Female,45 or older,Yes,Yes,,,Yes,4.0,3.0,Nurse,Female,Yes,,,Completing forms,,Yes
156,4,Nurse,Male,45 or older,Yes,Yes,,,Yes,3.0,4.0,Nurse,Male,No,Not his/her shift,,,,
156,5,Clinical Officer,Female,25-34,Yes,No,Not his/her shift,,Yes,5.0,5.0,Clinical Officer,Female,No,In training/seminar,,,,
156,6,Nurse,Female,35-44,Yes,No,Not his/her shift,,Yes,6.0,6.0,Nurse,Female,No,In training/seminar,,,,
156,7,Other,Male,45 or older,Yes,No,Not his/her shift,,Yes,7.0,7.0,Other,Male,No,Approved absence,,,,
156,8,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,8.0,8.0,Nurse,Female,No,Not his/her shift,,,,
156,9,Other,Female,25-34,Yes,No,Not his/her shift,,No,,,,,,,,,,
157,1,Clinical Officer,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,In training/seminar,,,,
157,2,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
157,3,Nurse,Female,25-34,No,No,In training/seminar,,No,,,,,,,,,,
157,4,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
157,5,Nurse,Female,35-44,Yes,Yes,,,Yes,2.0,5.0,Nurse,Female,No,Not approved Absence,,,,
157,6,Nurse,Female,35-44,Yes,Yes,,,Yes,3.0,6.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
157,7,Nurse,Female,Younger than 25,Yes,No,Approved absence,,Yes,4.0,7.0,Nurse,Female,No,Not approved Absence,,,,
157,8,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
157,9,Other,Male,45 or older,Yes,No,Approved absence,,Yes,5.0,9.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
157,10,Nurse,Male,35-44,No,No,Other (to specify),STUDY LEAVE,No,,,,,,,,,,
157,11,Doctor,Male,35-44,No,Yes,,,No,,,,,,,,,,
158,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),DISPENSING MEDICINE,Yes
158,2,Clinical Officer,Female,35-44,Yes,No,In training/seminar,,Yes,2.0,2.0,Clinical Officer,Female,No,In training/seminar,,,,
158,3,Nurse,Male,35-44,Yes,No,In training/seminar,,Yes,3.0,3.0,Nurse,Male,No,In training/seminar,,,,
158,4,Nurse,Female,35-44,Yes,No,Not his/her shift,,Yes,4.0,4.0,Nurse,Female,No,Not his/her shift,,,,
158,5,Nurse,Male,35-44,Yes,Yes,,,Yes,5.0,5.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,
158,6,Nurse,Female,35-44,Yes,No,Sick/maternity,,Yes,6.0,6.0,Nurse,Female,No,Not his/her shift,,,,
158,7,Nurse,Female,35-44,Yes,No,In training/seminar,,Yes,7.0,7.0,Nurse,Female,No,In training/seminar,,,,
158,8,Other,Male,45 or older,No,Yes,,,No,,,,,,,,,,
159,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Outreach,,,,
159,2,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Nurse,Female,No,Not his/her shift,,,,
159,3,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,3.0,3.0,Nurse,Female,No,Sick/maternity,,,,
159,4,Nurse,Male,Younger than 25,Yes,No,Not his/her shift,,Yes,4.0,4.0,Nurse,Male,No,Outreach,,,,
159,5,Other,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
159,6,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
159,7,Other,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
159,8,Clinical Officer,Male,25-34,Yes,No,Official mission,,Yes,5.0,8.0,Clinical Officer,Male,No,Outreach,,,,
159,9,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
159,10,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
160,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Outreach,,,,
160,2,Nurse,Female,35-44,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
160,3,Nurse,Male,35-44,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Outreach,,,,
160,4,Nurse,Female,25-34,Yes,Yes,,,Yes,4.0,4.0,Nurse,Female,Yes,,,Other (specify),CHECKING RECORDS,Yes
160,5,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
160,6,Nurse,Female,45 or older,No,No,Sick/maternity,,No,,,,,,,,,,
160,7,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,5.0,7.0,Nurse,Female,No,Outreach,,,,
160,8,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,6.0,8.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
160,9,Other,Female,45 or older,Yes,No,Not his/her shift,,Yes,7.0,9.0,Other,Female,No,Not his/her shift,,,,
160,10,Other,Male,35-44,Yes,No,Approved absence,,Yes,8.0,10.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,No
160,11,Other,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
160,12,Other,Male,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
161,1,Nurse,Female,35-44,Yes,No,Official mission,,Yes,1.0,1.0,Nurse,Female,No,In training/seminar,,,,
161,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Writing a prescription,,Yes
161,3,Other,Female,25-34,Yes,No,Sick/maternity,,No,3.0,3.0,Other,Female,No,Sick/maternity,,,,
162,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
162,2,Clinical Officer,Male,45 or older,Yes,Yes,,,Yes,2.0,2.0,Clinical Officer,Male,Yes,,,Writing a prescription,,Yes
162,3,Other,Female,45 or older,No,Yes,,,No,3.0,3.0,Other,Female,Yes,,,Performing laboratory work,,Yes
163,1,Nurse,Female,,Yes,No,In training/seminar,,Yes,1.0,1.0,Nurse,Female,No,In training/seminar,,,,
163,2,Nurse,Female,,Yes,No,In training/seminar,,Yes,2.0,2.0,Nurse,Female,No,In training/seminar,,,,
163,3,Nurse,Female,,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,Yes,,,Writing a prescription,,Yes
163,4,Other,Female,,Yes,No,Sick/maternity,,No,4.0,4.0,Other,Female,No,Sick/maternity,,,,
163,5,Other,Female,,Yes,No,Approved absence,,No,5.0,5.0,Other,Female,No,Approved absence,,,,
164,1,Doctor,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
164,2,Clinical Officer,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Clinical Officer,Female,Yes,,,Writing a prescription,,Yes
164,3,Nurse,Female,45 or older,Yes,No,Approved absence,,Yes,3.0,3.0,Nurse,Female,Yes,,,Immunizing children,,Yes
164,4,Other,Male,25-34,No,Yes,,,No,4.0,4.0,Other,Male,Yes,,,Performing laboratory work,,Yes
164,5,Nurse,Female,25-34,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,No,Official mission,,,,
164,6,Nurse,Female,35-44,Yes,No,Sick/maternity,,No,6.0,6.0,Nurse,Female,No,Not his/her shift,,,,
164,7,Other,Female,45 or older,No,No,Official mission,,No,7.0,7.0,Other,Female,Yes,,,Other (specify),,Yes
164,8,Other,Female,45 or older,No,No,Not his/her shift,,No,8.0,8.0,Other,Female,No,Not his/her shift,,,,
164,9,Other,Female,25-34,No,No,Sick/maternity,,,9.0,9.0,Other,Female,Yes,,,Immunizing children,,Yes
165,1,Nurse,Female,25-34,Yes,No,Official mission,,Yes,1.0,1.0,Nurse,Female,No,In training/seminar,,,,Yes
165,2,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
165,3,Other,Male,45 or older,No,Yes,,,No,3.0,3.0,Other,Male,Yes,,,Completing forms,,Yes
165,4,Other,Male,35-44,No,Yes,,,No,4.0,4.0,Other,Female,No,Not his/her shift,,,,
165,5,Other,Male,35-44,No,No,Not his/her shift,,No,5.0,5.0,Other,Female,No,Not his/her shift,,,,
165,6,Other,Male,25-34,No,Yes,,,No,6.0,6.0,Other,Female,Yes,,,Other (specify),,Yes
166,1,Clinical Officer,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Female,Yes,,,Writing a prescription,,Yes
166,2,Nurse,Female,35-44,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Looking up medical information,,Yes
166,3,Nurse,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,Yes,,,Other (specify),,Yes
166,4,Nurse,Female,25-34,Yes,Yes,,,Yes,4.0,4.0,Nurse,Female,Yes,,,Immunizing children,,Yes
166,5,Other,Female,45 or older,No,No,Official mission,,No,5.0,5.0,Other,Female,No,Not his/her shift,,,,
166,6,Other,Female,25-34,No,Yes,,,No,6.0,6.0,Other,Female,Yes,,,Other (specify),,Yes
166,7,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
166,8,Other,Male,25-34,No,No,Official mission,,No,,,,,,,,,,
167,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Reviewing or writing in cart,,Yes
168,1,Nurse,Male,Younger than 25,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,Official mission,,,,
168,2,Other,Female,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
168,3,Other,Female,45 or older,Yes,No,Not his/her shift,NOT HER SHIFT,Yes,3.0,3.0,Other,Female,No,Sick/maternity,,,,
169,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,No,18.0,MEETING,,,
169,2,Other,Female,25-34,Yes,Yes,,,Yes,3.0,2.0,Other,Female,Yes,,,Looking up medical information,,Yes
169,3,Other,Female,25-34,Yes,Yes,,/,Yes,2.0,3.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
170,1,Clinical Officer,Male,35-44,Yes,No,Sick/maternity,,Yes,1.0,1.0,Clinical Officer,Male,No,Sick/maternity,,,,
170,2,Clinical Officer,Female,Younger than 25,Yes,Yes,,,Yes,2.0,2.0,Clinical Officer,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
170,3,Other,Male,25-34,Yes,No,Not his/her shift,,No,3.0,3.0,Other,Male,Yes,,,Arranging for tests or consultations,,Yes
170,4,Nurse,Female,35-44,Yes,Yes,,,Yes,4.0,4.0,Nurse,Female,Yes,,,Completing forms,,Yes
170,5,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,No,Sick/maternity,,,,
170,6,Nurse,Female,25-34,Yes,No,Other (to specify),ANNUAL LEAVE,No,6.0,6.0,Nurse,Female,No,Other (to specify),ANNUAL LEAVE,,,
170,7,Nurse,Female,25-34,Yes,No,Other (to specify),GONE NEVER WANTED TO BE INTERVIED,Yes,7.0,7.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
170,8,Nurse,Female,25-34,Yes,Yes,,,Yes,8.0,8.0,Nurse,Female,No,Not approved Absence,,,,
170,9,Other,Male,45 or older,Yes,Yes,,,Yes,9.0,9.0,Other,Male,No,Not his/her shift,,,,
170,10,Other,Male,25-34,Yes,Yes,,,Yes,10.0,10.0,Other,Male,No,Not his/her shift,,,,
171,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Writing a prescription,,
171,2,Other,Female,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,Not approved Absence,,,,
172,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,18.0,AT HOME,,,
172,2,Other,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Male,No,18.0,AT HOME,,,
172,3,Other,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
173,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Sick/maternity,,,,0.0
173,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Checking schedule,,Yes
173,3,Other,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Other,Female,Yes,,,Performing laboratory work,,Yes
173,4,Nurse,Male,25-34,Yes,No,Approved absence,,Yes,4.0,4.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
174,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Writing a prescription,,Yes
174,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
174,3,Other,Female,25-34,Yes,No,Outreach,,Yes,3.0,3.0,Other,Female,No,Sick/maternity,,,,
174,4,Other,Male,35-44,Yes,No,Approved absence,,Yes,4.0,4.0,Other,Male,No,Approved absence,,,,
175,1,Nurse,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Completing encounter form or billing sheet,,Yes
175,2,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,2.0,2.0,Nurse,Female,No,Approved absence,,,,
175,3,Other,Female,35-44,Yes,No,Sick/maternity,,Yes,3.0,3.0,Other,Female,No,Sick/maternity,,,,
176,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
176,2,Clinical Officer,Male,25-34,Yes,No,Approved absence,,Yes,2.0,2.0,Clinical Officer,Male,No,Not approved Absence,,,,
176,3,Nurse,Male,25-34,Yes,Yes,,,Yes,3.0,3.0,Nurse,Male,No,Official mission,,,,
176,4,Nurse,Male,25-34,Yes,No,In training/seminar,,Yes,4.0,4.0,Nurse,Male,No,In training/seminar,,,,
176,5,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
176,6,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
176,7,Other,Male,45 or older,Yes,Yes,,,Yes,5.0,7.0,Other,Male,No,Not his/her shift,,,,
176,8,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
176,9,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,6.0,9.0,Nurse,Female,No,Not approved Absence,,,,
176,10,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
176,11,Other,Male,25-34,No,No,Approved absence,,No,,,,,,,,,,
176,12,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
177,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Not approved Absence,,,,
177,2,Clinical Officer,Male,35-44,Yes,No,Not approved Absence,,Yes,2.0,2.0,Clinical Officer,Male,No,Official mission,,,,
177,3,Nurse,Male,Younger than 25,No,No,Outreach,,No,,,,,,,,,,
177,4,Nurse,Male,35-44,Yes,Yes,,,Yes,3.0,4.0,Nurse,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,
177,5,Nurse,Female,35-44,No,No,Outreach,,No,,,,,,,,,,
177,6,Nurse,Male,35-44,Yes,No,Official mission,,Yes,4.0,6.0,Nurse,Male,No,Outreach,,,,
177,7,Nurse,Male,25-34,Yes,No,Outreach,,Yes,5.0,7.0,Nurse,Male,No,Not approved Absence,,,,
177,8,Nurse,Female,35-44,No,Yes,,,No,6.0,8.0,Nurse,Male,No,Outreach,,,,
177,9,Nurse,Male,25-34,Yes,No,Outreach,,No,,,,,,,,,,
177,10,Nurse,Female,45 or older,Yes,No,Outreach,,Yes,7.0,10.0,Nurse,Female,No,Not approved Absence,,,,
177,11,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
177,12,Other,Male,Younger than 25,No,No,Outreach,,No,,,,,,,,,,
177,13,Nurse,Female,25-34,No,No,Outreach,,No,,,,,,,,,,
178,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Not approved Absence,,,,
178,2,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,2.0,2.0,Clinical Officer,Male,No,Official mission,,,,
178,3,Nurse,Male,45 or older,,No,Official mission,,No,,,,,,,,,,
178,4,Nurse,Male,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
178,5,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
178,6,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
178,7,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
179,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Official mission,,,,
179,2,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
179,3,Nurse,Female,25-34,Yes,No,Other (to specify),LEAVE,Yes,3.0,3.0,Nurse,Female,No,Other (to specify),LEAVE,,,
179,4,Nurse,Female,25-34,Yes,No,Sick/maternity,,Yes,4.0,4.0,Nurse,Female,No,Official mission,,,,
179,5,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
179,6,Other,Male,25-34,No,No,Outreach,,No,,,,,,,,,,
180,1,Nurse,Male,25-34,Yes,Yes,,,Yes,,,,,,,,,,
180,2,Nurse,Female,25-34,No,No,Approved absence,,No,,,,,,,,,,
180,3,Other,Male,45 or older,No,Yes,,,No,,,,,,,,,,
181,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Completing forms,,No
181,2,Nurse,Female,45 or older,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Writing a prescription,,No
181,3,Other,Male,45 or older,Yes,Yes,,,Yes,3.0,3.0,Other,Male,No,Outreach,,,,
181,4,Other,Female,25-34,Yes,Yes,,,Yes,4.0,4.0,Other,Female,No,Approved absence,,,,
181,5,Other,Male,25-34,No,No,Official mission,,No,,,,,,,,,,
182,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Consultation with other physician or staff,,No
182,2,Other,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Male,Yes,,,Waiting for patient to undress,,No
183,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
183,2,Nurse,Female,25-34,Yes,No,Gone to retrieve salary,,Yes,2.0,2.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
183,3,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
183,4,Other,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
184,1,Other,Female,35-44,Yes,Yes,,,Yes,,,,,,,,,,
184,2,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,,,,,,,,,,
185,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Other (to specify),BURIAL,,,
